Date,Weighted Industry Change,SR Change,ATO Change
2012-11-13,0.0094901356103939,-0.0007730634612854,0.010927316161112
2012-11-14,-0.0202608861050888,-0.0195271931471881,-0.0203783691218955
2012-11-15,-0.0104813131604711,-0.0033889746101868,-0.0124925098836632
2012-11-16,0.00968539943893,0.0165267860904445,0.0090062811375655
2012-11-19,0.0040213686405291,0.0145078081717143,0.0017672329085555
2012-11-20,0.0109035004913132,0.0007643001094743,0.0138195014377738
2012-11-21,-0.0069150388973525,-0.0153061805393029,-0.004068566994166
2012-11-23,8.679377527366093e-06,0.0059308805950534,-0.0029154074736261
2012-11-26,0.0173725330443045,0.0251346370876809,0.0149340643849379
2012-11-27,-4.2917053024278256e-05,-0.0057327903379764,0.0014396555634773
2012-11-28,-0.0035266910482337,-0.0007537381877369,-0.0040241272194376
2012-11-29,0.0016033349000074,0.0062437561009907,0.0
2012-11-30,0.0065243036475139,0.0071746889823007,0.0063235814951551
2012-12-03,0.0032787859848033,-0.0196318831180501,0.0088269186423455
2012-12-04,0.0056500475667023,0.0153420683124424,0.0031091183445639
2012-12-05,0.0075917148491976,0.0104089714876186,0.0070521860259408
2012-12-06,0.0053485815351534,0.0017220096481341,0.0078652417414479
2012-12-07,-0.005438812292775,-0.0074496953973269,-0.0044667741143289
2012-12-10,-0.0004924527522982,0.0010000228881834,-0.000840772955165
2012-12-11,0.0023956232366166,0.0007471675755113,0.00307436037184
2012-12-12,-0.0098824836039487,-0.0082049184743639,-0.0102807093449903
2012-12-13,-0.0053071220007443,0.0,-0.0064606615756885
2012-12-14,-0.0148333704179863,-0.001002529172872,-0.016680630204511
2012-12-17,0.0103012719598845,-0.0200502010316701,0.0237489448107011
2012-12-18,-0.0035180945331359,-0.0056366234405971,-0.0024875663855375
2012-12-19,-0.002754180693502,-0.0082262129118769,0.0008323745431413
2012-12-20,0.0019171590457921,0.0002595934738476,0.0024896306718954
2012-12-21,0.0011963222248076,0.0052219521389944,-0.000554951644162
2012-12-24,-0.0001875513479874,0.0013038605931511,-0.0008378272226628
2012-12-26,-0.0172492513313478,-0.0168656333792933,-0.0173377785510527
2012-12-27,-0.0022240003015162,-0.0005277165424391,-0.0028530235748294
2012-12-28,-0.0034707712892039,-0.0026454623317307,-0.0037398521201148
2012-12-31,0.0198467033214836,0.0268617600324008,0.0167920671969838
2013-01-02,0.0021592758580027,-0.0020471296649509,0.0044931155481531
2013-01-03,-0.0091005481924924,-0.019678007583575,-0.0036394474712359
2013-01-04,0.0075392850328712,0.0044282882611459,0.0084174871548308
2013-01-07,-0.019584054276944,-0.0212876346074639,-0.0189997286331659
2013-01-08,0.0057240579222019,0.0111791851757837,0.0039954162668529
2013-01-09,0.0049961286634327,0.0057772425269803,0.004821383770139
2013-01-10,-0.0035191380989186,-0.0158441716974432,0.0025273841911063
2013-01-11,-0.0059003639339703,0.0063224890478189,-0.0089260727599533
2013-01-14,0.0106421758343811,0.0112446776047254,0.010457855305669
2013-01-15,0.0084841659938631,0.0023327198968192,0.0114974719340011
2013-01-16,0.0024871173519483,-0.0020709766720849,0.0033333036634659
2013-01-17,0.0052859550369959,0.0090814339856458,0.0049710110391292
2013-01-18,0.0138619417373288,-0.0002563015114944,0.014818906033974
2013-01-22,0.0145013472796872,0.0122824851521603,0.0149091690474485
2013-01-23,-0.003924356807838,-0.0075929954392594,-0.0032146461477588
2013-01-24,-0.0053660479328638,0.0045755034183429,-0.007510697115483
2013-01-25,-0.0002711331280036,-0.006298816040567,0.0013495071009484
2013-01-28,0.0070023211576863,0.0162107243431893,0.005118600400687
2013-01-29,0.0060260038392675,-0.0012487321657667,0.0077789947699351
2013-01-30,-0.0056924858859801,-0.0040019972297168,-0.0058713961445396
2013-01-31,0.0005924681603523,0.0007520375972895,0.0005356308966775
2013-02-01,0.0037603361825485,0.0022477560072428,0.0042666625976561
2013-02-04,0.0004939320492484,-0.0027479543768673,0.0010664067533262
2013-02-05,-0.0035265583520622,0.0042340762760803,-0.0047745438072437
2013-02-06,0.0050018458989454,0.000991745574365,0.005619558607767
2013-02-07,0.0004993166468348,-0.001482613577494,0.0010613137963606
2013-02-08,-0.0015044095002199,0.0007425440139565,-0.0018484208291139
2013-02-11,0.0017904218438895,0.0014811497353018,0.001852333768943
2013-02-12,0.0017545287573603,-0.0007409877192002,0.0026377861916009
2013-02-13,0.0022520663290107,0.0047075972209042,0.001314040422157
2013-02-14,-0.0034641564849648,-0.0002477898862775,-0.0047331136196031
2013-02-15,0.0006949197271312,-0.0032043645327366,0.0015856599642985
2013-02-19,0.0048156129913948,0.0136138419873136,0.0034264911128309
2013-02-20,-0.0045110058806518,-0.0012212808680439,-0.006046254908013
2013-02-21,-0.001373297305698,-0.0034313576535872,-0.0007950909001016
2013-02-22,0.0028311509744721,0.0009804146145917,0.0031695438444329
2013-02-25,-0.0104568899877006,-0.0160975572539538,-0.009191236134157
2013-02-26,0.0021826383798607,0.0079305999238002,-0.0007920431137315
2013-02-27,0.012553221360896,-0.0073619444677435,0.0164238127651593
2013-02-28,0.0019673634432706,0.0076637219467686,0.0010489666852781
2013-03-01,0.01931089943023,0.0148147771387924,0.0199475634296071
2013-03-04,0.0159675055711698,0.002683503077583,0.0183131048772138
2013-03-05,0.0124715815839129,0.0080232921903142,0.0131346414690448
2013-03-06,0.0058929428922343,0.0084336981715925,0.0054863149395156
2013-03-07,0.0016483047771079,-0.0156891508831994,0.0052147773053271
2013-03-08,0.0061581480396914,0.0051194315487364,0.0064054772248289
2013-03-11,0.0139115845451531,-0.0029055431985839,0.0154412029386258
2013-03-12,-0.0097471852309962,-0.0072904748635099,-0.0098962067195759
2013-03-13,0.0028654195313704,0.0066241528185008,0.002191917914704
2013-03-14,0.0010438015266759,0.0014562513952117,0.0009739692190059
2013-03-15,-0.0008431827269594,-0.0073081423297493,0.0034038265502738
2013-03-18,-0.0002766065448574,0.0051749402414257,-0.0012204796257742
2013-03-19,0.0053666642939099,0.005372341926913,0.0053645752184194
2013-03-20,0.007470842607186,0.0045959996615309,0.0082324493672821
2013-03-21,0.0034849172002414,0.0041202615258917,0.0033832621081374
2013-03-22,0.00527532533373,0.0089177854161619,0.0038480000088075
2013-03-25,-0.0068111748448786,-0.0128174911425774,-0.0035851224983715
2013-03-26,0.0073754337329545,0.0095854668168412,0.0071770153716788
2013-03-27,0.0057966503474524,0.0,0.007178732483566
2013-03-28,0.0144796688529314,0.0104117950516352,0.015461410490635
2013-04-01,-0.0099318102227979,-0.0116904370972305,-0.0093721069123422
2013-04-02,0.0013225465559436,0.0066085107635777,0.0
2013-04-03,-0.0153881075643629,-0.0051354159645078,-0.0186232233599768
2013-04-04,0.0065644283625349,0.0072616861856037,0.0062289964321525
2013-04-05,0.012598673841396,0.0162543843182067,0.011527366697216
2013-04-08,0.0155891475040962,0.0025451320510114,0.0187871802582835
2013-04-09,0.0014978333446311,0.0009229560541418,0.001632836402339
2013-04-10,0.0110105205154345,0.0117321901820032,0.0107051215127969
2013-04-11,0.0056216035138603,0.0115987788804761,0.0023068579547484
2013-04-12,0.0017317518808358,0.0040586315979427,0.000462331450293
2013-04-15,-0.0168544556641729,-0.014020866790292,-0.0176702708949583
2013-04-16,0.0097665563106378,-0.000910145957519,0.0129108702220242
2013-04-17,0.004505811177072,0.0034286063058035,0.0046783804196364
2013-04-18,0.0023657182064037,0.0038575444706105,0.0020993738005659
2013-04-19,0.0235957770548773,0.0097307155134393,0.0256111398039893
2013-04-22,-0.0006187797973903,0.0042430202453265,-0.0020417456635514
2013-04-23,0.0079245513267931,0.0144156470099635,0.0049988918221677
2013-04-24,0.0028888567409743,0.0122699689040317,-0.0024842053609765
2013-04-25,-0.0015910098262108,-0.0021561510676012,-0.0013583328295433
2013-04-26,-0.0057913418500344,-0.0039011770168371,-0.0061405606155988
2013-04-29,0.0074082586892926,0.0019565250562585,0.0096109419133351
2013-04-30,0.0067153864437365,0.0043001670642259,0.0081799732806492
2013-05-01,-0.0140885115554587,-0.0094582678929348,-0.0162381871498731
2013-05-02,0.0091436627989148,-0.0028198971306027,0.0135011474207625
2013-05-03,-0.0002252358683741,0.0023773635025565,-0.0026899558449439
2013-05-06,-0.0018333646923694,-0.0073434159436387,0.0
2013-05-07,0.0075618067723093,0.004768123615374,0.0085623534085712
2013-05-08,-0.0019645856082943,0.0,-0.0026822249012067
2013-05-09,-0.0159551467154131,-0.024127509178448,-0.0105498858373691
2013-05-10,0.0015262214765766,0.0039665116998476,0.0009084923151566
2013-05-13,0.0018287272738685,0.0008816600500121,0.0022758828389578
2013-05-14,0.0116981520102776,0.0132362331763694,0.0106939112138122
2013-05-15,0.0047554878475489,0.0030428865345161,0.0051930353913291
2013-05-16,-0.0001735150345574,0.001300419897805,-0.0009055264316991
2013-05-17,0.0091157959938802,0.0043010916761172,0.0108744800379153
2013-05-20,0.0064324355176847,0.0032105673643512,0.0074090258099294
2013-05-21,0.0031085951880076,0.0111207656944096,-0.0024531804187608
2013-05-22,-0.0221217314279373,-0.0252917901296313,-0.017241389619223
2013-05-23,0.0311112659706758,0.036815515934744,-0.0119156843500556
2013-05-24,0.0151673565849848,0.028590546486691,-0.0055879318790116
2013-05-28,0.0024255404293878,0.004323406186687,-0.0006968357683743
2013-05-29,-0.0019486957141986,0.008020787412045,-0.0142590142065824
2013-05-30,0.0159668266731366,0.0213361601554555,0.0073512304185801
2013-05-31,0.0005938696143362,0.001269333038078,-0.0016552303927361
2013-06-03,0.0115144563367507,0.0153910929272471,0.0080933150719412
2013-06-04,-0.0146783709665018,-0.0137071615056413,-0.0153519490679354
2013-06-05,-0.0107382120169966,-0.0080066848029562,-0.0115329061642191
2013-06-06,0.0073720377268362,0.0063559159366814,0.0080232921903143
2013-06-07,-0.0078679922449128,-0.0135909829597498,-0.0033687006669753
2013-06-10,-0.0039637498266242,-0.0041090491892159,-0.0036161454396572
2013-06-11,0.0029702636179222,0.0048266212630113,0.0004884116579008
2013-06-12,-0.007232217532587,-0.005661984579717,-0.0082765369384881
2013-06-13,0.0048213047935766,0.0087604364260981,0.0029447590646568
2013-06-14,-0.0014324318853563,0.0100108613021757,-0.0056358621538016
2013-06-17,-0.0033722669047975,-0.0085525234544339,-0.0007358052234497
2013-06-18,0.0073354209852198,0.0088209950828323,0.0061199512689915
2013-06-19,-0.0203796853717616,-0.0168443686529826,-0.022444546132475
2013-06-20,-0.0237292439356303,-0.029642558384697,-0.0216406787626673
2013-06-21,-0.0049337086808118,0.0017949704196201,-0.0107389919991823
2013-06-24,0.0087225497337348,0.0128321371683437,0.0067831544250682
2013-06-25,0.0105652000873235,0.0030994733234671,0.0123552992480383
2013-06-26,0.0112219646812103,0.0030775859415874,0.0143975673813418
2013-06-27,0.0047027807276258,-0.0041484417003055,0.0089352346034031
2013-06-28,0.0104875815629893,0.0050627237660423,0.0130767976796699
2013-07-01,-0.0123343193283998,-0.0122431428233779,-0.0123546108675996
2013-07-02,0.0005313836706472,0.007067131259962,-0.0012300873279421
2013-07-03,0.0048463806970445,0.0006610572629086,0.0062127233989102
2013-07-05,-0.006984822605918,-0.0106939735275658,-0.0029491013992317
2013-07-08,0.0043370272163277,-0.0002195985460414,0.0086016785606037
2013-07-09,0.0046527250174815,0.0050439334348691,0.0043636437618371
2013-07-10,0.0052123678666387,0.0021781414605412,0.0072586311098379
2013-07-11,0.0032171334046476,0.0077871644801264,-0.000952402750651
2013-07-12,0.0090776135902283,0.0015037528672716,0.0124164385029007
2013-07-15,0.0209094405855691,0.0083853626837295,0.0262287480707924
2013-07-16,-0.0008351330214118,-0.0072294314567911,0.0006912160885291
2013-07-17,-0.0021762272400686,-0.0002134113523766,-0.0032213389921229
2013-07-18,0.0134366257322265,0.0112982046689584,0.0147737625613349
2013-07-19,-0.0013873752337202,-0.0069605150267773,0.0002272345802999
2013-07-22,0.001582260284188,0.0031786719695729,-0.0009093183451029
2013-07-23,0.0022594612517144,0.0002112023975701,0.0038662307078868
2013-07-24,-0.009831507715684,-0.0145262868780836,-0.007474559901459
2013-07-25,0.0130687206075722,0.0128040645818631,0.0132481006675809
2013-07-26,0.002883129024322,0.001486193144203,0.003398996318856
2013-07-29,0.0051829609247742,-0.0069974134314067,0.0088295952119804
2013-07-30,-0.0127248316394552,-0.0209746114928905,-0.0051488594507313
2013-07-31,-0.0059831069139015,-0.0084324192356417,-0.0051720156492654
2013-08-01,0.0087705100559717,-0.0039062564675175,0.0120939996052877
2013-08-02,-0.0060307314861475,-0.0032708574767234,-0.0075371347370335
2013-08-05,-0.004156908784465,-0.0048119250837531,-0.0038108491664787
2013-08-06,-0.0049080979118312,-0.0039656379730383,-0.0054127577275796
2013-08-07,0.0120618152102991,0.0123811934326482,0.0118938802206033
2013-08-08,-0.0067252312684436,-0.0054489972576251,-0.0069787836869039
2013-08-09,0.0019808036706956,-0.0028471543703389,0.0031753093482406
2013-08-12,0.0041670976132247,0.0103523654231145,-0.0002272345803
2013-08-13,-0.007785700739051,-0.0052390672619958,-0.0088939430608783
2013-08-14,-0.0040384861823606,-0.0002197433304,-0.0055426759352945
2013-08-15,-0.0113685019973359,-0.0141280220844871,-0.0105237831128625
2013-08-16,-0.0149266283813059,-0.0101123766952686,-0.016308258544322
2013-08-19,-0.0086305630199972,-0.0109140415468937,-0.0074430098903696
2013-08-20,0.0106359824404653,0.014097292822601,0.0077406795753043
2013-08-21,-0.004955364433034,-0.0103161938304222,-0.0028860688142731
2013-08-22,0.0001183863267391,0.006794999472077,-0.0033963946021941
2013-08-23,0.011607773464508,0.0006741298718397,0.014798655805114
2013-08-26,-0.0039709024105406,-0.007166846223706,-0.0030952635265531
2013-08-27,0.0033117499395383,0.0047672891738888,0.0028985248179219
2013-08-28,0.003269534455424,0.0092697230760897,-0.0026525345337257
2013-08-29,-0.0003953829409098,0.0029114725414427,-0.0024253814026518
2013-08-30,-0.0138423836827997,-0.003357240932282,-0.0187256925526475
2013-09-03,-0.0272932379844459,-0.0238413473564821,-0.0279548657129237
2013-09-04,-0.004190776998239,-0.0137205232198,0.0005048071252614
2013-09-05,-0.002963563070032,0.0018539516460837,-0.004799157008757
2013-09-06,-0.0024460200945908,-0.0023004896712709,-0.0025258518245939
2013-09-09,0.0034464571079057,0.0053154504229977,0.0027813049930094
2013-09-10,0.0089836161225326,0.0114810564583089,0.0075319915457961
2013-09-11,-0.0044620309990813,-0.0070470870984933,-0.0034877775729249
2013-09-12,0.0033942985885258,-0.0109639003111008,0.0089708597251344
2013-09-13,-0.0015889423777043,-0.0050586620421321,-0.0004922583617496
2013-09-16,-0.0119813778466119,-0.0144231012754955,-0.0114830495284334
2013-09-17,0.007677735334109,0.0051103652636938,0.0083784209598147
2013-09-18,0.0210625000951488,0.0223862765985543,0.020772295377653
2013-09-19,0.0028868770242804,0.0029384549838579,0.0028728496664993
2013-09-20,-0.0055548434681993,-0.0020233847462707,-0.0064285823277065
2013-09-23,0.0242184908537639,0.0230456506200867,0.0245251371488682
2013-09-24,-0.001401541455651,-0.0048511006264177,0.0002352890290611
2013-09-25,-0.0041430753009815,-0.0031008460601147,-0.0044695044509739
2013-09-26,0.0058221454690872,0.0046666463216145,0.0063814807137801
2013-09-27,-0.000973210652698,0.0011109320955894,-0.0014164629940148
2013-09-30,0.0083116611878189,0.0031208066817575,0.0121197314482251
2013-10-01,0.0046705063631742,0.0044355902032077,0.0047125534734013
2013-10-02,-0.0020062281242843,-0.0022152963108818,-0.0018957779528037
2013-10-03,-0.012403789445065,-0.0097539888151824,-0.0135617347461117
2013-10-04,0.0036947524847978,0.0038073496782924,0.0036170172839724
2013-10-07,-0.0040444655560808,-0.0022396928421244,-0.0050859549483243
2013-10-08,0.0027313217734893,-0.004247677814742,0.0041393227393668
2013-10-09,-0.0027466574412573,-0.0035810171512817,-0.0026647435466187
2013-10-10,0.0086842111973099,0.0053488229146413,0.0093930487800732
2013-10-11,0.0117067388451131,0.0195555792914497,0.0090605884730104
2013-10-14,0.0018661831276116,0.0054752518798829,0.0011857494410476
2013-10-15,-0.0179860097801928,-0.0030641145514633,-0.0227649780924015
2013-10-16,0.0046988504235381,0.0021834561241093,0.0062650197959808
2013-10-17,0.019207251947849,0.0157034077353246,0.0211335514172461
2013-10-18,0.0049731903197576,0.0,0.0060918069276975
2013-10-21,0.0011248271875265,-0.0010613295778553,0.0016286574120465
2013-10-22,0.0069670157861222,0.0053067288635326,0.0081037809665942
2013-10-23,0.0017916312346683,-0.002758350629514,0.0057458057835933
2013-10-24,-0.0014747979297281,-0.002124092713021,-0.0011425785872561
2013-10-25,0.0111943255917487,0.0031800197519968,0.0130256748488266
2013-10-28,0.0052238899265515,0.0035910048246171,0.0056382498678319
2013-10-29,-0.0031121110250536,-0.0037751741615704,-0.0029154758392098
2013-10-30,-0.0051220132453371,-0.0096801153207376,-0.0033601638268935
2013-10-31,-0.0012137878912393,0.0014893552090257,-0.0022537407376232
2013-11-01,0.0027633147989055,-0.0044491330736914,0.0070040981709706
2013-11-04,-0.0032900019033791,0.0027601076927141,-0.0051465551421803
2013-11-05,-0.0074454117225987,0.0040468290441215,-0.0092279956019794
2013-11-06,0.0092287566207989,0.0025418925843931,0.0101741073388376
2013-11-07,-0.0060141982059433,-0.0143641804601601,-0.0044444613986542
2013-11-08,0.0153143596908748,0.0060111371466327,0.0174496368229048
2013-11-11,0.0056419373716307,-0.0055402116884663,0.0083516718267083
2013-11-12,-0.003484874507172,-0.009640119108773,-0.0017447768597544
2013-11-13,0.0214369287654669,0.018016102377963,0.0220909513247314
2013-11-14,0.0027221674609988,-0.0044728238777457,0.0038395968659267
2013-11-15,-0.0022430942583429,0.0047170073666842,-0.0053134963667133
2013-11-18,-0.0029184701449563,0.0068317611823606,-0.0072680667263798
2013-11-19,-0.0116428025010087,-0.0055201343939757,-0.0127264914758467
2013-11-20,-0.0092342485482691,-0.0081127469444347,-0.0096111541817681
2013-11-21,2.0395037993643385e-05,0.007510778975942,-0.0015548577101836
2013-11-22,-0.0010065247881846,-0.0042472024270839,-0.0004438627863761
2013-11-25,-0.0070034256325198,-0.0093517244175088,-0.0062112374139537
2013-11-26,-0.0026634289485949,-0.0021458900728638,-0.0029018096055612
2013-11-27,-0.0091440135085985,-0.0126230237783604,-0.0058140010986872
2013-11-29,-0.0040517521011163,-0.0064641076933182,-0.0031397037266056
2013-12-02,-0.0091204120286809,-0.0129897919887391,-0.0051755074109768
2013-12-03,0.0049464227067109,0.0002197788749583,0.0065774759474642
2013-12-04,-0.0059856425515564,-0.0037362234933035,-0.0063320349675394
2013-12-05,-0.0010978620298455,-0.008174965656345,0.0006821004913396
2013-12-06,0.0159892586258988,0.0050828628118525,0.0208098168444819
2013-12-09,-0.005999840365113,0.0006679754931817,-0.0081731594465073
2013-12-10,-0.01467392590582,-0.0124554619661269,-0.01558319182493
2013-12-11,-0.0061412235564225,-0.0011276327669934,-0.007697449671385
2013-12-12,0.0084584920058018,0.0132852995860181,0.0052523301536348
2013-12-13,-0.0017038698788504,-0.0059866220000282,0.0006814806675357
2013-12-16,-0.0017926135879495,0.0019986709977275,-0.0027309725906957
2013-12-17,0.008348600809955,-0.0044247955655664,0.0107134997070066
2013-12-18,0.0109609655118864,0.0070874791585733,0.0119395987065606
2013-12-19,-0.0104840068602943,-0.0134154518138393,-0.0098367679680729
2013-12-20,0.0200403832573604,0.0234165752338862,0.0187020729243231
2013-12-23,-0.0064094889257744,-0.0019607875728969,-0.0105494404887105
2013-12-24,0.0042080108208953,-0.0006544236299524,0.0066800097546167
2013-12-26,-0.0086212508097159,-0.0065416317720857,-0.0094630351710228
2013-12-27,0.000845825987921,-0.0041511606905994,0.0024411183378145
2013-12-30,0.0021440113866734,0.0013207434049736,0.0024395788418565
2013-12-31,0.0009760929163093,-0.0028464475285738,0.002427649356001
2014-01-02,-0.014806701811894,-0.0149286567851908,-0.0147772823420323
2014-01-03,0.0010994915026065,-0.0055791116344176,0.0026894385803378
2014-01-06,-0.0066448940915781,0.0006730711129073,-0.0116305181930605
2014-01-07,0.0145455240753691,0.0040187609175373,0.0175675394705164
2014-01-08,0.0005653570680416,-0.0082277682129947,0.003313402024848
2014-01-09,-0.0028068461553097,-0.0047042806304643,0.0017555811189475
2014-01-10,0.0079449755569822,0.0224466894977657,0.0006553646744024
2014-01-13,-0.0098641228047243,-0.006618200742103,-0.0120113392894481
2014-01-14,0.0027747819936564,-0.0028811448691348,0.0061755354731927
2014-01-15,-0.0004399937227935,-0.000445444478485,-0.000437455319984
2014-01-16,0.0059699251549065,0.00717327259462,0.0054836586787292
2014-01-17,0.005782112098759,-0.0031270803711632,0.0074090249969492
2014-01-21,0.0108706629872343,0.0046770395843219,0.012255504839646
2014-01-22,-0.0002844125403408,-0.0033258917130055,0.0006351636584296
2014-01-23,0.0095670090930376,0.0096025081933361,0.0095561852087766
2014-01-24,-0.0080284158891705,0.0006666395399305,-0.0109681598700122
2014-01-27,-0.0084904828073036,-0.0040008957203915,-0.0093596818212913
2014-01-28,0.0030322734769652,0.0042430202453263,0.0023574927284888
2014-01-29,0.0054343990025864,0.0087307638310321,0.00366138634133
2014-01-30,0.0158673287232856,0.0170165847019594,0.0149445081267953
2014-01-31,0.0137207555888111,0.0030600959485995,0.0175921579268486
2014-02-03,-0.0249551335868242,-0.0161044976317744,-0.0266722764998043
2014-02-04,-0.0040255672899876,-0.0159116291868095,0.0
2014-02-05,0.0034270302185455,-0.0022533187564567,0.0049945612605186
2014-02-06,0.0090429307747451,-0.0009032769180828,0.0139996020160794
2014-02-07,-0.0016148990858833,-0.0036003567136914,-0.0010584896270357
2014-02-10,0.0048534290353372,0.0061169112255807,0.0046620306655105
2014-02-11,-0.0234658729309282,0.0013512963182845,-0.0244582573422077
2014-02-12,0.0127877543079891,0.0,0.0130337490124649
2014-02-13,0.0170188128862385,0.0164897116486995,0.0170769672911496
2014-02-14,-0.0065644896951124,-0.0006664914555778,-0.0074122555156973
2014-02-18,0.0025214980937492,0.0008904923677178,0.0030755577381493
2014-02-19,-0.0117768234162452,-0.0055691691556951,-0.012958492607212
2014-02-20,0.0154202250578325,0.0107624074743435,0.0166067738097755
2014-02-21,0.0063571799581658,0.0042110471166696,0.0068508590782544
2014-02-24,-0.0014050472622891,-0.0022104837557058,-0.0013123659599519
2014-02-25,0.0006707284605315,0.000886264123276,0.0006550784824
2014-02-26,-0.0095812788853349,-0.0015425229875855,-0.0106638013129698
2014-02-27,0.0060469174809073,0.0026583724746855,0.0072718820755885
2014-02-28,0.0091791057388625,0.0155038078534941,0.0072099194462962
2014-03-03,0.0024280875724483,0.0074708891480451,0.0008720496284891
2014-03-04,0.0045307122801369,0.0105968392297382,0.0023727482507195
2014-03-05,-0.0123151521085681,-0.0087869663256082,-0.0130900604212047
2014-03-06,-0.0052507440087198,0.0,-0.0069414252801733
2014-03-07,-0.0073547908759572,-0.0069716706794401,-0.0074219633790737
2014-03-10,-0.0002076921783564,0.0103409768562447,-0.0019745535097054
2014-03-11,-0.008412656453021,-0.0122244347632242,-0.0077075198259669
2014-03-12,0.0098407426471573,0.0135435301499131,0.0091293664841935
2014-03-13,0.0096374826148997,0.0094153782004785,0.0096702994881095
2014-03-14,0.0082698318656262,0.015897286281411,0.0069595410615494
2014-03-17,0.0053169509508368,0.0046878589233433,0.0055889578455453
2014-03-18,0.0017592649239212,0.001910425629842,0.0017082642158761
2014-03-19,-0.0124686962616165,-0.0061584394688391,-0.0137916722076769
2014-03-20,-0.0082574626503915,0.0,-0.0103292345519128
2014-03-21,-0.0012433449043106,-0.0010734875438426,-0.0012992934797423
2014-03-24,-0.0031430584500815,-0.0002150176673806,-0.0045336590210754
2014-03-25,-0.0035823498000673,-0.0051479594437612,-0.0030401605204753
2014-03-26,-0.0093265469644095,-0.0098924534295194,-0.0090870180127655
2014-03-27,0.0077614043002203,0.0106661230542989,0.0034949727321633
2014-03-28,0.0012113731375316,-0.0023630636338225,0.0023933988803913
2014-03-31,0.0158763151353151,0.0124544091658895,0.0166091554707992
2014-04-01,-0.0054221553073007,0.0,-0.0061401845932267
2014-04-02,0.0069648027782413,-0.005707048191212,0.0102302509732682
2014-04-03,0.0030615080906024,-0.0070183289630359,0.0050473539919584
2014-04-04,-0.0070104864073403,-0.0128123481818972,-0.0058418271962045
2014-04-07,-0.0057041441151605,-0.0197740077870553,0.001050484314301
2014-04-08,0.0085286238440504,0.0096554450220669,0.0069240837623
2014-04-09,0.0088407743399703,0.0021659582582704,0.0110439416703477
2014-04-10,0.0068257426772602,0.0045405207453546,0.0072091100786501
2014-04-11,-0.0021139495988897,0.0043327721750561,-0.0032867675926264
2014-04-14,0.0044439153157607,0.0038535711561514,0.0047170501405045
2014-04-15,0.0184461871614168,0.0068259319013082,0.0224627005656685
2014-04-16,0.0018376613504868,-0.0071654404029735,0.0029838414524718
2014-04-17,-0.0056833096420981,-0.0025542557057046,-0.0059760803287083
2014-04-21,-0.0010142006184903,-0.0010682129948909,-0.00100622335364
2014-04-22,0.0059796564727218,-0.000642178793027,0.0082611291273076
2014-04-23,0.0042449726231697,-0.0059995455385122,0.0059892041554536
2014-04-24,0.0029017650674273,-0.004941975455776,0.0049465768791308
2014-04-25,0.0089469281636131,0.0043243408203126,0.0104453835586255
2014-04-28,0.0016943955654528,-0.0036480294959608,0.0025272370059461
2014-04-29,-0.0083237253497642,-0.0040590137968819,-0.0087344867806894
2014-04-30,0.003729149992032,0.0145516865362083,-0.0003917049985459
2014-05-01,-0.0010001485539307,-0.0052731491416286,0.0003901767151496
2014-05-02,-0.0124533401791844,-0.0146341976474282,-0.0119209852937711
2014-05-05,0.0097200046211471,0.0058328030335619,0.0112915946908301
2014-05-06,0.0039836949917999,-0.0081720659809728,0.0068883775764878
2014-05-07,0.0094394179454821,0.0108014687861514,0.0091940772794103
2014-05-08,-0.0343524563819909,-0.0017138352727434,-0.0379264652595736
2014-05-09,0.0013595699664323,0.0038793167943193,0.0007941416790864
2014-05-12,-0.0101985551575551,-0.012609534965666,-0.0095049414304224
2014-05-13,-0.0006516160175696,-0.0073513546505489,0.0007988998556251
2014-05-14,0.0029349471743058,-0.0041304049284561,0.0057780618342761
2014-05-15,-0.0011548896537147,0.0026172900888919,-0.0021890668726677
2014-05-16,0.0046853284852642,0.0039215751457938,0.004967216191233
2014-05-19,-0.0091153388734463,-0.0065360139822361,-0.0100731211825243
2014-05-20,0.0042774205692343,0.0008772130891636,0.0057838236748603
2014-05-21,-0.0076799306187365,-0.0091742721744075,-0.0071118257200277
2014-05-22,0.0059240510701046,0.003742888386086,0.0063872196521026
2014-05-23,-0.0026063694266083,0.000219309530593,-0.0031689412179273
2014-05-27,-0.0048867682576267,0.0122110237928638,-0.0085130965109379
2014-05-28,-0.0001897287456481,-0.0023804503901952,0.0001995274677992
2014-05-29,-0.0059547239219809,0.0019480552186503,-0.0073808645262001
2014-05-30,0.0064357803962123,0.0064682887052968,0.0064282784787312
2014-06-02,0.003333633843904,0.0008561023070426,0.0041699579413725
2014-06-03,0.0073467150064316,-0.0045025533280617,0.0104804979730129
2014-06-04,0.0106112521905741,0.0136684066036648,0.004696706176779
2014-06-05,0.020211227203593,0.0258695353632388,0.0037029550111821
2014-06-06,0.0015325017183739,0.0021353506344469,-0.0110166890419469
2014-06-09,0.0026732648485785,0.0040859919722362,-0.0001954305621498
2014-06-10,-0.0025898150468798,-0.000429840066374,-0.0072279535419192
2014-06-11,0.0030038800345703,0.0051613264186408,-0.0057209924775429
2014-06-12,0.0080144364015146,0.0091978674903908,0.0053645267880723
2014-06-13,0.0053987615062311,0.0033876741258282,0.009887285011219
2014-06-16,0.0078926984020234,0.00719881761345,0.0086172858377389
2014-06-17,0.0035906777422928,-0.0004200012224333,0.0068172667136901
2014-06-18,0.0133869662956745,0.0157695537919217,0.0114119950460585
