Date,Weighted Industry Change,WWE Change
2012-07-24,-0.0026143765591094,-0.0026143765591094
2012-07-25,0.0065702645230592,0.0065702645230592
2012-07-26,-0.0090791402483834,-0.0090791402483834
2012-07-27,0.0301441698065215,0.0301441698065215
2012-07-30,-0.0051085520105719,-0.0051085520105719
2012-07-31,-0.0025740001255609,-0.0025740001255609
2012-08-01,-0.0270270320028923,-0.0270270320028923
2012-08-02,0.0371353065285078,0.0371353065285078
2012-08-03,0.0282051617498848,0.0282051617498848
2012-08-06,0.0447204531860244,0.0447204531860244
2012-08-07,0.0011876756284112,0.0011876756284112
2012-08-08,-0.0011862667283292,-0.0011862667283292
2012-08-09,0.0059593843879087,0.0059593843879087
2012-08-10,-0.0094786644174716,-0.0094786644174716
2012-08-13,0.0095465301448139,0.0095465301448139
2012-08-14,-0.0094117557301241,-0.0094117557301241
2012-08-15,0.007151306732679,0.007151306732679
2012-08-16,0.003558687056366,0.003558687056366
2012-08-17,0.0142181096208002,0.0142181096208002
2012-08-20,0.0023310557041395,0.0023310557041395
2012-08-21,-0.0046457564980279,-0.0046457564980279
2012-08-22,-0.0431738504941301,-0.0431738504941301
2012-08-23,-0.0255785672559351,-0.0255785672559351
2012-08-24,0.002493703609455,0.002493703609455
2012-08-27,0.0223048713733195,0.0223048713733195
2012-08-28,0.0230302521676728,0.0230302521676728
2012-08-29,-0.0095011785013268,-0.0095011785013268
2012-08-30,0.0023501179261404,0.0023501179261404
2012-08-31,0.032558107040844,0.032558107040844
2012-09-04,-0.0056688479354354,-0.0056688479354354
2012-09-05,-0.0022882728390273,-0.0022882728390273
2012-09-06,0.0057143075125558,0.0057143075125558
2012-09-07,0.0091219976659447,0.0091219976659447
2012-09-10,-0.0192307775293622,-0.0192307775293622
2012-09-11,-0.0023120814995773,-0.0023120814995773
2012-09-12,0.0069766817768593,0.0069766817768593
2012-09-13,0.0137614543445386,0.0137614543445386
2012-09-14,0.0056496310627551,0.0056496310627551
2012-09-17,-0.003366973455101,-0.003366973455101
2012-09-18,-0.007856307073288,-0.007856307073288
2012-09-19,-0.0158192471512077,-0.0158192471512077
2012-09-20,-0.0011468152036241,-0.0011468152036241
2012-09-21,-0.0227272505602566,-0.0227272505602566
2012-09-24,-0.0221703135529922,-0.0221703135529922
2012-09-25,-0.0166467767168293,-0.0166467767168293
2012-09-26,-0.0072639731179307,-0.0072639731179307
2012-09-27,-0.001219540135908,-0.001219540135908
2012-09-28,-0.0122698690154593,-0.0122698690154593
2012-10-01,-0.0074348783409329,-0.0074348783409329
2012-10-02,0.0199750115905356,0.0199750115905356
2012-10-03,-0.0049079710092355,-0.0049079710092355
2012-10-04,0.0123305037858284,0.0123305037858284
2012-10-05,0.0048721025173168,0.0048721025173168
2012-10-08,0.010869583996423,0.010869583996423
2012-10-09,-0.0142687143562801,-0.0142687143562801
2012-10-10,0.0084745390901392,0.0084745390901392
2012-10-11,-0.0071514204006501,-0.0071514204006501
2012-10-12,-0.0237529462533171,-0.0237529462533171
2012-10-15,0.002421247401353,0.002421247401353
2012-10-16,0.0157385122080699,0.0157385122080699
2012-10-17,-0.0153121458122013,-0.0153121458122013
2012-10-18,-0.0262217232450887,-0.0262217232450887
2012-10-19,-0.0086100484426663,-0.0086100484426663
2012-10-22,0.0099378784857832,0.0099378784857832
2012-10-23,0.0024721265404373,0.0024721265404373
2012-10-24,-0.0024570585896938,-0.0024570585896938
2012-10-25,0.0049382666628676,0.0049382666628676
2012-10-26,0.0049321779958514,0.0049321779958514
2012-10-31,0.0099875057952678,0.0099875057952678
2012-11-01,0.0837438811280181,0.0837438811280181
2012-11-02,-0.0592930935714307,-0.0592930935714307
2012-11-05,-0.013333291718454,-0.013333291718454
2012-11-06,0.0024569414306918,0.0024569414306918
2012-11-07,-0.0135135879253122,-0.0135135879253122
2012-11-08,-0.0062112036708285,-0.0062112036708285
2012-11-09,-0.0012469112607288,-0.0012469112607288
2012-11-12,-0.0137328502336085,-0.0137328502336085
2012-11-13,-0.0012722937292577,-0.0012722937292577
2012-11-14,-0.0344387724070884,-0.0344387724070884
2012-11-15,0.0079681196690256,0.0079681196690256
2012-11-16,0.019841282606185,0.019841282606185
2012-11-19,0.0154838562011718,0.0154838562011718
2012-11-20,0.0114942724731588,0.0114942724731588
2012-11-21,-0.00759492937408,-0.00759492937408
2012-11-23,0.0114212784826993,0.0114212784826993
2012-11-26,0.0202020007412651,0.0202020007412651
2012-11-27,-0.0149253589711988,-0.0149253589711988
2012-11-28,0.027989794714327,0.027989794714327
2012-11-29,-0.0098039124022073,-0.0098039124022073
2012-11-30,-0.0037037883003239,-0.0037037883003239
2012-12-03,-0.0123457255259513,-0.0123457255259513
2012-12-04,0.003759424779028,0.003759424779028
2012-12-05,0.0049875261309125,0.0049875261309125
2012-12-06,0.0049813154649044,0.0049813154649044
2012-12-07,-0.0111111294258434,-0.0111111294258434
2012-12-10,0.0099999904632567,0.0099999904632567
2012-12-11,0.0061881424761114,0.0061881424761114
2012-12-12,0.0137672857950743,0.0137672857950743
2012-12-13,-0.00123612221177,-0.00123612221177
2012-12-14,1.3280862027487406e-16,1.3280862027487406e-16
2012-12-17,0.0074812297403674,0.0074812297403674
2012-12-18,0.0049382666628676,0.0049382666628676
2012-12-19,0.0024631105967428,0.0024631105967428
2012-12-20,-0.0110837627901879,-0.0110837627901879
2012-12-21,0.0088495793946543,0.0088495793946543
2012-12-24,-0.001256310155014,-0.001256310155014
2012-12-26,-0.0050505001853163,-0.0050505001853163
2012-12-27,-0.0101394074854006,-0.0101394074854006
2012-12-28,-0.0051546955554599,-0.0051546955554599
2012-12-31,0.0273437555782344,0.0273437555782344
2013-01-02,0.0050062531913476,0.0050062531913476
2013-01-03,-0.0024875005204286,-0.0024875005204286
2013-01-04,0.0049689392428916,0.0049689392428916
2013-01-07,0.0049875261309124,0.0049875261309124
2013-01-08,1.3280862027487406e-16,1.3280862027487406e-16
2013-01-09,0.0037452849081104,0.0037452849081104
2013-01-10,-0.0037313100887475,-0.0037313100887475
2013-01-11,-0.0012438095683188,-0.0012438095683188
2013-01-14,0.0075000524520873,0.0075000524520873
2013-01-15,-0.0024875005204286,-0.0024875005204286
2013-01-16,0.0049875261309124,0.0049875261309124
2013-01-17,0.011111011688279,0.011111011688279
2013-01-18,0.0024301894138668,0.0024301894138668
2013-01-22,0.0024301894138668,0.0024301894138668
2013-01-23,0.003627537038771,0.003627537038771
2013-01-24,0.0048426102596419,0.0048426102596419
2013-01-25,0.0,0.0
2013-01-28,0.0108173264289755,0.0108173264289755
2013-01-29,0.0035799203534012,0.0035799203534012
2013-01-30,0.0059666097914128,0.0059666097914128
2013-01-31,0.0142181096208003,0.0142181096208003
2013-02-01,0.0,0.0
2013-02-04,-0.0058479753940878,-0.0058479753940878
2013-02-05,1.253176613510524e-16,1.253176613510524e-16
2013-02-06,0.0070837619894705,0.0070837619894705
2013-02-07,-0.0116959507881754,-0.0116959507881754
2013-02-08,0.0059311073844027,0.0059311073844027
2013-02-11,0.0070588728960821,0.0070588728960821
2013-02-12,0.001170986993736,0.001170986993736
2013-02-13,0.0140844928534873,0.0140844928534873
2013-02-14,0.0023255236281673,0.0023255236281673
2013-02-15,1.2314702299525872e-16,1.2314702299525872e-16
2013-02-19,0.0126291224105032,0.0126291224105032
2013-02-20,-0.0340135201179874,-0.0340135201179874
2013-02-21,-0.0082062950780229,-0.0082062950780229
2013-02-22,0.0070340470685806,0.0070340470685806
2013-02-25,-0.02206731567474,-0.02206731567474
2013-02-26,-0.0106131136523433,-0.0106131136523433
2013-02-27,0.0142858148432145,0.0142858148432145
2013-02-28,-0.0188456833598991,-0.0188456833598991
2013-03-01,0.0437955772484871,0.0437955772484871
2013-03-04,0.0070258102909499,0.0070258102909499
2013-03-05,0.0069284550431752,0.0069284550431752
2013-03-06,0.0034285409109934,0.0034285409109934
2013-03-07,-2.4403961181150827e-16,-2.4403961181150827e-16
2013-03-08,0.0034325729326272,0.0034325729326272
2013-03-11,0.0102389252535239,0.0102389252535239
2013-03-12,-0.0203159546813085,-0.0203159546813085
2013-03-13,-0.0035128493097419,-0.0035128493097419
2013-03-14,0.0058823753805722,0.0058823753805722
2013-03-15,0.0047003479174152,0.0047003479174152
2013-03-18,-0.0070922481496632,-0.0070922481496632
2013-03-19,0.0309891852882271,0.0309891852882271
2013-03-20,-0.0046242732505257,-0.0046242732505257
2013-03-21,0.0105386596006918,0.0105386596006918
2013-03-22,0.0069443823562752,0.0069443823562752
2013-03-25,-0.0022857666015626,-0.0022857666015626
2013-03-26,-0.0102857317243302,-0.0102857317243302
2013-03-27,0.0127609812224621,0.0127609812224621
2013-03-28,0.007999965122768,0.007999965122768
2013-04-01,-0.0011415786096517,-0.0011415786096517
2013-04-02,-0.0011388696482495,-0.0011388696482495
2013-04-03,0.0102739897530091,0.0102739897530091
2013-04-04,0.0033783482640281,0.0033783482640281
2013-04-05,-1.199212572582733e-16,-1.199212572582733e-16
2013-04-08,-0.0011312475915406,-0.0011312475915406
2013-04-09,-0.0090293371112903,-0.0090293371112903
2013-04-10,0.0228310278583936,0.0228310278583936
2013-04-11,0.0156250382507484,0.0156250382507484
2013-04-12,0.0,0.0
2013-04-15,-0.0321151683752715,-0.0321151683752715
2013-04-16,0.0079817207720041,0.0079817207720041
2013-04-17,0.0011363896210325,0.0011363896210325
2013-04-18,-0.0136363503361539,-0.0136363503361539
2013-04-19,-0.0068727914190718,-0.0068727914190718
2013-04-22,0.0126582986954195,0.0126582986954195
2013-04-23,0.0180790780243489,0.0180790780243489
2013-04-24,0.012249511799437,0.012249511799437
2013-04-25,0.0066006012029935,0.0066006012029935
2013-04-26,-0.0032608406079508,-0.0032608406079508
2013-04-29,-0.0032680485455531,-0.0032680485455531
2013-04-30,0.0087912000387339,0.0087912000387339
2013-05-01,-0.0131578823536055,-0.0131578823536055
2013-05-02,0.0133333206176757,0.0133333206176757
2013-05-03,0.0075840359664389,0.0075840359664389
2013-05-06,-0.0107991769976232,-0.0107991769976232
2013-05-07,0.0054465398037467,0.0054465398037467
2013-05-08,0.0064935520674193,0.0064935520674193
2013-05-09,0.0032397119038531,0.0032397119038531
2013-05-10,0.0151351722511084,0.0151351722511084
2013-05-13,-0.0074867000687257,-0.0074867000687257
2013-05-14,0.0172413633637984,0.0172413633637984
2013-05-15,-0.017167366164289,-0.017167366164289
2013-05-16,0.0065862153543244,0.0065862153543244
2013-05-17,0.0076252388341155,0.0076252388341155
2013-05-20,0.0021739628454698,0.0021739628454698
2013-05-21,-0.003264388938083,-0.003264388938083
2013-05-22,-0.0109409603625214,-0.0109409603625214
2013-05-23,0.0177777608235676,0.0177777608235676
2013-05-24,0.0153172192986529,0.0153172192986529
2013-05-28,0.0149892277688718,0.0149892277688718
2013-05-29,0.0063425390459566,0.0063425390459566
2013-05-30,0.0157562616930283,0.0157562616930283
2013-05-31,0.0093264410513621,0.0093264410513621
2013-06-03,0.008205120380108,0.008205120380108
2013-06-04,-0.0020345375630293,-0.0020345375630293
2013-06-05,-0.0193285434240033,-0.0193285434240033
2013-06-06,-0.0031023508515512,-0.0031023508515512
2013-06-07,0.0113168367958151,0.0113168367958151
2013-06-10,0.0060790699404655,0.0060790699404655
2013-06-11,-0.0101112616782912,-0.0101112616782912
2013-06-12,-0.0040983566511257,-0.0040983566511257
2013-06-13,0.0289854800614932,0.0289854800614932
2013-06-14,0.0010101241684007,0.0010101241684007
2013-06-17,-0.004008012393562,-0.004008012393562
2013-06-18,0.0080161203456772,0.0080161203456772
2013-06-19,-0.004985064014558,-0.004985064014558
2013-06-20,-0.002024337806883,-0.002024337806883
