Date,Weighted Industry Change,AGM Change,ECPG Change
2012-03-16,-0.001387905800972,0.0094001380052959,-0.01611493670028
2012-03-19,-0.0051692082911358,0.0057650143021549,-0.0124444749620227
2012-03-20,-0.0054331033968419,0.0017857551878819,-0.0095325004664475
2012-03-21,-0.0028333255381069,-0.0013387187349299,-0.0031919605038811
2012-03-22,-0.0267441789240194,-0.0135807711628921,-0.0282146432318634
2012-03-23,0.0088951388184194,0.002753532052384,0.0104414439435026
2012-03-26,0.0290841254305392,0.0194043460350473,0.031539903618734
2012-03-27,0.0030411846782415,0.0026642746324498,0.0031375928507339
2012-03-28,-0.0045397089052704,0.0008885143296448,-0.0066994025287748
2012-03-29,0.0040770050335249,0.0156880497466629,0.0022584076688165
2012-03-30,0.0028341171388897,-0.0074333218214101,0.0057983568387253
2012-04-02,0.0218262770703033,0.0394504130348343,0.0147255656382417
2012-04-03,-0.0071325500380085,-0.0291844815490618,0.0013204527971916
2012-04-04,-0.0191578549542869,-0.0157021250378646,-0.0204444037543402
2012-04-05,0.0106421101089936,-0.0032168977062467,0.0127912605962846
2012-04-09,-0.0019581735256047,-0.0098269061101647,0.0032347364509492
2012-04-10,-0.0144050211474492,-0.0246796613808879,-0.0055530234078712
2012-04-11,0.0161911827207452,0.0235577738673054,0.0124480656416346
2012-04-12,0.0139408134869875,0.0160377424694368,0.0132238487981353
2012-04-13,-0.0148194514000074,-0.0158656158537606,-0.0140208667902919
2012-04-16,0.0007118047522345,0.0254716504125181,-0.0127679289899243
2012-04-17,0.0024154260092054,0.0163562292870475,-0.0041132654794902
2012-04-18,0.0032049831987702,-0.0004504607449622,0.0041493845261355
2012-04-19,-0.0072060455254088,-0.0251798323608627,-0.0013774419513174
2012-04-20,-0.0105325592676455,-0.0071460407223629,-0.0116644332975652
2012-04-23,0.0054395149771339,-0.0064516724458449,0.0142462988364733
2012-04-24,0.0062310365162192,0.0328248275251493,-0.0004541429915505
2012-04-25,-0.0016319461543473,-0.0115555657280816,-0.0004486419233329
2012-04-26,0.0043063493574111,0.0081411261966002,0.0035922731055968
2012-04-27,0.0481677867382165,0.0362253776311347,0.0504464771142426
2012-04-30,0.0003452202426771,-0.0095320326725189,0.0059423302279548
2012-05-01,0.0027735765812133,-0.0149647959006778,0.0071881640184358
2012-05-02,0.0460955341460747,0.0716525027736847,0.0199152248202303
2012-05-03,-0.0086521690083501,-0.001681417149557,-0.0124792484602365
2012-05-04,-0.0069906054054449,0.0080781727470701,-0.0182667922027203
2012-05-07,0.0475227079028538,0.0729431432959972,0.0030369459648528
2012-05-08,0.0282514400153791,0.0179354627422365,0.0345129286409943
2012-05-09,0.032923846421776,0.002778868334265,0.0377196383902436
2012-05-10,0.0399714518227264,0.0003912452695926,0.0461035964999724
2012-05-11,0.0219503086754722,0.0412825149419164,0.0051241291472708
2012-05-14,0.0002885130922246,-0.007347274925491,0.0023724580375774
2012-05-15,-0.0049485380938943,-0.0069930189112803,-0.0039525089777319
2012-05-16,-5.084477697500205e-05,0.004683798905307,-0.0031695691137682
2012-05-17,-0.0086785007625852,-0.0070039027172071,-0.0119474765876947
2012-05-18,-0.0087945917512742,-0.0035405252682049,-0.0121260808341142
2012-05-21,0.014205663966047,-0.0043120583835596,0.0191601834569196
2012-05-22,-0.0324571451890807,-0.0310534944553062,-0.0330940959422221
2012-05-23,0.0094255719598151,0.0081967527076338,0.0112688008380871
2012-05-24,-0.0082261497313491,-0.0117790782145388,0.0
2012-05-25,-0.0006720353914021,0.0078350735693863,-0.0069872616862732
2012-05-29,0.0186476569099602,-0.00485629042213,0.0226523567342011
2012-05-30,0.0047260239839381,0.0115084540700178,0.0016306158605403
2012-05-31,-0.0136355120355785,-0.0234817775623836,-0.0110159304464434
2012-06-01,-0.0078867867542775,-0.0275191152745106,0.002956068155494
2012-06-04,0.0089816782842788,0.0008623781782869,0.0142437466814172
2012-06-05,0.015231898539157,-0.0082073666172126,0.0332502561166553
2012-06-06,0.0450640292471125,0.0493292669640952,0.042834255982073
2012-06-07,0.0332528264361136,-0.0028618028390958,0.0364187808135204
2012-06-08,0.0106085041806291,0.0239175226270535,0.0081150611730524
2012-06-11,-0.0118662765212192,-0.0122820708697909,-0.0116873522510093
2012-06-12,0.0092584054527912,0.0143368655616247,0.0065934179562695
2012-06-13,0.0019225157000399,-0.0062868307511056,0.0043652542827399
2012-06-14,0.0053080887171866,0.0119426443884505,0.0032751147775516
2012-06-15,0.0008736384564387,-0.0011769590786542,0.0018115665351265
2012-06-18,0.0236633006325421,0.0039681932973651,0.0310219121643665
2012-06-19,0.0085963741626035,0.0315706090072317,0.0035335824793512
2012-06-20,0.0100244005473177,0.0038051168762681,0.0119887216244908
2012-06-21,-0.0126748611434466,-0.0249338823019583,-0.0090623988860924
2012-06-22,0.017862553437834,-0.0015337043058178,0.0199370301427796
2012-06-25,0.0086058027034626,0.038386193336413,-0.002429701357925
2012-06-26,-0.0147017360546584,-0.0218455721421055,-0.0135888950045145
2012-06-27,0.0242212540597987,0.0,0.0282985222535023
2012-06-28,0.0032776104779771,-0.0003886602821512,0.0045217099397078
2012-06-29,0.0017867882489212,-0.0026615854317429,0.0037275706370174
2012-07-02,0.0100612142990388,-0.0132475541430363,0.0165876694628198
2012-07-03,0.0020528055748875,0.0091849095359771,0.0
2012-07-05,0.007366933394353,0.0348221072534907,-0.0006666819254557
2012-07-06,0.0124855568315971,0.0118343078398516,0.0128205491207919
2012-07-09,-0.0026789105052869,-0.006206647684636,-0.0006662377567852
2012-07-10,-0.0124210990995794,-0.0175566766480392,-0.009271545681188
2012-07-11,0.0001807663033916,-0.0055970008507628,0.0033456133660663
2012-07-12,-0.0009393008862068,-0.0094375236753521,0.0070826642334942
2012-07-13,0.0093716932706026,0.0291446046760072,-0.0080160242764577
2012-07-16,-0.0070706493351375,-0.0044248095693197,-0.0074324735766169
2012-07-17,0.0033047329258004,-0.0092319054912975,0.0057685809384093
2012-07-18,0.0082886244167385,0.0097451359035928,0.0057354952697236
2012-07-19,-0.0074837457776346,-0.0125507622987376,-0.0056932375358025
2012-07-20,-0.0051483185578963,-0.0158013573175128,0.0016915137115203
2012-07-23,-0.0268661864277949,-0.04294006166233,-0.0075731263040389
2012-07-24,-0.0308571305890281,-0.0181745056049937,-0.035123981598027
2012-07-25,-0.0003494655408814,0.0163131978410553,-0.0103055797607939
2012-07-26,-0.000551903941582,-0.0227718861147337,0.0042857442583356
2012-07-27,0.0074149975168926,0.0236189016573165,0.003198299734896
2012-07-30,-0.0042280363102861,-0.0031274403418552,-0.0045985520343183
2012-07-31,-0.0020126939943616,-0.0082840626690796,0.0010726023375762
2012-08-01,-0.0188056412861201,-0.0079333146709238,-0.0237168168599627
2012-08-02,0.0586369150835884,0.0192770903449783,0.0614545648748224
2012-08-03,-0.0091799465347618,0.0330997029349103,-0.0129182275620401
2012-08-06,0.0033600449248703,-0.003379581227019,0.0043377067432
2012-08-07,-0.0059354450449108,0.0030086469818342,-0.0095899143642086
2012-08-08,0.0017043088372357,0.0,0.0017574423803066
2012-08-09,-0.0056975487416187,-0.0260181192363299,-0.0017512868089902
2012-08-10,-0.0097335362340741,-0.0274661888334146,-0.0024656462250487
2012-08-13,-0.0099546225516897,-0.0331867219556264,0.0109967882252381
2012-08-14,-0.0079499787240319,-0.0086704826765566,-0.0077030573343266
2012-08-15,-4.067598725983911e-05,-0.0037641218386551,0.00141840450697
2012-08-16,0.030561800103423,0.0096639267629394,0.0357522204913925
2012-08-17,0.0102831005140293,0.0170762117244343,0.0058319066387182
2012-08-20,0.0027672674980406,-0.0094728765683874,0.0040857653543021
2012-08-21,-0.0165953997108201,-0.0128844336169336,-0.0169434088824792
2012-08-22,-0.0219647557302287,0.005473648874383,-0.0275861805882947
2012-08-23,-0.0073987673237136,-0.0029437174159611,-0.0081386956961617
2012-08-24,0.0093239181060622,0.0153126587344439,0.0082054775812371
2012-08-27,-0.0127594592101871,-0.0025063229721175,-0.0154440343135302
2012-08-28,0.0056534898752702,0.0134284387683059,0.0028571401323589
2012-08-29,-0.0009312351082342,0.0260978079554297,-0.006032649909614
2012-08-30,-0.0004131181357994,0.0008099858235099,-0.0010752250791055
2012-08-31,-0.0032053190790919,-0.007217333653621,-0.0024910923086812
2012-09-04,0.0076534762353567,-0.0008126963538253,0.0089285714285714
2012-09-05,0.0023120716049175,-0.0080840281908288,0.006737539771938
2012-09-06,0.0158292660131573,0.0198460818355293,0.0150454970722067
2012-09-07,-0.0154207071517053,-0.0130383220335547,-0.0157804147681787
2012-09-10,-0.0036345263630789,-0.0084439479185702,-0.0031434945119589
2012-09-11,0.022213950435511,-0.0024076832166408,0.0259194990627602
2012-09-12,0.0007149743146557,0.0117219449559531,-0.0013619650794804
2012-09-13,0.0169374354562908,0.0383999633789061,0.0146857372863132
2012-09-14,0.0033565144345837,-0.0092024452385065,0.0050184519552332
2012-09-17,0.0131575241532642,0.0116822131423448,0.0133288775567987
2012-09-18,-0.0020022195184268,0.003098370435771,-0.0039138595069136
2012-09-19,-0.018070643246913,-0.0211376300819808,-0.0172638655854796
2012-09-20,-0.0233935417136121,0.0091052866251897,-0.0260000228881837
2012-09-21,0.0071835582983306,-0.0038956128232377,0.0087897305460595
2012-09-24,-0.0164968004636157,0.0191855815800019,-0.0217901314177916
2012-09-25,-0.0284580340933112,-0.0099540666358363,-0.0324231699770558
2012-09-26,-0.0010803265964354,0.0034655431254327,-0.0021163832499134
2012-09-27,-0.0027514475427613,-0.0091778116489185,-0.0021171300500823
2012-09-28,0.0034358279844166,0.0019462528618581,0.0035511499293889
2012-10-01,0.0186905592699594,0.0085337202286597,0.019434669937691
2012-10-02,-0.0242187255351759,-0.0076599294624358,-0.0251464496148213
2012-10-03,-0.009470974052783,-0.0092307604276216,-0.0094770256206667
2012-10-04,0.0092001856658979,0.0158976282612406,0.0070546332592483
2012-10-05,-0.0110819320625656,0.0053353426398475,-0.0129280513062105
2012-10-08,-0.0007346685538827,0.0079726303438164,-0.0064057047235657
2012-10-09,-0.0201502087960791,-0.0018790358234614,-0.0289079714510348
2012-10-10,-0.0007676749862391,-0.0011325287619752,-0.0007355813670771
2012-10-11,0.0100478218019236,0.003008646981834,0.0105839751665987
2012-10-12,0.0130877422578212,0.0132125475460112,0.0130152065197948
2012-10-15,0.018566588003047,0.0143395909723246,0.019338932022941
2012-10-16,-0.0139133109486292,0.0014787769558432,-0.0154586311749999
2012-10-17,-0.0030273779883687,0.0058802557936157,-0.0041987697534547
2012-10-18,0.0131417631966687,0.005837280127793,0.0140993869121465
2012-10-19,-0.0137352204053594,-0.0065740833946071,-0.0161290667755255
2012-10-22,-0.017212926997196,0.0107248150281009,-0.0228082466795921
2012-10-23,0.0067476398028202,0.0132890590005101,0.0044037005223265
2012-10-24,-0.0013504298598028,0.0043462125763146,-0.0029133257965507
2012-10-25,0.018214706723658,0.0021428380693709,0.0250544155327153
2012-10-26,0.0073585233202427,0.008196773127673,0.007104822936047
2012-10-31,0.0187391318221269,-0.0014179017893242,0.0214864608476877
2012-11-01,-0.0105059673950861,-0.0053134828537934,-0.0109852284257943
2012-11-02,-0.0856783122330685,-0.0017749107889644,-0.0877313036041437
2012-11-05,0.0116043286753514,0.0021444379654273,0.0122934954430635
2012-11-06,0.0221689752876441,-0.0024796208274637,0.0261660449279319
2012-11-07,-0.0154294384844117,-0.0125854148936017,-0.0157362333416968
2012-11-08,-0.0240592407518865,0.0128064538033947,-0.031189814684587
2012-11-09,0.0129624778192013,0.0216919878806818,0.0091963030840247
2012-11-12,0.0109575887597197,0.0268931430547236,0.0003940200635348
2012-11-13,0.0218323389132833,0.0325453524566537,0.0019856726153521
2012-11-14,-0.0202027878269298,0.0291565487038934,-0.0320664868805601
