Date,Weighted Industry Change,ATR Change,MYE Change,ENTG Change,TUP Change
2011-09-13,0.0104993886386304,0.0093652605636748,0.039047604515439,0.0026809625769763,0.0219905897090788
2011-09-14,-3.902115307307938e-05,0.0073664951548972,-0.0036231849629747,0.0026385199377066,-0.0060060228444111
2011-09-15,-0.0096098893408487,0.0010081260745178,0.0189189217054033,0.0051680154874741,-0.0312697339194424
2011-09-16,-0.0061156344363654,-0.0096559957971568,-0.0079086249281916,-0.0178117482117847,0.0040749797264534
2011-09-19,0.0224805377173695,0.0053875289115884,0.0018002212764831,0.0280000050862631,0.019027160026617
2011-09-20,-0.0341756849414076,-0.0131228087685317,-0.0179050857564087,-0.0490955618657419,-0.0245280043218053
2011-09-21,-0.0514766629128846,-0.027499993642171,-0.0658737645860688,-0.0502035130670851,-0.0574028317106408
2011-09-22,0.0050129508957936,0.0017497378438651,0.0101420268713706,0.0119048218810927,-0.0144770043677111
2011-09-23,0.0258513290892349,0.0089637042493843,0.0020263888546679,0.0367647048511307,0.0196114308631234
2011-09-26,0.0176016088635152,0.0129282153866361,0.0261044405508063,0.0056022356584042,0.0397053375948831
2011-09-27,-0.0139536079986137,-0.00708924435109,0.0009533106863709,-0.0121621826254074,-0.0235035408182931
2011-09-28,-0.0567707658224831,-0.0475693462294985,-0.0542856852213542,-0.0683060093271169,-0.0389051181889611
2011-09-29,-0.0281177823508489,0.0019404948364642,0.0236453924938405,-0.0470085362681867,-0.0098038790102489
2011-09-30,-0.0249305878860549,-0.0214677617563282,-0.0049019795754746,-0.0259542093654309,-0.0290875671190318
2011-10-03,-0.0348926563583816,-0.035174692497544,-0.050645411188011,-0.0316956911376828,-0.0373584819289873
2011-10-04,0.0753768260585182,0.052073585548589,0.1006289352186228,0.1101973823521936,0.0312189235681534
2011-10-05,0.0222886787499747,0.0176064393655683,0.018095198131743,0.0324962763384738,0.0123053879061697
2011-10-06,0.0331300210107854,0.0184049115648849,0.0431519741774335,0.0359712240087721,0.0289170059291109
2011-10-07,-0.0272458888697314,-0.0171122831456802,-0.0491950067729641,-0.0151933232257902,-0.0474712847742875
2011-10-10,0.0268409857496914,0.0087550679346807,0.05417806981754,0.032831771523115,0.0137166389607737
2011-10-11,0.0102651055545226,0.0142523294525554,-0.0008826327404391,0.0054274033207795,0.0207437982651716
2011-10-12,0.040177150022528,0.0169101781375963,0.0183406149908441,0.0491367696214844,0.0352791156118232
2011-10-13,0.0198318318701719,-0.0037173997787128,0.0155440679068825,0.0316455088791,-0.0068686051080125
2011-10-14,-0.006568643188482,0.0012350258611023,0.0008368392503306,-0.0133656941428401,0.0050760912901842
2011-10-17,-0.0306299168131275,-0.0165631314637105,-0.0412457715823198,-0.0374065648938472,-0.0188547143745358
2011-10-18,0.0212410860190688,0.0193074111119524,0.0463287330494594,0.0282776072312047,0.0019587003320946
2011-10-19,-0.0243512378510431,-0.02283012412046,-0.0243084622325793,-0.0225846716533343,-0.0285255566013271
2011-10-20,0.0113981939079659,0.0107504669265176,0.0128205619358903,0.0038961312404517,0.0224058289974576
2011-10-21,-0.0061241572913867,0.0016525889549027,0.0024916721815816,-0.0126262504632907,-0.0001773066437563
2011-10-24,0.039444045001639,0.0170256785857372,-0.012305137300551,0.0647208402887212,0.0291674303478893
2011-10-25,-0.0251155713257659,-0.0220469292650635,-0.0217938157779457,-0.03147702441614,-0.0188777298389721
2011-10-26,0.0189404113113709,-0.0024454642883852,0.010109510254088,0.0172202141884449,0.0244117182625588
2011-10-27,0.0665655328159202,0.0139946553414357,-0.0113452464823017,0.0960307915918162,-0.004787863909336
2011-10-28,0.0369783644351123,0.0012227710141467,-0.0024752255160443,0.0647821207965032,-0.0045195924033758
2011-10-31,0.0058133377872627,-0.014787377825287,0.0243084622325794,0.0205011743337341,-0.0310196676251242
2011-11-01,0.0011626911876527,-0.0255220225346341,-0.0093141919088206,0.00702581029095,-0.0032912837757483
2011-11-02,0.007952354114779,0.0076791937318534,0.0334447840513758,0.0068181209820374,0.0048675040890914
2011-11-03,0.0070824370806874,0.0238893411669457,0.0184147718274979,0.0078474993526349,-0.0040715763869639
2011-11-04,0.0027054870583166,0.0057755524327705,0.0182539313708736,0.0033936348929145,-0.0035951961010134
2011-11-07,0.0023492159788375,-0.0010297168522182,0.0156985724378536,0.0102155726023779,-0.0132606639846213
2011-11-08,0.0080382018859403,-0.0057506425794656,0.0130567677912991,0.0200000339084201,-0.0034804657662192
2011-11-09,-0.0199022963785062,-0.0052709255406165,-0.0109289881917851,-0.0395480639981173,0.0109640453615809
2011-11-10,-0.0029092664859735,-0.004818762716157,0.0031080001716172,-0.0057536524136795,0.001475776284925
2011-11-11,0.0145140477926225,0.0137672062227471,0.0199233888951532,0.0157658042250563,0.0101559916483448
2011-11-14,-0.0088258293510764,-0.0033098851242668,-0.0090293367873231,-0.0111234071569917,-0.0052365639208033
2011-11-15,0.0031794679397022,0.0114487765732489,0.0359052911802975,0.0,0.0052346045639475
2011-11-16,0.0010809015397566,-0.0063667604710858,-0.0402684539893739,0.011481100003646,-0.0041705049967345
2011-11-17,-0.0180859633025918,-0.0099605635176401,-0.0506230969221276,-0.0329920322083702,0.0
2011-11-18,-0.0016792793720044,0.0010420849841094,0.0114942024746047,-0.0058961367641019,0.0001819530736012
2011-11-21,-0.0007642639518759,0.0029591922550117,0.0057995567745168,-0.0097323504996638,0.0068404313337215
2011-11-22,-0.0025048857270871,0.0094976942337449,-0.0419752503061571,-0.0061651343005151,0.007195560593333
2011-11-23,-0.0202308000914635,-0.0103354077208153,-0.0408695884372878,-0.0264817203900202,-0.0094444133617258
2011-11-25,-0.0061444242786748,-0.006408951996506,-0.0181983451711016,-0.00652737792346,-0.0022548429881536
2011-11-28,0.0036233263496693,0.0126156109502982,-0.0117117216192118,0.0012562502508486,0.0074694817265644
2011-11-29,-0.0053427745939144,0.0087136548194464,0.0117966565668347,-0.018750011920929,0.0219083667300654
2011-11-30,0.0223255866673963,0.0217260480978772,0.0523605691266553,0.0243014306274318,0.0041364678020682
2011-12-01,0.0067911472599824,0.000989571600352,-0.0253474634133712,0.0071513067326789,0.012899797495458
2011-12-02,-0.0068171860070267,-0.0009803771972657,0.0131795587221802,-0.012746194115708,-0.002776811009685
2011-12-05,-0.0086915732441945,0.0049019607843136,-0.0055911059056812,-0.0057405500018231,-0.0191912083648284
2011-12-06,-0.005287503209714,-0.0052962036129477,0.0185334809620168,-0.0023042001221757,-0.0135087799607661
2011-12-07,0.0079355478578274,0.0069568369025508,0.0214967750851073,0.002325523628167,0.0127103307682577
2011-12-08,-0.013528763627595,-0.0097318347292778,-0.0157853045036158,-0.0165485038642408,-0.0076552697969685
2011-12-09,0.0365496172944529,0.0145999908447266,0.042298539340817,0.049043160038763,0.0110575875737342
2011-12-12,-0.0017973154286861,-0.0035913868517915,-0.0156128615447337,-0.0023256345205247,0.0025080507060881
2011-12-13,-0.0357195995112944,-0.0140956740029472,-0.0289742228637469,-0.0494820911697324,-0.0250755799198083
2011-12-14,-0.0132973344533477,-0.009101880273902,0.0203915167481853,-0.0244798389516072,-0.0062465579768801
2011-12-15,-0.0017550386721685,0.0082794798792826,0.0188235114602482,-0.002469192200216,-0.0080028852377666
2011-12-16,0.0075717689270262,0.0183048550411195,-0.0115207808702607,0.0159118865638847,-0.0025730452130315
2011-12-19,-0.0272733903705562,-0.0283660941236319,-0.0547839533994699,-0.0238948401433313,-0.0278286431250067
2011-12-20,0.0223064106868296,0.0253437536769858,0.0327999877929687,0.0238663253620347,0.0125856065248764
2011-12-21,0.0071824166824468,0.0023033157408178,0.0155763089476931,0.0070421904599441,0.0075132829339376
2011-12-22,0.010596119583315,-0.0021032621788953,0.0053598539490915,0.0162225192892507,-0.0001803449094671
2011-12-23,0.0006974321257423,0.0074727575130862,-0.0060606003683351,-0.0079364736106845,0.011902612052861
2011-12-27,0.0078181953895788,0.0036307781398975,0.0130567677912992,0.0091533095882244,0.0069642748151507
2011-12-28,-0.0151739297902039,-0.0131229063784231,-0.0411271863782478,-0.0159272291160783,-0.0049698043759062
2011-12-29,0.0135250404908863,0.0135161372961007,0.001583491995894,0.0149253862079862,0.0152780351103945
2011-12-30,-0.0130155260535247,-0.0028670016581393,-0.0198570291477408,-0.0090806893950013,-0.021161229066365
2012-01-03,-0.0231453619623369,-0.0169236841051938,0.0031620524157513,-0.0279017855954944,-0.0246522539762122
2012-01-04,0.0091846934928793,0.004987498872165,0.0055688663642019,0.0103926275027344,0.0090138811789567
2012-01-05,0.0016492037085849,-0.0083985232264752,0.004777027383588,0.0046029877772746,0.0001789248629579
2012-01-06,0.0003080158095249,-0.0032680119597578,-0.0173912505919942,0.0045820066007811,-0.0051850690853742
2012-01-09,0.0082449533157593,-0.0059500492835471,-0.0127796162329379,0.0113250716119774,0.0080645299120467
2012-01-10,-0.0146799555310097,-0.0021129582683414,-0.0103420936831404,-0.0220264108970944,-0.0093689019295748
2012-01-11,0.008760626470287,-0.0009643054683116,0.0112903506152969,0.0192743857342429,0.002150518521962
2012-01-12,-0.0015425670865226,-0.0101922842172474,-0.0015910504832861,-0.0066519308837789,0.0143086968206741
2012-01-13,0.0046348505783002,0.0062548806837107,0.0153722119203272,0.0,0.0104870275540349
2012-01-17,0.0051649195998304,-0.0030864168005624,-0.0173092263075149,0.0078828484146507,0.0083842714801104
2012-01-18,0.0754252022319536,0.0093005141747674,0.0281124808700207,0.0846325465059622,0.0153952494119752
2012-01-19,0.0103932765251581,0.0046038338548265,0.0038971310235534,0.0122824851521602,0.0028813248973781
2012-01-20,-0.004259434966147,-0.0094158660616123,0.0163934450638571,-0.0060914129231481,0.0020318139027174
2012-01-23,0.0005081482496348,0.0009703678040432,0.0023130094335814,-0.0040942593299016,0.0123373902234924
2012-01-24,0.0063500091337962,0.0076395572081676,0.0210937109426602,0.0041322273338813,0.0075490816697174
2012-01-25,0.0177804337736928,0.0085736287865442,0.0215218853224614,0.0010277728008543,0.0442136900038062
2012-01-26,-0.0018423682133231,0.0017287773763691,-0.0059880183953502,-0.0102145436015707,0.0070490620684628
2012-01-27,0.0076469996089339,0.004418819320031,0.0121212007366701,-0.0041450739310099,0.0246320711700962
2012-01-30,0.00171916696252,0.0073430158089899,-0.0090909005525025,-0.0041928681355315,0.0080327344156642
2012-01-31,-0.0075821081367051,-0.0003813969925142,0.0060469297164351,-0.0010427767176977,-0.0213362241304884
2012-02-01,-0.0323315033546818,0.014976320673504,0.0134529374914958,-0.0442210642027938,-0.0258688667963497
2012-02-02,0.0283289168794999,-0.0163934624275773,-0.014749318344424,0.0421052230031865,-0.0042263025730789
2012-02-03,-0.0070343168499694,0.0009354394077992,0.0102564356948917,-0.0130000114440917,-0.0032483476357116
2012-02-06,0.0023689569724076,0.0028116500500309,-0.0116448216941337,0.0030643241152281,0.0039363270291035
2012-02-07,0.0077448318773408,-0.0005611107781782,0.0162601826585918,-0.0061287456435639,0.020501885763052
2012-02-08,0.0017638891637859,-0.0076492511023122,0.0087145883492998,0.0020534351369268,0.0028938955461078
2012-02-09,-0.0090454525045487,0.006930116803045,-0.0150645656003096,-0.0204081434053665,0.0097787848654487
2012-02-10,-0.0045072749934407,0.0054976476877221,-0.0111029289166047,-0.0063290578944719,-0.0088126780709063
2012-02-13,-0.0105622537635283,-0.0161411529665,0.0029476759581859,-0.0020985839086818,-0.0166853984433733
2012-02-14,0.0059833779528442,0.000191172329679,0.0125925982439959,-0.0010571066428658,0.010832099854036
2012-02-15,-0.0164888713607962,0.0007638135639334,-0.0408461282318411,-0.022151803229214,-0.0119528619009959
2012-02-16,0.0188977609325221,0.0064873145120736,0.045985410453426,0.0214593100309352,0.0017997482374656
2012-02-17,-0.0058748246631566,-0.0018896159784784,-0.0034818411041744,-0.0093847915699565,-0.0034190669282506
2012-02-21,-0.017514080748716,-0.0099943200357717,-0.0300278883146123,-0.0263435201295632,-0.0048971473274606
2012-02-22,0.0001643510988896,0.0026763407756268,-0.0050504831571548,0.0,0.0006557527135628
2012-02-23,0.0049241028202732,0.0125714256649926,0.0079422132597497,0.0076503444171487,-0.0047385769920278
2012-02-24,0.0030564968201528,0.0032038854984064,-0.0257879409522573,-0.0173724046416289,0.0178571450891085
2012-02-27,0.0036714736789853,0.0035821761581713,0.0148920182219251,0.0011123725402043,0.0047032260175964
2012-02-28,0.0037399018136906,-0.008458660836203,-0.003668392539622,0.0211110644870334,0.0027406414152521
2012-02-29,-0.0083808282437373,-0.0009464896843598,-0.022026445907165,-0.0195228091065758,0.0088509694635137
2012-03-01,0.0071066750695772,-0.0013204998498516,-0.0089619030980028,0.0099119111612455,0.0109819927837077
2012-03-02,-0.0136272596131937,0.0070035759807086,-0.0248306941048359,-0.0153341009384341,-0.0163933972784203
2012-03-05,-0.0050884274866386,0.0062240289232041,0.0357420390238791,-0.0188888973659939,0.0038535915730715
2012-03-06,-0.0087476118197225,-0.0111848370158843,0.016704651917566,-0.0148910844883389,-0.0067928509009299
2012-03-07,0.0121249410774329,-0.0009571793673663,0.01040894760655,0.0220161735647451,0.0068303489588681
2012-03-08,0.0211215740500452,0.0167971192664132,0.0133135610508137,0.0247468284430081,0.0167148357509839
2012-03-09,0.0120174043514937,0.0026217113417234,0.0131771820780718,0.0142700460307517,0.0108987302439086
2012-03-12,-0.0016003615938732,0.0016819315158092,-0.0173535627217741,0.0043290003077767,-0.0068976710313725
2012-03-13,0.0200762782824151,0.0090875685294257,0.0225783270176428,0.0245464779850335,0.01509675887508
2012-03-14,-0.0181225847475448,0.0005511442059283,-0.0257326420705489,-0.0260688212744749,-0.0150598506481846
2012-03-15,0.0081780315835791,0.0091928664388835,0.0139194534335142,0.0149573021856769,-0.0020450065870587
2012-03-16,-0.0041225420124191,0.0081031758303588,-0.0202166555186619,-0.0136268464319431,-0.0034810319311282
2012-03-19,0.0076191994546084,0.0007332890208397,0.020740720960829,0.008492560834196,0.0066698135747728
2012-03-20,0.0014564927699414,0.0005518225967178,0.0022026235846741,0.0053135166360933,-0.0060088718853501
2012-03-21,-0.0019048664336039,0.0022156375964334,0.0241052510953498,-0.003164528947236,-0.0084153506374898
2012-03-22,-0.0013783704366672,0.0007413068236848,0.0144508531112797,-0.008547000709448,0.0053080559880011
2012-03-23,0.0217005187966592,0.0064887337361748,0.0213979477364724,0.0279570132848881,0.0126582425486115
2012-03-26,-0.0032642566473264,0.0071520153746364,-0.001379341914736,-0.005170650500556,-0.0056559403255505
2012-03-27,-0.011693970701737,-0.0023670294565208,0.0,-0.0197300656074447,-0.0061659982553112
2012-03-28,-0.013782258049816,0.0043875294409892,0.0020604211611679,-0.0265392779166893,-0.0058814009343855
2012-03-29,0.0166270123566976,0.0040226956706429,0.0131488260599001,0.0240437460328709,0.0041733890756742
2012-03-30,-0.003670386244051,-0.0041818098588423,-0.0027045275156318,-0.011640175544702,0.0071372048911137
2012-04-02,0.0147704639834774,0.0043827919251856,0.0386440471067266,0.0182795777212251,0.0006299356775959
2012-04-03,-0.0009632116670535,0.0039970458275155,0.0241988153356569,-0.0116649636046338,-0.0003156139829697
2012-04-04,-0.0060165503962383,-0.0023670294565208,0.0193673463633115,-0.0152338842264231,-0.0035099109705166
2012-04-05,0.0088029616783339,-0.0054904692608282,0.0342421681993589,-0.0055248828376879,0.0104569100301561
2012-04-09,0.0005184217137032,0.008192188585113,0.0106583719123001,-0.0125000690872005,0.0151246758428086
2012-04-10,-0.024511528504241,-0.0103896355739831,0.001239185781909,-0.038857160295759,-0.0335921234571661
2012-04-11,0.0021294953695032,-0.0062684391973915,-0.001229284400796,0.0164127019584311,-0.0081393455561788
2012-04-12,0.0102589214926764,0.0109441690643264,0.0135552203886759,0.0275545086184894,-0.0024630791809612
2012-04-13,-0.0093281287057404,-0.0035009881169404,-0.0048869834822684,-0.0224718896446607,-0.0034630456231255
2012-04-16,-0.0011284322721088,0.0025863548288548,0.0177152714301443,0.0,-0.0100444692071389
2012-04-17,0.0039163653872886,-0.0027447670940662,0.001781513442617,0.0056883038625546,0.0057842058920337
2012-04-18,0.0005186939906418,0.0027608633559052,0.0155316745780617,-0.0079818295147939,0.0061036415886081
2012-04-19,-0.0097935987366346,-0.0001832872900649,-0.0236040146776893,-0.0158012861256635,0.0065508958759474
2012-04-20,-0.0181425153856095,0.0040241673325699,-0.0064290243382582,-0.029545479914373,0.0004867561054189
2012-04-23,0.0009413306601543,-0.0023901649121911,0.0,0.0059311073844029,-0.0091893267347122
2012-04-24,0.0009007424291299,-0.0014785036065844,-0.0278932468879938,0.0130023234256791,-0.0024867627095125
2012-04-25,0.0177634371336408,0.0121412774098907,-0.0048076878990643,0.0046136057094623,0.0365932380659607
2012-04-26,0.0062209983336002,0.0031289925127176,0.0096676649418703,0.0068966001071404,0.0065645824733915
