Date,Weighted Industry Change,IMKTA Change
2013-06-20,-0.0294737163342928,-0.0294737163342928
2013-06-21,0.0538793085729891,0.0538793085729891
2013-06-24,0.0049342450961843,0.0049342450961843
2013-06-25,0.0016188149336061,0.0016188149336061
2013-06-26,0.0152549606761521,0.0152549606761521
2013-06-27,-0.0081776086186012,-0.0081776086186012
2013-06-28,-0.0163615144154913,-0.0163615144154913
2013-07-01,-0.0086579816873514,-0.0086579816873514
2013-07-02,0.0128462343149098,0.0128462343149098
2013-07-03,0.0047847224720273,0.0047847224720273
2013-07-05,-0.0306796472049451,-0.0306796472049451
2013-07-08,-0.0090837103083907,-0.0090837103083907
2013-07-09,0.0023894649336507,0.0023894649336507
2013-07-10,-0.0019817375334012,-0.0019817375334012
2013-07-11,0.0050780921417758,0.0050780921417758
2013-07-12,0.0604885386026937,0.0604885386026937
2013-07-15,-0.0141972842882029,-0.0141972842882029
2013-07-16,0.0278082777535102,0.0278082777535102
2013-07-17,-0.0166077500362261,-0.0166077500362261
2013-07-18,0.0114367298091327,0.0114367298091327
2013-07-19,0.0046115345265619,0.0046115345265619
2013-07-22,0.0260528026520451,0.0260528026520451
2013-07-23,-0.0220689444706356,-0.0220689444706356
2013-07-24,0.0,0.0
2013-07-25,0.0229600717340965,0.0229600717340965
2013-07-26,-0.0252420311310691,-0.0252420311310691
2013-07-29,0.0042659382443482,0.0042659382443482
2013-07-30,-0.0003513113792985,-0.0003513113792985
2013-07-31,0.0017599168366451,0.0017599168366451
2013-08-01,0.0,0.0
2013-08-02,-0.1059764097165028,-0.1059764097165029
2013-08-05,-0.0003891139527224,-0.0003891139527224
2013-08-06,0.002729032977203,0.002729032977203
2013-08-07,0.0274294217490057,0.0274294217490057
2013-08-08,0.0158790194396677,0.0158790194396677
2013-08-09,-0.0037230223081672,-0.0037230223081672
2013-08-12,0.0227952393547886,0.0227952393547886
2013-08-13,-0.0062362463267272,-0.0062362463267272
2013-08-14,-0.0077036313300831,-0.0077036313300831
2013-08-15,-0.0153788390757215,-0.0153788390757215
2013-08-16,-0.0088089407969514,-0.0088089407969514
2013-08-19,-0.024931803184507,-0.024931803184507
2013-08-20,0.0024067174170843,0.0024067174170843
2013-08-21,0.0048406182917727,0.0048406182917727
2013-08-22,0.0414153093904206,0.0414153093904206
2013-08-23,-0.0150695286821981,-0.0150695286821981
2013-08-26,-0.0070643763112089,-0.0070643763112089
2013-08-27,-0.012429886393454,-0.012429886393454
2013-08-28,0.0036422564112696,0.0036422564112696
2013-08-29,0.0076551384526103,0.0076551384526103
2013-08-30,-0.0004000091552733,-0.0004000091552733
2013-09-03,0.0665391891587325,0.0665391891587325
2013-09-04,-0.032710275247825,-0.032710275247825
2013-09-05,0.0015037220904167,0.0015037220904167
2013-09-06,0.0059835395954238,0.0059835395954238
2013-09-09,0.024590158109536,0.024590158109536
2013-09-10,-0.02177069641134,-0.02177069641134
2013-09-11,-0.0041014396570924,-0.0041014396570924
2013-09-12,0.0074822583750301,0.0074822583750301
2013-09-13,-0.0033247193794795,-0.0033247193794795
2013-09-16,-0.0007286141059302,-0.0007286141059302
2013-09-17,0.011666047804011,0.011666047804011
2013-09-18,0.0115315205342059,0.0115315205342059
2013-09-19,-0.0099255153627775,-0.0099255153627775
2013-09-20,0.0046595365552939,0.0046595365552939
2013-09-23,0.0067184802721277,0.0067184802721277
2013-09-24,0.0151515263527641,0.0151515263527641
2013-09-25,-0.0269523383639048,-0.0269523383639048
2013-09-26,0.0099290344582135,0.0099290344582135
2013-09-27,0.0063739485352217,0.0063739485352217
2013-09-30,0.0195173609334391,0.0195173609334391
2013-10-01,-0.0229965097514693,-0.0229965097514693
2013-10-02,-0.0089637864995002,-0.0089637864995002
2013-10-03,-0.0245753633285447,-0.0245753633285447
2013-10-04,0.010393421445664,0.010393421445664
2013-10-07,-0.0029662560527557,-0.0029662560527557
2013-10-08,-0.0283476405826598,-0.0283476405826598
2013-10-09,-0.0061349634923376,-0.0061349634923376
2013-10-10,0.0060583055030871,0.0060583055030871
2013-10-11,0.0233258405196771,0.0233258405196771
2013-10-14,-0.0040785578718373,-0.0040785578718373
2013-10-15,0.0015025922959307,0.0015025922959307
2013-10-16,-0.012696047194556,-0.012696047194556
2013-10-17,0.0057208821436738,0.0057208821436738
2013-10-18,-0.0075188255665884,-0.0075188255665884
2013-10-21,-0.0203389462785724,-0.0203389462785724
2013-10-22,-0.0019105554801214,-0.0019105554801214
2013-10-23,0.000767993460519,0.000767993460519
2013-10-24,-0.0172018641270737,-0.0172018641270737
2013-10-25,0.0267338453442478,0.0267338453442478
2013-10-28,0.013182688946415,0.013182688946415
2013-10-29,0.0040650632861248,0.0040650632861248
2013-10-30,-0.0242112928052303,-0.0242112928052303
2013-10-31,-0.0271391331348725,-0.0271391331348725
2013-11-01,0.0046278029491889,0.0046278029491889
2013-11-04,0.0046047905484503,0.0046047905484503
2013-11-05,0.0137877707616828,0.0137877707616828
2013-11-06,-0.0079065921948506,-0.0079065921948506
2013-11-07,-0.0348352927531006,-0.0348352927531006
2013-11-08,0.0376766487075466,0.0376766487075466
2013-11-11,-0.0098260895891631,-0.0098260895891631
2013-11-12,0.0111025650406229,0.0111025650406229
2013-11-13,0.0258456981747956,0.0258456981747956
2013-11-14,-0.0189520710432437,-0.0189520710432437
2013-11-15,0.0060697968022533,0.0060697968022533
2013-11-18,-0.0370647624504667,-0.0370647624504667
2013-11-19,-0.0069686529503463,-0.0069686529503463
2013-11-20,-0.0062353799050488,-0.0062353799050488
2013-11-21,0.016783699599598,0.016783699599598
2013-11-22,0.0153374087308444,0.0153374087308444
2013-11-25,-0.0131579088891121,-0.0131579088891121
2013-11-26,0.0053110541125506,0.0053110541125506
2013-11-27,0.0037636576070118,0.0037636576070118
2013-11-29,-0.0197760744173441,-0.0197760744173441
2013-12-02,-0.0130848506221533,-0.0130848506221533
2013-12-03,0.020231204996277,0.020231204996277
2013-12-04,0.0243605522498546,0.0243605522498546
2013-12-05,-0.0337972323802127,-0.0337972323802127
2013-12-06,-0.031888749325098,-0.031888749325098
2013-12-09,0.0553014538834811,0.0553014538834811
2013-12-10,-0.0214456278388663,-0.0214456278388663
2013-12-11,-0.0141357180223873,-0.0141357180223873
2013-12-12,0.0151825572073475,0.0151825572073475
2013-12-13,-0.0040436871540952,-0.0040436871540952
2013-12-16,0.0210782511615536,0.0210782511615536
2013-12-17,0.0242930580715104,0.0242930580715104
2013-12-18,0.0147343601115508,0.0147343601115508
2013-12-19,-0.0091603691403813,-0.0091603691403813
2013-12-20,0.0241471505205842,0.0241471505205842
2013-12-23,0.004823716403948,0.004823716403948
2013-12-24,0.0099300678599414,0.0099300678599414
2013-12-26,-0.0047255931309936,-0.0047255931309936
2013-12-27,-0.0174672325412006,-0.0174672325412006
2013-12-30,0.0007435114515723,0.0007435114515723
2013-12-31,0.010439995892302,0.010439995892302
2014-01-02,-0.0048201395653067,-0.0048201395653067
2014-01-03,-0.0048399503038408,-0.0048399503038408
2014-01-06,-0.0051948531737926,-0.0051948531737926
2014-01-07,0.0253731464378338,0.0253731464378338
2014-01-08,-0.0261817932128908,-0.0261817932128908
2014-01-09,0.0018628627710988,0.0018628627710988
2014-01-10,0.0007445476530381,0.0007445476530381
2014-01-13,-0.0186358554387555,-0.0186358554387555
2014-01-14,0.014285682530716,0.014285682530716
2014-01-15,-0.0033333389847367,-0.0033333389847367
2014-01-16,-0.0078212658784994,-0.0078212658784994
2014-01-17,-0.0033733190239293,-0.0033733190239293
2014-01-21,-0.0096906533589705,-0.0096906533589705
2014-01-22,-0.0071401927733778,-0.0071401927733778
2014-01-23,0.0030348984011266,0.0030348984011266
2014-01-24,0.0072491621783451,0.0072491621783451
2014-01-27,0.0113036634028536,0.0113036634028536
2014-01-28,0.0127055362361666,0.0127055362361666
2014-01-29,0.0115499055208646,0.0115499055208646
2014-01-30,0.0054565158159028,0.0054565158159028
2014-01-31,0.0,0.0
2014-02-03,-0.1195014716578697,-0.1195014716578697
2014-02-04,-0.0378221058857562,-0.0378221058857562
2014-02-05,-0.0256521805472997,-0.0256521805472997
2014-02-06,-0.015943339750573,-0.015943339750573
2014-02-07,-0.0031347825823279,-0.0031347825823279
2014-02-10,0.0031588310156238,0.0031588310156238
2014-02-11,-0.0031347825823279,-0.0031347825823279
2014-02-12,0.0081008240656243,0.0081008240656243
2014-02-13,0.0233079547382994,0.0233079547382994
2014-02-14,0.0052379240520575,0.0052379240520575
2014-02-18,0.0073370770709611,0.0073370770709611
2014-02-19,0.0043215377747358,0.0043215377747358
2014-02-20,0.0089973900214123,0.0089973900214123
2014-02-21,-0.006334443268461,-0.006334443268461
2014-02-24,-0.0139534853712002,-0.0139534853712002
2014-02-25,0.0021459719333227,0.0021459719333227
2014-02-26,-0.0004266309152725,-0.0004266309152725
2014-02-27,0.0055484062771385,0.0055484062771385
2014-02-28,-0.0071881640184361,-0.0071881640184361
2014-03-03,0.0068551776506465,0.0068551776506465
2014-03-04,0.0121950798908755,0.0121950798908755
2014-03-05,0.0133500880825878,0.0133500880825878
2014-03-06,-0.0032948896805451,-0.0032948896805451
2014-03-07,0.0032813751624239,0.0032813751624239
2014-03-10,0.009876612592677,0.009876612592677
2014-03-11,-0.0277890648511804,-0.0277890648511803
2014-03-12,0.0127280928423201,0.0127280928423201
2014-03-13,-0.0287260833017425,-0.0287260833017425
2014-03-14,0.0253763506489414,0.0253763506489414
2014-03-17,-0.0124739811466712,-0.0124739811466712
2014-03-18,0.0181433917293177,0.0181433917293177
2014-03-19,0.0004161559965078,0.0004161559965078
2014-03-20,-0.0186181531451799,-0.0186181531451799
2014-03-21,0.0272081014016498,0.0272081014016498
2014-03-24,-0.0069246469074147,-0.0069246469074147
2014-03-25,-0.0106383070049249,-0.0106383070049249
2014-03-26,-0.0282439838492934,-0.0282439838492934
2014-03-27,-0.0159865822800653,-0.0159865822800653
2014-03-28,0.001284194285662,0.001284194285662
2014-03-31,0.0153452951577408,0.0153452951577408
2014-04-01,0.0129869901568189,0.0129869901568189
2014-04-02,0.0041356650209935,0.0041356650209935
2014-04-03,0.0033071484886251,0.0033071484886251
2014-04-04,-0.0257669140473059,-0.0257669140473059
2014-04-07,-0.000423021537226,-0.000423021537226
2014-04-08,-0.0046808770362368,-0.0046808770362368
2014-04-09,0.0067940489424867,0.0067940489424867
2014-04-10,-0.0200854410690804,-0.0200854410690804
2014-04-11,-0.0061349426608534,-0.0061349426608534
2014-04-14,-0.014808286532955,-0.014808286532955
2014-04-15,-0.0093002252073608,-0.0093002252073608
2014-04-16,-0.000888909233941,-0.000888909233941
2014-04-17,0.0093582477484319,0.0093582477484319
2014-04-21,0.0106194587197859,0.0106194587197859
2014-04-22,-0.0017429592242948,-0.0017429592242948
2014-04-23,0.0113487660678095,0.0113487660678095
2014-04-24,-0.0021514301873048,-0.0021514301873048
2014-04-25,0.0069114406068517,0.0069114406068517
2014-04-28,-0.0021294394393239,-0.0021294394393239
2014-04-29,-0.0115088900661439,-0.0115088900661439
2014-04-30,-0.0111828055433047,-0.0111828055433047
2014-05-01,0.0030595106966999,0.0030595106966999
2014-05-02,0.1152034471139611,0.1152034471139611
2014-05-05,0.0140023579607585,0.0140023579607585
2014-05-06,0.0257990024647177,0.0257990024647177
2014-05-07,-0.0007516143293845,-0.0007516143293845
2014-05-08,-0.0128544477421823,-0.0128544477421823
2014-05-09,0.0201004458270613,0.0201004458270613
2014-05-12,0.0229236636231279,0.0229236636231279
2014-05-13,0.0058672476980673,0.0058672476980673
2014-05-14,-0.0047636886681547,-0.0047636886681547
2014-05-15,-0.0114349452715483,-0.0114349452715483
2014-05-16,-0.0022438095159293,-0.0022438095159293
2014-05-19,0.0295659032869998,0.0295659032869998
2014-05-20,-0.0355702678555317,-0.0355702678555317
2014-05-21,0.00419842365648,0.00419842365648
2014-05-22,0.0090668597409854,0.0090668597409854
2014-05-23,0.0190298598283757,0.0190298598283757
2014-05-27,0.0150238121530741,0.0150238121530741
2014-05-28,-0.003962557977111,-0.003962557977111
2014-05-29,-0.0122965698834956,-0.0122965698834956
2014-05-30,-0.0360294640476714,-0.0360294640476714
2014-06-02,-0.0102118174096055,-0.0102118174096055
2014-06-03,-0.0081080728789823,-0.0081080728789823
2014-06-04,0.006242753023795,0.006242753023795
2014-06-05,0.0518575907381985,0.0518575907381985
2014-06-06,-0.012377144560852,-0.012377144560852
2014-06-09,0.0203779603213529,0.0203779603213529
2014-06-10,0.0036509815150823,0.0036509815150823
2014-06-11,-0.0141972842882029,-0.0141972842882029
2014-06-12,0.0029542069398613,0.0029542069398613
2014-06-13,-0.0161171662639345,-0.0161171662639345
2014-06-16,0.0145903966956986,0.0145903966956986
2014-06-17,0.0048041785174037,0.0048041785174037
2014-06-18,-0.0099520294422085,-0.0099520294422085
2014-06-19,-0.0188539126032382,-0.0188539126032382
2014-06-20,-0.0153443060609361,-0.0153443060609361
2014-06-23,-0.0064296547980387,-0.0064296547980387
2014-06-24,-0.0106585718220936,-0.0106585718220936
2014-06-25,0.0406977199790339,0.0406977199790339
2014-06-26,-0.0201643353876621,-0.0201643353876621
2014-06-27,0.0146210493059534,0.0146210493059534
2014-06-30,-0.003403939136535,-0.003403939136535
2014-07-01,0.0250379298987167,0.0250379298987167
2014-07-02,0.0011148527244747,0.0011148527244747
2014-07-03,0.0115027627891083,0.0115027627891083
2014-07-07,-0.0188539126032382,-0.0188539126032382
2014-07-08,-0.0109973798368591,-0.0109973798368591
2014-07-09,-0.0061326119768624,-0.0061326119768624
2014-07-10,0.0177095932956207,0.0177095932956207
2014-07-11,0.0023373379728886,0.0023373379728886
2014-07-14,0.0054096329805648,0.0054096329805648
2014-07-15,-0.0011591491603428,-0.0011591491603428
2014-07-16,0.0107444624859425,0.0107444624859425
2014-07-17,-0.0053784592125999,-0.0053784592125999
2014-07-18,0.021334337564446,0.021334337564446
2014-07-21,-0.0007686570873101,-0.0007686570873101
2014-07-22,-0.0053660172031294,-0.0053660172031294
2014-07-23,-0.0088156205784273,-0.0088156205784273
2014-07-24,-0.0046566098991762,-0.0046566098991762
2014-07-25,-0.0074715112771329,-0.0074715112771329
2014-07-28,-0.0091125017560224,-0.0091125017560224
2014-07-29,-0.0079050933447401,-0.0079050933447401
2014-07-30,-0.0134228248563745,-0.0134228248563745
2014-07-31,-0.0116887954220555,-0.0116887954220555
2014-08-01,0.008176646378798,0.008176646378798
2014-08-04,-0.0176157438698783,-0.0176157438698783
2014-08-05,0.0146137145290905,0.0146137145290905
2014-08-06,0.0119933417915067,0.0119933417915067
2014-08-07,0.0012175603647989,0.0012175603647989
2014-08-08,0.0117885773854358,0.0117885773854358
2014-08-11,0.0140224516950185,0.0140224516950185
2014-08-12,-0.009482409173541,-0.009482409173541
2014-08-13,-0.0055843395034959,-0.0055843395034959
2014-08-14,-0.0019984469821888,-0.0019984469821888
2014-08-15,-0.0130641298779063,-0.0130641298779063
2014-08-18,0.0039619802843327,0.0039619802843327
2014-08-19,-0.0003966014238915,-0.0003966014238915
2014-08-20,-0.0071485426129556,-0.0071485426129556
2014-08-21,-0.0059856193825592,-0.0059856193825592
2014-08-22,0.0080192001326428,0.0080192001326428
2014-08-25,-0.003971420979259,-0.003971420979259
2014-08-26,0.0067756108114812,0.0067756108114812
2014-08-27,-0.0106340510793834,-0.0106340510793834
2014-08-28,-0.0119856626519884,-0.0119856626519884
2014-08-29,0.0173317337538061,0.0173317337538061
2014-09-02,0.0142518055063177,0.0142518055063177
2014-09-03,-0.0034762516303446,-0.0034762516303446
2014-09-04,-0.0155279353639831,-0.0155279353639831
2014-09-05,0.014665114781869,0.014665114781869
2014-09-08,0.009712509798874,0.009712509798874
2014-09-09,-0.0023210624780257,-0.0023210624780257
2014-09-10,0.0,0.0
2014-09-11,0.0211681302757236,0.0211681302757236
2014-09-12,-0.0149253502554264,-0.0149253502554264
2014-09-15,-0.0202807551791509,-0.0202807551791509
2014-09-16,0.0184221467549367,0.0184221467549367
2014-09-17,-0.0149194806050645,-0.0149194806050645
2014-09-18,0.0063441654150793,0.0063441654150793
2014-09-19,-0.0047151605357963,-0.0047151605357963
2014-09-22,-0.0127337726028981,-0.0127337726028981
2014-09-23,-0.0092741753754823,-0.0092741753754823
2014-09-24,-0.0036704792376705,-0.0036704792376705
2014-09-25,-0.0144211114490428,-0.0144211114490428
2014-09-26,0.0045967659401898,0.0045967659401898
2014-09-29,0.0063104592192498,0.0063104592192498
2014-09-30,-0.0112687212325484,-0.0112687212325484
2014-10-01,-0.0046768966075957,-0.0046768966075957
2014-10-02,0.0085470412905936,0.0085470412905936
2014-10-03,0.0171763650187316,0.0171763650187316
2014-10-06,-0.0020643781369959,-0.0020643781369959
2014-10-07,-0.003765696821104,-0.003765696821104
2014-10-08,0.0167785073812952,0.0167785073812952
2014-10-09,-0.0198183136186823,-0.0198183136186823
2014-10-10,0.0046630186367121,0.0046630186367121
2014-10-13,0.0244313365331907,0.0244313365331907
2014-10-14,0.0130826498017324,0.0130826498017324
2014-10-15,0.0237802352693871,0.0237802352693871
2014-10-16,0.0190360187601525,0.0190360187601525
2014-10-17,-0.0364134797117557,-0.0364134797117557
2014-10-20,0.0236831330798977,0.0236831330798977
2014-10-21,-0.0047828154046871,-0.0047828154046871
2014-10-22,-0.0176707044497371,-0.0176707044497371
2014-10-23,0.0133171878354262,0.0133171878354262
2014-10-24,-0.0214541483468623,-0.0214541483468623
2014-10-27,-0.0048741200301735,-0.0048741200301735
2014-10-28,0.0384301132151036,0.0384301132151036
2014-10-29,0.0237247312139363,0.0237247312139363
2014-10-30,0.0287601937148674,0.0287601937148674
2014-10-31,-0.0037037178322124,-0.0037037178322124
2014-11-03,-0.0059259202745223,-0.0059259202745223
2014-11-04,0.0168538892409108,0.0168538892409108
2014-11-05,-0.0047618741538323,-0.0047618741538323
2014-11-06,0.0066079407741634,0.0066079407741634
2014-11-07,-0.0061907565409002,-0.0061907565409002
2014-11-10,0.0088267659582258,0.0088267659582258
2014-11-11,0.0036589967709067,0.0036589967709067
2014-11-12,0.0201318137098432,0.0201318137098432
2014-11-13,0.0017908036147534,0.0017908036147534
2014-11-14,-0.0125089487918467,-0.0125089487918467
2014-11-17,-0.010806957562524,-0.010806957562524
2014-11-18,-0.0119392160272494,-0.0119392160272494
2014-11-19,-0.0116703024775288,-0.0116703024775288
2014-11-20,0.0171321816736406,0.0171321816736406
2014-11-21,0.0018056784433444,0.0018056784433444
2014-11-24,0.0224394085438035,0.0224394085438035
2014-11-25,-0.0162486433468871,-0.0162486433468871
2014-11-26,-0.0113154736351884,-0.0113154736351884
2014-11-28,-0.0233897626651649,-0.0233897626651649
2014-12-01,0.0044215490763484,0.0044215490763484
2014-12-02,0.0268284260987547,0.0268284260987547
2014-12-03,0.0025116502589292,0.0025116502589292
2014-12-04,0.0215053903108737,0.0215053903108737
2014-12-05,0.0045613740619863,0.0045613740619863
2014-12-08,-0.0106896367566337,-0.0106896367566337
2014-12-09,0.0519344629969386,0.0519344629969386
2014-12-10,0.0066489615507555,0.0066489615507555
2014-12-11,0.0217319667162964,0.0217319667162964
2014-12-12,0.0133681071533161,0.0133681071533161
2014-12-15,0.0197076530395718,0.0197076530395718
2014-12-16,0.0233790510346533,0.0233790510346533
2014-12-17,-0.0047775407403155,-0.0047775407403155
2014-12-18,-0.0133214021463486,-0.0133214021463486
2014-12-19,0.0170658583468199,0.0170658583468199
2014-12-22,0.0061206376003273,0.0061206376003273
2014-12-23,0.0346821045046285,0.0346821045046285
2014-12-24,0.0,0.0
2014-12-26,-0.0083588532226911,-0.0083588532226911
2014-12-29,0.0310142660507724,0.0310142660507724
2014-12-30,-0.0021494311776159,-0.0021494311776159
2014-12-31,-0.0005389506180199,-0.0005389506180199
2015-01-02,0.0299706389776324,0.0299706389776324
2015-01-05,0.0543954771990467,0.0543954771990467
2015-01-06,-0.0232786260958374,-0.0232786260958374
2015-01-07,0.0022376964161193,0.0022376964161193
2015-01-08,0.0389738031740462,0.0389738031740462
2015-01-09,0.0119019285878836,0.0119019285878836
2015-01-12,-0.0166666457723929,-0.0166666457723929
2015-01-13,0.0378823673023896,0.0378823673023896
2015-01-14,0.0146185337481346,0.0146185337481346
2015-01-15,0.0051362114449778,0.0051362114449778
2015-01-16,0.0384271958266734,0.0384271958266734
2015-01-20,0.024563658551962,0.024563658551962
2015-01-21,-0.1557895058079769,-0.1557895058079769
2015-01-22,0.0645885349412014,0.0645885349412014
2015-01-23,0.0023169248024704,0.0023169248024704
2015-01-26,0.0112385710003553,0.0112385710003553
2015-01-27,0.0122034105203916,0.0122034105203916
2015-01-28,-0.0294382331076632,-0.0294382331076632
2015-01-29,0.0091891003238243,0.0091891003238243
2015-01-30,-0.0184119498967397,-0.0184119498967397
2015-02-02,0.0248534002501869,0.0248534002501869
2015-02-03,0.0070614475585157,0.0070614475585157
2015-02-04,0.0045599808517159,0.0045599808517159
2015-02-05,-0.0081521877625788,-0.0081521877625788
2015-02-06,-0.072134810887026,-0.072134810887026
2015-02-09,0.0278048631621569,0.0278048631621569
2015-02-10,-0.0028483917289251,-0.0028483917289251
2015-02-11,0.0300168923395692,0.0300168923395692
2015-02-12,-0.0058561725941021,-0.0058561725941021
2015-02-13,-0.0044759113778893,-0.0044759113778893
2015-02-17,0.0440132674923419,0.0440132674923419
2015-02-18,-0.021449553924177,-0.021449553924177
2015-02-19,0.0105966156666567,0.0105966156666567
2015-02-20,-0.0245510750135602,-0.0245510750135602
2015-02-23,0.0079495007937552,0.0079495007937552
2015-02-24,0.013554522176861,0.013554522176861
2015-02-25,-0.0124166680774056,-0.0124166680774056
2015-02-26,0.0255030442157667,0.0255030442157667
2015-02-27,-0.0168257815250519,-0.0168257815250519
2015-03-02,0.0749601494937203,0.0749601494937203
2015-03-03,-0.0290377050238059,-0.0290377050238059
2015-03-04,0.0124426910660725,0.0124426910660725
2015-03-05,0.0389415101359085,0.0389415101359085
2015-03-06,-0.0287844142326676,-0.0287844142326676
2015-03-09,0.0336436777202217,0.0336436777202217
2015-03-10,-0.0059744728071188,-0.0059744728071188
2015-03-11,0.0010322678194761,0.0010322678194761
2015-03-12,0.0203493901894927,0.0203493901894927
2015-03-13,0.0156910603170332,0.0156910603170332
2015-03-16,-0.0415348542677792,-0.0415348542677792
2015-03-17,-0.0022449104153381,-0.0022449104153381
2015-03-18,0.0156636091171264,0.0156636091171264
2015-03-19,0.0002028830909788,0.0002028830909788
2015-03-20,-0.0119216030021795,-0.0119216030021795
2015-03-23,0.0166290574525841,0.0166290574525841
2015-03-24,-0.01351620280553,-0.01351620280553
2015-03-25,-0.0296948742282718,-0.0296948742282718
2015-03-26,0.0121276530813663,0.0121276530813663
2015-03-27,0.0069110331110929,0.0069110331110929
2015-03-30,0.0349054699333621,0.0349054699333621
2015-03-31,-0.0052272241145303,-0.0052272241145303
2015-04-01,0.0331246871327891,0.0331246871327891
2015-04-02,0.0196155356802524,0.0196155356802524
2015-04-06,0.0224610897584569,0.0224610897584569
2015-04-07,-0.0415251185720676,-0.0415251185720676
2015-04-08,0.0647965757250958,0.0647965757250958
2015-04-09,-0.0072155299750868,-0.0072155299750868
2015-04-10,-0.0268306069654795,-0.0268306069654795
2015-04-13,-0.0049779499102418,-0.0049779499102418
2015-04-14,-0.0115829822964906,-0.0115829822964906
2015-04-15,-0.014255019630681,-0.014255019630681
2015-04-16,-0.052788874215223,-0.052788874215223
2015-04-17,0.010410063344884,0.010410063344884
2015-04-20,-0.0125759481373865,-0.0125759481373865
2015-04-21,-0.0050954962111391,-0.0050954962111391
2015-04-22,0.0186295271450013,0.0186295271450013
2015-04-23,-0.0002115063657609,-0.0002115063657609
2015-04-24,0.0078323225812544,0.0078323225812544
2015-04-27,-0.0375704287788214,-0.0375704287788214
2015-04-28,-0.0192349960243767,-0.0192349960243767
2015-04-29,-0.0217686874759416,-0.0217686874759416
2015-04-30,-0.0276422450127373,-0.0276422450127373
2015-05-01,0.0254822493939771,0.0254822493939771
2015-05-04,-0.0240879050450801,-0.0240879050450801
2015-05-05,-0.0087315210853394,-0.0087315210853394
2015-05-06,0.0240726987048769,0.0240726987048769
2015-05-07,-0.0007137468514905,-0.0007137468514905
2015-05-08,-0.0035369376660834,-0.0035369376660834
2015-05-11,0.1681166642628602,0.1681166642628602
2015-05-12,-0.0364008699069695,-0.0364008699069695
2015-05-13,-0.0048482198333546,-0.0048482198333546
2015-05-14,0.0021052310341282,0.0021052310341282
2015-05-15,-0.0021008083471988,-0.0021008083471988
2015-05-18,0.0505092553387524,0.0505092553387524
2015-05-19,0.0148178153547451,0.0148178153547451
2015-05-20,0.0094432328338629,0.0094432328338629
2015-05-21,0.0019550043233235,0.0019550043233235
2015-05-22,-0.0129462505558737,-0.0129462505558737
2015-05-26,-0.0223319622034357,-0.0223319622034357
2015-05-27,0.0141357180223876,0.0141357180223876
2015-05-28,0.0038229099354593,0.0038229099354593
2015-05-29,-0.0190648349996126,-0.0190648349996126
2015-06-01,-0.0126530394262195,-0.0126530394262195
2015-06-02,0.0180461058515605,0.0180461058515605
2015-06-03,0.0356560703894006,0.0356560703894006
2015-06-04,-0.009065882616341,-0.009065882616341
2015-06-05,-0.0135108341036501,-0.0135108341036501
2015-06-08,-0.0448151048524314,-0.0448151048524314
2015-06-09,0.0077747201239429,0.0077747201239429
2015-06-10,0.0210022524085778,0.0210022524085778
2015-06-11,-0.0030413934875726,-0.0030413934875726
2015-06-12,0.0067457449592501,0.0067457449592501
2015-06-15,-0.0077204603553603,-0.0077204603553603
2015-06-16,-0.004316606219595,-0.004316606219595
2015-06-17,0.0034921562834756,0.0034921562834756
2015-06-18,-0.0089650045841653,-0.0089650045841653
2015-06-19,-0.0241852896707007,-0.0241852896707007
2015-06-22,0.0101458365737295,0.0101458365737295
2015-06-23,0.0150722464685703,0.0150722464685703
2015-06-24,-0.0221853556910608,-0.0221853556910608
2015-06-25,0.0186480418250567,0.0186480418250567
2015-06-26,-0.0095773286729903,-0.0095773286729903
2015-06-29,0.0123615058331048,0.0123615058331048
2015-06-30,-0.001880487911411,-0.001880487911411
2015-07-01,-0.0024973763535923,-0.0024973763535923
2015-07-02,0.0002087332195134,0.0002087332195134
2015-07-06,0.0084103805641662,0.0084103805641662
2015-07-07,0.0487497307708678,0.0487497307708678
2015-07-08,0.0191764381385324,0.0191764381385324
2015-07-09,-0.0011761921303263,-0.0011761921303263
2015-07-10,-0.0139806062272452,-0.0139806062272452
2015-07-13,-0.0170054521985847,-0.0170054521985847
2015-07-14,-0.0065933670606946,-0.0065933670606946
2015-07-15,-0.0148833801347267,-0.0148833801347267
2015-07-16,0.0127944198201249,0.0127944198201249
2015-07-17,-0.0184776454453863,-0.0184776454453863
2015-07-20,-0.0132356244716051,-0.0132356244716051
2015-07-21,0.0002060172273458,0.0002060172273458
2015-07-22,-0.0059905167618554,-0.0059905167618554
2015-07-23,-0.0227507447535879,-0.0227507447535879
2015-07-24,-0.0245710626966233,-0.0245710626966233
2015-07-27,-0.0045711600076227,-0.0045711600076227
2015-07-28,0.0104917932729254,0.0104917932729254
2015-07-29,0.0073656879053684,0.0073656879053684
2015-07-30,-0.0155306559798095,-0.0155306559798095
2015-07-31,0.0122484152152685,0.0122484152152685
2015-08-03,0.0657838925914211,0.0657838925914211
2015-08-04,0.0112563090108746,0.0112563090108746
2015-08-05,0.0415347788188638,0.0415347788188638
2015-08-06,-0.0251237090183246,-0.0251237090183246
2015-08-07,-0.0276362178510634,-0.0276362178510634
2015-08-10,-0.0006031884395197,-0.0006031884395197
2015-08-11,0.0178209241470873,0.0178209241470873
2015-08-12,0.0011959612413972,0.0011959612413972
2015-08-13,0.0303151632182627,0.0303151632182627
2015-08-14,0.0559440771896737,0.0559440771896737
