Date,Weighted Industry Change,UEIC Change
2013-06-17,0.0066322884754534,0.0066322884754534
2013-06-18,0.0058181762695312,0.0058181762695312
2013-06-19,-0.006849334377264,-0.006849334377264
2013-06-20,-0.0217631921543596,-0.0217631921543596
2013-06-21,0.0015015359025452,0.0015015359025452
2013-06-24,0.0211400328720631,0.0211400328720631
2013-06-25,0.0222627963081804,0.0222627963081804
2013-06-26,-0.0070571899034088,-0.0070571899034088
2013-06-27,0.0102581890160199,0.0102581890160199
2013-06-28,-0.0095070584996595,-0.0095070584996595
2013-07-01,0.0237504465805788,0.0237504465805788
2013-07-02,-0.0010366512125734,-0.0010366512125734
2013-07-03,0.0325823404377275,0.0325823404377275
2013-07-05,0.009000015258789,0.009000015258789
2013-07-08,-0.0036053952647116,-0.0036053952647116
2013-07-09,0.0111111159591286,0.0111111159591286
2013-07-10,0.0035506976106179,0.0035506976106179
2013-07-11,-0.0139638378566027,-0.0139638378566027
2013-07-12,-0.0116129229145664,-0.0116129229145664
2013-07-15,-0.0052032470703125,-0.0052032470703125
2013-07-16,-0.0166449164177901,-0.0166449164177901
2013-07-17,-0.0105193850763199,-0.0105193850763199
2013-07-18,-0.0029683427933297,-0.0029683427933297
2013-07-19,0.0,0.0
2013-07-22,-0.0019906923409891,-0.0019906923409891
2013-07-23,0.0049472170197902,0.0049472170197902
2013-07-24,0.0205211447918634,0.0205211447918634
2013-07-25,0.0184525641335955,0.0184525641335955
2013-07-26,0.0115904899079701,0.0115904899079701
2013-07-29,-0.0439210425657444,-0.0439210425657444
2013-07-30,-0.005636607332693,-0.005636607332693
2013-07-31,0.0280093417472062,0.0280093417472062
2013-08-01,0.006441248562117,0.006441248562117
2013-08-02,-0.0071013336541388,-0.0071013336541388
2013-08-05,-0.0246752707908746,-0.0246752707908746
2013-08-06,0.001997984168181,0.001997984168181
2013-08-07,-0.0169604334571915,-0.0169604334571915
2013-08-08,0.0013355261155187,0.0013355261155187
2013-08-09,0.084000015258789,0.084000015258789
2013-08-12,0.0546465109946667,0.0546465109946667
2013-08-13,-0.0446241329246651,-0.0446241329246651
2013-08-14,0.0031249523162841,0.0031249523162841
2013-08-15,0.001580813965724,0.001580813965724
2013-08-16,0.0152477620462579,0.0152477620462579
2013-08-19,-0.0062422208871575,-0.0062422208871575
2013-08-20,-0.0009378145314209,-0.0009378145314209
2013-08-21,-0.015037579608053,-0.015037579608053
2013-08-22,0.0066351025071839,0.0066351025071839
2013-08-23,-0.0028239771012838,-0.0028239771012838
2013-08-26,-0.0072100170842236,-0.0072100170842236
2013-08-27,-0.0089485675440347,-0.0089485675440347
2013-08-28,0.0041935213150516,0.0041935213150516
2013-08-29,0.019588973099156,0.019588973099156
2013-08-30,-0.0464748451583223,-0.0464748451583223
2013-09-03,-0.0090968382195972,-0.0090968382195972
2013-09-04,0.0140339527983493,0.0140339527983493
2013-09-05,-0.0019224436944065,-0.0019224436944065
2013-09-06,-0.0003200073242187,-0.0003200073242187
2013-09-09,0.0034943015232251,0.0034943015232251
2013-09-10,0.0069269304713173,0.0069269304713173
2013-09-11,0.0137585563792104,0.0137585563792104
2013-09-12,-0.0083747627498618,-0.0083747627498618
2013-09-13,0.0102804313626598,0.0102804313626598
2013-09-16,-0.0393846365121695,-0.0393846365121695
2013-09-17,0.0321234158145736,0.0321234158145736
2013-09-18,0.0053058103647845,0.0053058103647845
2013-09-19,0.0124185512961325,0.0124185512961325
2013-09-20,0.0082518474233073,0.0082518474233073
2013-09-23,-0.013636386755741,-0.013636386755741
2013-09-24,0.0168248111001276,0.0168248111001276
2013-09-25,0.0550540891681997,0.0550540891681997
2013-09-26,0.0276757849889668,0.0276757849889668
2013-09-27,0.0113888846503363,0.0113888846503363
2013-09-30,0.0,0.0
2013-10-01,0.0099667946012527,0.0099667946012527
2013-10-02,0.0086230195275356,0.0086230195275356
2013-10-03,-0.0435264682036995,-0.0435264682036995
2013-10-04,0.04125514407853,0.04125514407853
2013-10-07,-0.0104137051673742,-0.0104137051673742
2013-10-08,-0.0390935155224141,-0.0390935155224141
2013-10-09,-0.0105944854385324,-0.0105944854385324
2013-10-10,0.0084820394026221,0.0084820394026221
2013-10-11,0.0340413738726414,0.0340413738726414
2013-10-14,0.0059373170910845,0.0059373170910845
2013-10-15,0.0045223245500776,0.0045223245500776
2013-10-16,0.0050069624855569,0.0050069624855569
2013-10-17,0.0206071200671454,0.0206071200671454
2013-10-18,0.0468153872462652,0.0468153872462652
2013-10-21,-0.0079876671559295,-0.0079876671559295
2013-10-22,-0.0012973335722055,-0.0012973335722055
2013-10-23,0.0026049046733072,0.0026049046733072
2013-10-24,0.0192557340071076,0.0192557340071076
2013-10-25,-0.0035559917055282,-0.0035559917055282
2013-10-28,0.0015329937206612,0.0015329937206612
2013-10-29,0.008362945735205,0.008362945735205
2013-10-30,-0.0220551637709705,-0.0220551637709705
2013-10-31,-0.0073979823949778,-0.0073979823949778
2013-11-01,0.001801794017337,0.001801794017337
2013-11-04,-0.0020408629973885,-0.0020408629973885
2013-11-05,0.011014351821,0.011014351821
2013-11-06,-0.0200350420973287,-0.0200350420973287
2013-11-07,-0.0457316872242921,-0.0457316872242921
2013-11-08,-0.0223683808979235,-0.0223683808979235
2013-11-11,0.0070269816630595,0.0070269816630595
2013-11-12,-0.0109288996682462,-0.0109288996682462
2013-11-13,0.04224953135475,0.04224953135475
2013-11-14,-0.0062028949723775,-0.0062028949723775
2013-11-15,0.0002702249063027,0.0002702249063027
2013-11-18,-0.0153763069737441,-0.0153763069737441
2013-11-19,-0.0079278540462277,-0.0079278540462277
2013-11-20,0.0121011721485977,0.0121011721485977
2013-11-21,0.0129240589694277,0.0129240589694277
2013-11-22,-0.0018686518028569,-0.0018686518028569
2013-11-25,-0.0305932833522412,-0.0305932833522412
2013-11-26,0.0582577347469762,0.0582577347469762
2013-11-27,-0.0054334512517242,-0.0054334512517242
2013-11-29,-0.0185902718619436,-0.0185902718619436
2013-12-02,-0.0425868219661575,-0.0425868219661575
2013-12-03,0.0315154195199796,0.0315154195199796
2013-12-04,-0.02,-0.02
2013-12-05,0.0120054190556662,0.0120054190556662
2013-12-06,-0.0029554166239622,-0.0029554166239622
2013-12-09,-0.0114544564381703,-0.0114544564381703
2013-12-10,-0.0257243637987814,-0.0257243637987814
2013-12-11,-0.0027732192182452,-0.0027732192182452
2013-12-12,0.004718345528789,0.004718345528789
2013-12-13,0.0132596555834257,0.0132596555834257
2013-12-16,-0.0029834720243627,-0.0029834720243627
2013-12-17,0.0166122165052553,0.0166122165052553
2013-12-18,0.0192000325520833,0.0192000325520833
2013-12-19,-0.0133999505472526,-0.0133999505472526
2013-12-20,0.0045044557865589,0.0045044557865589
2013-12-23,0.0172774825714773,0.0172774825714773
2013-12-24,-0.0112820160694611,-0.0112820160694611
2013-12-26,0.0010353895864396,0.0010353895864396
2013-12-27,-0.0082411407270539,-0.0082411407270539
2013-12-30,-0.005474428600921,-0.005474428600921
2013-12-31,0.0,0.0
2014-01-02,-0.0323854543723331,-0.0323854543723331
2014-01-03,0.0160587949274288,0.0160587949274288
2014-01-06,-0.0304324457423965,-0.0304324457423965
2014-01-07,-0.0032939591237861,-0.0032939591237861
2014-01-08,0.0544554320406867,0.0544554320406867
2014-01-09,-0.0168831565163354,-0.0168831565163354
2014-01-10,-0.0021198152489837,-0.0021198152489837
2014-01-13,-0.0449826627744637,-0.0449826627744637
2014-01-14,0.0297967056355008,0.0297967056355008
2014-01-15,-0.0104754067806526,-0.0104754067806526
2014-01-16,0.0054555582043618,0.0054555582043618
2014-01-17,-0.0019032000311981,-0.0019032000311981
2014-01-21,-0.0027026614627322,-0.0027026614627322
2014-01-22,0.0160282567393759,0.0160282567393759
2014-01-23,-0.0069686981147257,-0.0069686981147257
2014-01-24,-0.0195386007006619,-0.0195386007006619
2014-01-27,-0.0038759522089812,-0.0038759522089812
2014-01-28,0.0191932854538433,0.0191932854538433
2014-01-29,-0.0372195012664502,-0.0372195012664502
2014-01-30,0.0208861941122091,0.0208861941122091
2014-01-31,0.0101752571928551,0.0101752571928551
2014-02-03,-0.041479807443321,-0.041479807443321
2014-02-04,0.0116754683443021,0.0116754683443021
2014-02-05,0.020579683607903,0.020579683607903
2014-02-06,-0.0065285139149828,-0.0065285139149828
2014-02-07,0.0154285975864955,0.0154285975864955
2014-02-10,-0.0209040013155317,-0.0209040013155317
2014-02-11,-0.0092592500610119,-0.0092592500610119
2014-02-12,0.0602338453988003,0.0602338453988003
2014-02-13,0.023789596969168,0.023789596969168
2014-02-14,-0.0084838906820958,-0.0084838906820958
2014-02-18,-0.00027437765944,-0.00027437765944
2014-02-19,0.0005523462653786,0.0005523462653786
2014-02-20,0.0331949349264378,0.0331949349264378
2014-02-21,0.0151821474486654,0.0151821474486654
2014-02-24,0.0660353262060381,0.0660353262060381
2014-02-25,0.0082926866484851,0.0082926866484851
2014-02-26,0.0067878491950759,0.0067878491950759
2014-02-27,0.0201212565104166,0.0201212565104166
2014-02-28,-0.0049999782017299,-0.0049999782017299
2014-03-03,0.0237523478052036,0.0237523478052036
2014-03-04,0.0148837067360101,0.0148837067360101
2014-03-05,0.0105966156666567,0.0105966156666567
2014-03-06,-0.0149728592262534,-0.0149728592262534
2014-03-07,-0.0062040545708566,-0.0062040545708566
2014-03-10,-0.0037174684946251,-0.0037174684946251
2014-03-11,-0.0079476428772701,-0.0079476428772701
2014-03-12,-0.0018912060945696,-0.0018912060945696
2014-03-13,-0.0378733676599267,-0.0378733676599267
2014-03-14,0.0073782399947461,0.0073782399947461
2014-03-17,-0.0063029896129261,-0.0063029896129261
2014-03-18,0.0134474136073697,0.0134474136073697
2014-03-19,-0.008676803947646,-0.008676803947646
2014-03-20,0.0029282316550804,0.0029282316550804
2014-03-21,-0.0024306873020094,-0.0024306873020094
2014-03-24,-0.0328706716375073,-0.0328706716375073
2014-03-25,0.0205668351339844,0.0205668351339844
2014-03-26,-0.0558312665656545,-0.0558312665656544
2014-03-27,0.0117801244490034,0.0117801244490034
2014-03-28,-0.0093143750618099,-0.0093143750618099
2014-03-31,-0.0018200649113504,-0.0018200649113504
2014-04-01,0.0224836760876225,0.0224836760876225
2014-04-02,0.0239124546901609,0.0239124546901609
2014-04-03,-0.0256473800600187,-0.0256473800600187
2014-04-04,-0.0453164788741099,-0.0453164788741099
2014-04-07,-0.0366211958693589,-0.0366211958693589
2014-04-08,0.0093948650314945,0.0093948650314945
2014-04-09,-0.0130470108804412,-0.0130470108804412
2014-04-10,-0.0236784311007061,-0.0236784311007061
2014-04-11,-0.0042698981303206,-0.0042698981303206
2014-04-14,-0.0448772266128266,-0.0448772266128266
2014-04-15,0.0220588235294117,0.0220588235294117
2014-04-16,0.0190719655159196,0.0190719655159196
2014-04-17,0.0098093741907936,0.0098093741907936
2014-04-21,-0.0013861723727078,-0.0013861723727078
2014-04-22,0.0135396987306093,0.0135396987306093
2014-04-23,-0.0076859395265251,-0.0076859395265251
2014-04-24,-0.0022062333166164,-0.0022062333166164
2014-04-25,-0.019166628519694,-0.019166628519694
2014-04-28,-0.0318040329929989,-0.0318040329929989
2014-04-29,-0.0129870344335587,-0.0129870344335587
2014-04-30,0.0841799026693023,0.0841799026693023
2014-05-01,-0.0089116399469591,-0.0089116399469591
2014-05-02,0.1165259687622714,0.1165259687622714
2014-05-05,-0.0034636169220807,-0.0034636169220807
2014-05-06,0.0169063373930708,0.0169063373930708
2014-05-07,0.0037248003346551,0.0037248003346551
2014-05-08,-0.0247157692196728,-0.0247157692196728
2014-05-09,0.0298393779893227,0.0298393779893227
2014-05-12,0.0098183037482067,0.0098183037482067
2014-05-13,-0.0070766451626837,-0.0070766451626837
2014-05-14,-0.0250984368376609,-0.0250984368376609
2014-05-15,-0.0005054449814991,-0.0005054449814991
2014-05-16,0.0070814054834004,0.0070814054834004
2014-05-19,0.021941964650794,0.021941964650794
2014-05-20,-0.0083826464762346,-0.0083826464762346
2014-05-21,0.0012392330520133,0.0012392330520133
2014-05-22,0.0758096241371889,0.0758096241371889
2014-05-23,0.0015985314766092,0.0015985314766092
2014-05-27,0.0076542135660327,0.0076542135660327
2014-05-28,-0.0136039386323765,-0.0136039386323765
2014-05-29,0.023328781025433,0.023328781025433
2014-05-30,-0.0054668708178992,-0.0054668708178992
2014-06-02,-0.036122966600301,-0.036122966600301
2014-06-03,0.0186828407931363,0.0186828407931363
2014-06-04,0.0142791978979277,0.0142791978979277
2014-06-05,0.0232082011389583,0.0232082011389583
2014-06-06,-0.0011027621723043,-0.0011027621723043
2014-06-09,0.0262288399696203,0.0262288399696203
2014-06-10,-0.0006449963530311,-0.0006449963530311
2014-06-11,-0.0058695751687754,-0.0058695751687754
2014-06-12,-0.016841654357065,-0.016841654357065
2014-06-13,-0.0190434148196934,-0.0190434148196934
2014-06-16,0.013559287550759,0.013559287550759
2014-06-17,0.0425436975452431,0.0425436975452431
2014-06-18,0.0140116735165111,0.0140116735165111
2014-06-19,-0.009102461682845,-0.009102461682845
2014-06-20,0.0133644691614819,0.0133644691614819
2014-06-23,-0.0060618920276415,-0.0060618920276415
2014-06-24,0.0012609826877852,0.0012609826877852
2014-06-25,0.009884358112393,0.009884358112393
2014-06-26,-0.0093516370101429,-0.0093516370101429
2014-06-27,0.007188164018436,0.007188164018436
2014-06-30,0.0271065541372391,0.0271065541372391
2014-07-01,0.0114098927812064,0.0114098927812064
2014-07-02,-0.0012128840066796,-0.0012128840066796
2014-07-03,0.0094795762131552,0.0094795762131552
2014-07-07,-0.0096657177549577,-0.0096657177549577
2014-07-08,-0.0095879481092229,-0.0095879481092229
2014-07-09,0.0137154965111724,0.0137154965111724
2014-07-10,0.0230242819214047,0.0230242819214047
2014-07-11,-0.0066814743963448,-0.0066814743963448
2014-07-14,-0.0074431490384061,-0.0074431490384061
2014-07-15,0.0195920269357239,0.0195920269357239
2014-07-16,-0.0223660851941551,-0.0223660851941551
2014-07-17,-0.0072756793387652,-0.0072756793387652
2014-07-18,0.0226207584523103,0.0226207584523103
2014-07-21,-0.0012007478852363,-0.0012007478852363
2014-07-22,0.0087457486523261,0.0087457486523261
2014-07-23,-0.0080692744800363,-0.0080692744800363
2014-07-24,-0.0088809347642325,-0.0088809347642325
2014-07-25,-0.0198954561327048,-0.0198954561327048
2014-07-28,0.0010260463273187,0.0010260463273187
2014-07-29,-0.0018371126659391,-0.0018371126659391
2014-07-30,-0.0071080884826902,-0.0071080884826902
2014-07-31,-0.0099771260891035,-0.0099771260891035
2014-08-01,-0.0163454018030441,-0.0163454018030441
2014-08-04,0.0247176611947342,0.0247176611947342
2014-08-05,-0.0050345683446213,-0.0050345683446213
2014-08-06,0.0124709392403648,0.0124709392403648
2014-08-07,-0.0238633991534056,-0.0238633991534056
2014-08-08,0.0575150068962691,0.0575150068962691
2014-08-11,-0.0096317682508407,-0.0096317682508407
2014-08-12,-0.0034575547527382,-0.0034575547527382
2014-08-13,0.006131437119074,0.006131437119074
2014-08-14,0.014160001956255,0.014160001956255
2014-08-15,-0.008985390465913,-0.008985390465913
2014-08-18,0.0201906521306427,0.0201906521306427
2014-08-19,0.0080793692398665,0.0080793692398665
2014-08-20,-0.0032936925919488,-0.0032936925919488
2014-08-21,0.0186004079267302,0.0186004079267302
2014-08-22,-0.0030702216403226,-0.0030702216403226
2014-08-25,0.0,0.0
2014-08-26,-0.0010902700331574,-0.0010902700331574
2014-08-27,-0.0061571920512819,-0.0061571920512819
2014-08-28,0.0014684624032102,0.0014684624032102
2014-08-29,0.0001829184332439,0.0001829184332439
2014-09-02,0.0055096277843348,0.0055096277843348
2014-09-03,-0.0129278788809961,-0.0129278788809961
2014-09-04,0.0139603628839477,0.0139603628839477
2014-09-05,0.0058171881346199,0.0058171881346199
2014-09-08,0.0079666599738517,0.0079666599738517
2014-09-09,-0.0153291664043848,-0.0153291664043848
2014-09-10,0.0034830878838429,0.0034830878838429
2014-09-11,0.0086507894379862,0.0086507894379862
2014-09-12,-0.0245722334886405,-0.0245722334886405
2014-09-15,-0.0173831832743136,-0.0173831832743136
2014-09-16,-0.0005733711672754,-0.0005733711672754
2014-09-17,0.0051635198515266,0.0051635198515266
2014-09-18,-0.005883423167079,-0.005883423167079
2014-09-19,-0.0220616892680337,-0.0220616892680337
2014-09-22,-0.0167837740472395,-0.0167837740472395
2014-09-23,-0.009163328236685,-0.009163328236685
2014-09-24,0.0140279945257947,0.0140279945257947
2014-09-25,-0.0077166478548404,-0.0077166478548404
2014-09-26,0.017258459323908,0.017258459323908
2014-09-29,0.0049800796055876,0.0049800796055876
2014-09-30,-0.0200476799288852,-0.0200476799288852
2014-10-01,-0.0200202560807392,-0.0200202560807392
2014-10-02,0.0090928383334589,0.0090928383334589
2014-10-03,0.0014190085592121,0.0014190085592121
2014-10-06,-0.0171612859897019,-0.0171612859897019
2014-10-07,-0.0103669915974628,-0.0103669915974628
2014-10-08,0.0195459532301136,0.0195459532301136
2014-10-09,-0.0160295680588325,-0.0160295680588325
2014-10-10,0.0279001863256021,0.0279001863256021
2014-10-13,0.0180857428613375,0.0180857428613375
2014-10-14,0.0199683330361821,0.0199683330361821
2014-10-15,0.0171259634832842,0.0171259634832842
2014-10-16,0.0139598717253682,0.0139598717253682
2014-10-17,-0.0185504150644427,-0.0185504150644427
2014-10-20,0.0195427015005619,0.0195427015005619
2014-10-21,0.0022875095058389,0.0022875095058389
2014-10-22,-0.0034039391365352,-0.0034039391365352
2014-10-23,0.0097670290509536,0.0097670290509536
2014-10-24,-0.0024140623417182,-0.0024140623417182
2014-10-27,0.0005604818733105,0.0005604818733105
2014-10-28,0.0173281225434044,0.0173281225434044
2014-10-29,0.0062339594220852,0.0062339594220852
2014-10-30,0.029438666132372,0.029438666132372
2014-10-31,-0.011640061981539,-0.011640061981539
2014-11-03,-0.0096491094221148,-0.0096491094221148
2014-11-04,0.0389194705685634,0.0389194705685634
2014-11-05,-0.0327102705015225,-0.0327102705015225
2014-11-06,0.0274167877110375,0.0274167877110375
2014-11-07,0.044088880750868,0.044088880750868
2014-11-10,-0.0018656820227213,-0.0018656820227213
2014-11-11,-0.0061120645335363,-0.0061120645335363
2014-11-12,0.0186420408727807,0.0186420408727807
2014-11-13,-0.0183977633713783,-0.0183977633713783
2014-11-14,0.0088300299397706,0.0088300299397706
2014-11-17,-0.0015218152437729,-0.0015218152437729
2014-11-18,0.0258796113267345,0.0258796113267345
2014-11-19,-0.0078973272766802,-0.0078973272766802
2014-11-20,0.013201886923678,0.013201886923678
2014-11-21,-0.0222149719574269,-0.0222149719574269
2014-11-24,0.0043340275755739,0.0043340275755739
2014-11-25,-0.0023132747618887,-0.0023132747618887
2014-11-26,-0.0051146901529327,-0.0051146901529327
2014-11-28,0.0038155200214654,0.0038155200214654
2014-12-01,-0.028077731604384,-0.028077731604384
2014-12-02,0.0267052163697034,0.0267052163697034
2014-12-03,0.0054627020673436,0.0054627020673436
2014-12-04,0.002974720049062,0.002974720049062
2014-12-05,0.003128579419416,0.003128579419416
2014-12-08,0.0042087541006389,0.0042087541006389
2014-12-09,0.0637213270557524,0.0637213270557524
2014-12-10,-0.0123318461675028,-0.0123318461675028
2014-12-11,-0.0118989850476007,-0.0118989850476007
2014-12-12,0.0171193566341949,0.0171193566341949
2014-12-15,-0.0161186329020462,-0.0161186329020462
2014-12-16,-0.0064208625875618,-0.0064208625875618
2014-12-17,0.0280033551638108,0.0280033551638108
2014-12-18,-0.0007918139437784,-0.0007918139437784
2014-12-19,-0.005238955743154,-0.005238955743154
2014-12-22,0.0071907468052979,0.0071907468052979
2014-12-23,0.0017368828750033,0.0017368828750033
2014-12-24,0.0075602382981055,0.0075602382981055
2014-12-26,0.0120218049395592,0.0120218049395592
2014-12-29,0.0023141241373823,0.0023141241373823
2014-12-30,0.004948193967599,0.004948193967599
2014-12-31,-0.0004610940735104,-0.0004610940735104
2015-01-02,-0.0274767667998947,-0.0274767667998947
2015-01-05,0.0053874211582898,0.0053874211582898
2015-01-06,-0.0095731418497425,-0.0095731418497425
2015-01-07,0.0018870723635291,0.0018870723635291
2015-01-08,0.0073049618814842,0.0073049618814842
2015-01-09,-0.0075675345755912,-0.0075675345755912
2015-01-12,-0.0068472210827732,-0.0068472210827732
2015-01-13,-0.0136709807451726,-0.0136709807451726
2015-01-14,0.0222009164046969,0.0222009164046969
2015-01-15,-0.0173113595992164,-0.0173113595992164
2015-01-16,0.0238967050241148,0.0238967050241148
2015-01-20,-0.0087159746815723,-0.0087159746815723
2015-01-21,-0.0017292974264436,-0.0017292974264436
2015-01-22,0.0180222173081318,0.0180222173081318
2015-01-23,-0.0016916792776974,-0.0016916792776974
2015-01-26,0.0144972624074153,0.0144972624074153
2015-01-27,0.0137176237257246,0.0137176237257246
2015-01-28,-0.0311790157122571,-0.0311790157122571
2015-01-29,0.0229722982879765,0.0229722982879765
2015-01-30,-0.0181761633357989,-0.0181761633357989
2015-02-02,0.006707226658587,0.006707226658587
2015-02-03,-0.0020014974522872,-0.0020014974522872
2015-02-04,0.0069712924394653,0.0069712924394653
2015-02-05,0.0024536676024501,0.0024536676024501
2015-02-06,-0.0088521708085516,-0.0088521708085516
2015-02-09,-0.0128125661006137,-0.0128125661006137
2015-02-10,0.0007757221915607,0.0007757221915607
2015-02-11,0.0076288002204601,0.0076288002204601
2015-02-12,0.0146130890174628,0.0146130890174628
2015-02-13,0.0019640013389189,0.0019640013389189
2015-02-17,-0.0001507026641035,-0.0001507026641035
2015-02-18,-0.0175625073204066,-0.0175625073204066
2015-02-19,-0.008377302562783,-0.008377302562783
2015-02-20,-0.100000047758337,-0.100000047758337
2015-02-23,-0.0059120181274737,-0.0059120181274737
2015-02-24,-0.0226832622658416,-0.0226832622658416
2015-02-25,-0.0137382199155056,-0.0137382199155056
2015-02-26,0.0205504391171516,0.0205504391171516
2015-02-27,0.0160014276652248,0.0160014276652248
2015-03-02,0.034092921469124,0.034092921469124
2015-03-03,-0.0215901666047444,-0.0215901666047444
2015-03-04,-0.0124343100428353,-0.0124343100428353
2015-03-05,-0.0097500308198596,-0.0097500308198596
2015-03-06,-0.0046914169997012,-0.0046914169997012
2015-03-09,0.0186830901386029,0.0186830901386029
2015-03-10,0.0079437163071801,0.0079437163071801
2015-03-11,-0.0041042030420916,-0.0041042030420916
2015-03-12,0.0007110010081893,0.0007110010081893
2015-03-13,-0.0111702314019647,-0.0111702314019647
2015-03-16,-0.0023247006021928,-0.0023247006021928
2015-03-17,0.0030635819751881,0.0030635819751881
2015-03-18,-0.0023380801616113,-0.0023380801616113
2015-03-19,0.0083003052033243,0.0083003052033243
2015-03-20,0.0055140083931481,0.0055140083931481
2015-03-23,-0.0017733370314497,-0.0017733370314497
2015-03-24,0.0131813624245112,0.0131813624245112
2015-03-25,-0.0206058153240384,-0.0206058153240384
2015-03-26,0.0077714888170702,0.0077714888170702
2015-03-27,0.0048240209375553,0.0048240209375553
2015-03-30,0.0054867499697524,0.0054867499697524
2015-03-31,0.0014194112045967,0.0014194112045967
2015-04-01,-0.0003548067791849,-0.0003548067791849
2015-04-02,0.0117605106909069,0.0117605106909069
2015-04-06,0.0069210863337435,0.0069210863337435
2015-04-07,-0.0049338991946585,-0.0049338991946585
2015-04-08,0.0216465792670529,0.0216465792670529
2015-04-09,-0.0001735819756607,-0.0001735819756607
2015-04-10,-0.0070726209897971,-0.0070726209897971
2015-04-13,0.0113240016359335,0.0113240016359335
2015-04-14,0.0082787089690586,0.0082787089690586
2015-04-15,-0.004245202964698,-0.004245202964698
2015-04-16,-0.0083732343580626,-0.0083732343580626
2015-04-17,-0.017720646862892,-0.017720646862892
2015-04-20,0.011130761220838,0.011130761220838
2015-04-21,0.000873959759844,0.000873959759844
2015-04-22,0.0083872015739242,0.0083872015739242
2015-04-23,0.0046769523628028,0.0046769523628028
2015-04-24,-0.0148249753583438,-0.0148249753583438
2015-04-27,-0.0154142768569487,-0.0154142768569487
2015-04-28,0.0214285850524902,0.0214285850524902
2015-04-29,-0.0115769139948006,-0.0115769139948006
2015-04-30,-0.0402135605969744,-0.0402135605969744
2015-05-01,0.011296307599103,0.011296307599103
2015-05-04,-0.0020073104358216,-0.0020073104358216
2015-05-05,0.0089990423673792,0.0089990423673792
2015-05-06,0.0197356538407053,0.0197356538407053
2015-05-07,0.0058897347536016,0.0058897347536016
2015-05-08,0.0053743301764822,0.0053743301764822
2015-05-11,-0.0203924852371287,-0.0203924852371287
2015-05-12,-0.0328582706328342,-0.0328582706328342
2015-05-13,0.0294719322292415,0.0294719322292415
2015-05-14,0.024273801461319,0.024273801461319
2015-05-15,-0.0007773205643024,-0.0007773205643024
2015-05-18,0.0160093649996395,0.0160093649996395
2015-05-19,-0.0047911076760802,-0.0047911076760802
2015-05-20,-0.0015331895474665,-0.0015331895474665
2015-05-21,0.0030651311316781,0.0030651311316781
2015-05-22,-0.0059477660196978,-0.0059477660196978
2015-05-26,-0.0067658704275713,-0.0067658704275713
2015-05-27,0.0097465888389094,0.0097465888389094
2015-05-28,0.0086738772874855,0.0086738772874855
2015-05-29,-0.0063279352137876,-0.0063279352137876
2015-06-01,0.0056158194995152,0.0056158194995152
2015-06-02,0.013145182895673,0.013145182895673
2015-06-03,0.0049419942694706,0.0049419942694706
2015-06-04,0.0072297801272711,0.0072297801272711
2015-06-05,0.0018864797582485,0.0018864797582485
2015-06-08,-0.0028291498412641,-0.0028291498412641
2015-06-09,-0.0170036183769092,-0.0170036183769092
2015-06-10,0.0141194749212222,0.0141194749212222
2015-06-11,-0.0060004406250581,-0.0060004406250581
2015-06-12,0.0109309838173011,0.0109309838173011
2015-06-15,-0.0048890961778569,-0.0048890961778569
2015-06-16,0.0073557032493637,0.0073557032493637
2015-06-17,-0.0151514697430852,-0.0151514697430852
2015-06-18,-0.0084969934048089,-0.0084969934048089
2015-06-19,-0.0157614511728528,-0.0157614511728528
2015-06-22,-0.0236584596503876,-0.0236584596503876
2015-06-23,0.0200118545097021,0.0200118545097021
2015-06-24,-0.0091439923492315,-0.0091439923492315
2015-06-25,-0.0131553500810501,-0.0131553500810501
2015-06-26,-0.0005971853700594,-0.0005971853700594
2015-06-29,-0.0123999786376953,-0.0123999786376953
2015-06-30,-0.0030006305429575,-0.0030006305429575
2015-07-01,-0.0019833097531265,-0.0019833097531265
2015-07-02,-0.0061740203992478,-0.0061740203992478
2015-07-06,0.0040281357924618,0.0040281357924618
2015-07-07,-0.0118378842452161,-0.0118378842452161
2015-07-08,-0.0032679708007358,-0.0032679708007358
2015-07-09,0.0012175603647988,0.0012175603647988
2015-07-10,0.0036130129722678,0.0036130129722678
2015-07-13,0.0099860196334629,0.0099860196334629
2015-07-14,0.0001979445175557,0.0001979445175557
2015-07-15,0.004357246953701,0.004357246953701
2015-07-16,-0.021376742826196,-0.021376742826196
2015-07-17,0.0015974044215752,0.0015974044215752
2015-07-20,-0.003391823075981,-0.003391823075981
2015-07-21,0.0072260259445357,0.0072260259445357
2015-07-22,0.0319042557415565,0.0319042557415565
2015-07-23,0.0069404399029256,0.0069404399029256
2015-07-24,-0.0328151806648217,-0.0328151806648217
2015-07-27,-0.0018032489052904,-0.0018032489052904
2015-07-28,0.0166199810548411,0.0166199810548411
2015-07-29,0.0135987111526211,0.0135987111526211
2015-07-30,0.0119046989787792,0.0119046989787792
2015-07-31,-0.0042259165366829,-0.0042259165366829
2015-08-03,-0.0193386195649784,-0.0193386195649784
2015-08-04,-0.0043367085095271,-0.0043367085095271
2015-08-05,0.0186934429091743,0.0186934429091743
2015-08-06,-0.0311060424275185,-0.0311060424275185
2015-08-07,-0.0279228490103244,-0.0279228490103244
2015-08-10,-0.0055544220196157,-0.0055544220196157
2015-08-11,0.0035394958976315,0.0035394958976315
2015-08-12,-0.0062396639004292,-0.0062396639004292
