Date,Weighted Industry Change,LMNR Change,ANDE Change
2012-11-13,0.0080651726440878,0.0050633104541632,0.0081280531817638
2012-11-14,-0.0118316910990956,-0.0455911768112263,-0.0063538899318629
2012-11-15,0.0031813509857056,-0.0194737283807052,0.0041924041144545
2012-11-16,0.0099116305233506,-0.0021551190371589,0.0105963604234652
2012-11-19,0.0041528336111133,0.012234120155258,0.0033848750944914
2012-11-20,-0.0137898829857203,-0.0063025647827327,-0.0144549456341232
2012-11-21,0.0169995995246527,0.0303983189740704,0.0158768536428109
2012-11-23,0.0031782915221812,-0.0165204743576828,0.0056831581411278
2012-11-26,-0.0028734637588354,-0.0168954427561287,-0.0014160612173845
2012-11-27,0.0005846275497369,0.009646318684228,-0.0004750928931988
2012-11-28,0.0055249726533775,0.0170213625084637,0.0050167690397118
2012-11-29,0.0033829186341288,0.0056672133547815,0.0033088734243832
2012-11-30,-0.0075835221853395,-0.0096889611496147,-0.0075294044151439
2012-12-03,-0.0082951325341828,0.0081213606635301,-0.0113475742381325
2012-12-04,-0.0066481764886438,0.0010694411550331,-0.00693950377718
2012-12-05,-0.0026311130881216,0.0265111338186048,-0.0033548631083119
2012-12-06,-0.0143616537461527,-0.0246787367998241,-0.0141520786405935
2012-12-07,0.008693845655559,0.0188186422448927,0.0085054773469202
2012-12-10,-0.0015574160660133,0.0015400763526949,-0.0016866937128709
2012-12-11,0.0214257867785543,0.0168711622043062,0.0215620651102764
2012-12-12,0.0055631595642517,-0.0126518217158009,0.0065313677097885
2012-12-13,-0.0108826580341877,-0.0112820160694611,-0.010869505524044
2012-12-14,0.0085108573235857,-0.0025840384198164,0.0091484950099881
2012-12-17,0.0107779025291097,0.0170454500672696,0.0102230388132603
2012-12-18,0.0179534276318122,0.0293193431810441,0.0155535071481072
2012-12-19,0.0014576860027648,-0.0010054575680606,0.0018050524037787
2012-12-20,0.0133430876157945,0.0050251448938023,0.0140589761287528
2012-12-21,-0.0065923440876023,-0.0050000190734863,-0.0067597631604158
2012-12-24,-0.0219868381203784,-0.0701755123979567,-0.0090702862521616
2012-12-26,-0.0014487855341246,0.0090377501924839,-0.0025188402001051
2012-12-27,-0.0009425093956673,-0.0131164746592315,-0.0006901469316631
2012-12-28,-0.0084178202365603,0.0063830236225138,-0.0090487317835485
2012-12-31,0.0054519007375164,0.0210636979121311,0.0028050463682331
2013-01-02,0.0091467824673695,0.0132046836886628,0.0084842679822603
2013-01-03,-0.0016788244876358,-0.0065326212692761,-0.0013645979742238
2013-01-04,0.0041236111198799,0.078431444000089,-0.0040788864351528
2013-01-07,-0.0088718203826552,0.009433907943081,-0.0098578703875269
2013-01-08,0.0028067978859487,-0.0079439289403883,0.003464216432883
2013-01-09,0.0023584956912474,0.017029357651157,0.0018335990200521
2013-01-10,0.0078554319934073,-0.0041899513270902,0.00818553116017
2013-01-11,0.0004779754754757,-0.0046729151052477,0.0018005834219984
2013-01-14,0.0124807047507213,0.0296052227649582,0.0094212884628061
2013-01-15,0.0045328201046577,0.00049068838536,0.0053523588381235
2013-01-16,0.0108533074838233,0.0568295776344635,0.004213806552079
2013-01-17,0.018272080501622,0.0291902469827926,0.0168178638244259
2013-01-18,0.0011677998667674,-0.0188679179037807,0.0028242268416412
2013-01-22,0.0092118758398213,0.0182157586374566,0.0078158847893523
2013-01-23,-0.0120413474817756,0.0,-0.0143993136988335
2013-01-24,0.0074871161056055,0.0087517522832835,0.0074058180656119
2013-01-25,-0.0032991236936593,-0.0290908813476561,-0.0012886892508862
2013-01-28,-0.0047563812797998,0.0281690330028636,-0.0079382490466118
2013-01-29,0.0107088940205241,0.0077448779218711,0.0110270317484462
2013-01-30,-0.000591479278453,-0.0459666711678603,0.0049144792577675
2013-01-31,0.0027190596804021,0.0273972565713654,0.0019124351877375
2013-02-01,-0.0084564715249556,0.0068808041802083,-0.0103223439196603
2013-02-04,0.0022641373981326,-0.0693615157156938,0.012644666834919
2013-02-05,-0.0090000924518207,-0.013849136013902,-0.0088420668921632
2013-02-06,0.0110127833437357,0.0102239082333198,0.0110614656787403
2013-02-07,0.0781786553576903,-0.034615352873265,0.0797135354417821
2013-02-08,0.0006672590696602,0.0099751007755537,0.0
2013-02-11,0.0112733465399606,0.0044687266790161,0.0123746722978014
2013-02-12,-0.0060788057870239,-0.020985861882824,-0.0031685799480967
2013-02-13,-0.004508496221436,-0.058911645767567,0.0105529962543424
2013-02-14,-0.0028213245345139,-0.0032154054894434,0.0008364693204938
2013-02-15,-0.002977022141445,0.0048257455457783,-0.0110118177547966
2013-02-19,0.0320819428216092,0.0346666463216145,0.0307274102981993
2013-02-20,0.0003985481282048,0.0191412747384251,-0.0103071991499733
2013-02-21,-0.0067332646736223,-0.0015220081527303,-0.007745523134515
2013-02-22,-0.0062330625291938,0.005549980426099,-0.0108164179737161
2013-02-25,-0.0180649136572945,-0.0278199864276276,-0.0168870789450247
2013-02-26,0.0011652141954654,0.0268594284101933,-0.0033037341813729
2013-02-27,0.0099307959310074,-0.0080604455585538,0.0138917708718544
2013-02-28,-0.0003140106371707,-0.000507111015722,-0.0002036344376024
2013-03-01,-0.0042380357931127,0.0010357565156305,-0.004921053480657
2013-03-04,0.0056874361845408,0.0093701360621758,0.0051504306269729
2013-03-05,0.0014041143350643,0.0102564493815104,0.0
2013-03-06,-0.0016650192451587,-0.0076374553559981,-0.0014227192907267
2013-03-07,0.0053537121543141,0.0082051203801082,0.0048701253462488
2013-03-08,-0.009927587258414,-0.0060392971396588,-0.0110331604322767
2013-03-11,0.0070785599860285,0.005609316653711,0.0073022827018132
2013-03-12,-0.0042346909108943,-0.0275370167628803,0.0018129801679934
2013-03-13,-7.263869047511828e-05,-0.0094240995592027,0.0036166043032268
2013-03-14,0.011906064482447,-0.013742083923541,0.015999985351562
2013-03-15,0.0040466090218322,-0.0058791399457744,0.006520373297618
2013-03-18,0.023253103264419,0.0292999999586032,0.0224251049618958
2013-03-19,0.0113953949555515,0.0010576656755717,0.0120435284527289
2013-03-20,-0.0007140275520471,0.0020877304721245,-0.000957472990123
2013-03-21,0.0002611984383497,-0.0026191323552069,0.0005771582918538
2013-03-22,-0.0060780948637564,0.0,-0.0063376576337388
2013-03-25,-0.0106091795740601,-0.0193210934336907,-0.0067230195521196
2013-03-26,0.0029886156739138,0.0015814806395058,0.0030775119853144
2013-03-27,0.0078655777289652,0.0089899565132576,0.0077190203706829
2013-03-28,0.0205894287731308,0.0099320722630917,0.0219591292744211
2013-04-01,0.0042367820247954,0.0139175496429275,0.0001868859518856
2013-04-02,-0.018269659641549,-0.0231155323261575,-0.0162072045759311
2013-04-03,-0.023271591858331,-0.0357143239446694,-0.0215705429728893
2013-04-04,0.020406740295289,0.0195767643757324,0.0205188409389694
2013-04-05,0.0038582378210431,0.0063357406811569,0.0032717857320627
2013-04-08,0.0099002284304592,-0.0020672307358531,0.0114526111053346
2013-04-09,0.0085327595334196,0.0046487680656254,0.008891361778662
2013-04-10,0.011782117059079,-0.0092307848808092,0.0141448379435225
2013-04-11,0.0132419001479325,-0.0056847859526093,0.0151970241066685
2013-04-12,-0.0120431513427793,0.0078740961620137,-0.0139224055748255
2013-04-15,-0.0442066924644382,-0.0463157453035054,-0.0437900680921306
2013-04-16,-0.0095684456551508,-0.00865331797689,-0.0097732231067755
2013-04-17,-0.0119542646523043,-0.0343698397920792,-0.0072993615330433
2013-04-18,0.0204214035472898,0.0423968330897482,0.0158415684523792
2013-04-19,0.0173749711084142,0.0108108520507812,0.0189194697102102
2013-04-22,0.0032728900977129,-0.0064481910423286,0.0051953136698428
2013-04-23,0.0144094188932154,0.0016138077675771,0.0177346328037348
2013-04-24,0.009350471340315,0.0091594871328471,0.0093825870926156
2013-04-25,0.0047746696343081,0.0085378788349133,0.004461068867591
2013-04-26,-0.0039997482015991,-0.0090090126514722,-0.0033327923116726
2013-04-29,0.0076151473831861,0.0143617270596171,0.0070370568169486
2013-04-30,-0.0025050815493846,-0.0205047995589232,0.0059040531191642
2013-05-01,-0.0154969089205377,-0.005376364484882,-0.0180812418570382
2013-05-02,0.0070014093424855,0.0194070417874912,0.0054398612025547
2013-05-03,0.0113536370698945,0.0073683889288651,0.011977179296042
2013-05-06,-0.002673223334413,0.0010493419897209,-0.0030977038309452
2013-05-07,0.0073918278219395,0.0125985138099054,0.0065898322496744
2013-05-08,0.0279139884918435,0.0108920683088001,0.0292568751044911
2013-05-09,0.0228108307163425,-0.0046153924404046,0.0262958630995713
2013-05-10,-0.0016422805042242,0.0056846873816224,-0.0018453307461817
2013-05-13,-0.0129455889867311,0.0087538658921771,-0.0138863167994005
2013-05-14,0.0064229344752792,-0.0020438941646631,0.0067668569641278
2013-05-15,0.0123279385912965,0.0036063727653017,0.0127603012658617
2013-05-16,-0.0018406565582482,0.0051652102772987,-0.0024149947159036
2013-05-17,0.0140430288240374,0.0087269035055855,0.0146161486406512
2013-05-20,-0.0059692498950533,-0.00354428834553,-0.0060439893263935
2013-05-21,0.0150282200206018,-0.0060544366161672,0.0156972157358276
2013-05-22,-0.0209273187410454,-0.0182555129583162,-0.0212071453285619
2013-05-23,0.0024332178742742,0.0020919982438825,0.0024514268104668
2013-05-24,0.0082212808553083,0.0183246269360962,0.007167018655574
2013-05-28,-0.0091852281442422,0.0005052208726961,-0.0103742024991495
2013-05-29,-0.0084194628564696,-0.0107143361088822,-0.0077430791610217
2013-05-30,-0.0052688589436358,-0.000514415051806,-0.0062429401312302
2013-05-31,-0.0209476882894654,0.0104004559386584,-0.0239510204296433
2013-06-03,0.0164346066428181,-0.009169557082147,0.0213099514381184
2013-06-04,0.0060388286964215,-0.0046272570209549,0.0072866935933823
2013-06-05,-0.0131836977139699,-0.0144703194380112,-0.012986946281943
2013-06-06,0.0109839121401087,0.0036649054149827,0.012800580816519
2013-06-07,0.0072694097624142,0.0114285357586749,0.0062989470299533
2013-06-10,0.00086346827339,-0.0082051203801081,0.001896065122394
2013-06-11,0.0230434163605214,0.0452653938769343,0.0040268281113858
2013-06-12,0.0010909670941525,0.0202970213825103,-0.0119363953107412
2013-06-13,0.0122953957702246,-0.011661796501841,0.021664130178295
2013-06-14,-0.0177406161997994,-0.0058939506697454,-0.0201620437633528
2013-06-17,0.0136610859660905,-0.0068325715574569,0.0174937483468467
2013-06-18,0.0104916565901804,0.0093228921433612,0.0106681942591267
2013-06-19,-0.0099045085580965,-0.0048261813433863,-0.0103646022362684
2013-06-20,0.0044347622441271,0.0048995777666509,0.0043569494460106
2013-06-21,-0.0030517007150389,-0.0102040371842156,-0.0015026282290761
2013-06-24,-0.0142510948589972,-0.0184723328282303,-0.0132549720366279
2013-06-25,-0.0001620431883942,-0.0362902876923911,0.0087752955198739
2013-06-26,0.0005291156489294,0.0114642682246958,-0.0016924042157206
2013-06-27,0.0052109054425182,0.0448750195500798,-0.003568085146622
2013-06-28,0.008343894633361,0.0107264412920233,0.0077680184267648
2013-07-01,0.0163295699070745,0.0373062248320534,0.0116061553015898
2013-07-02,0.0009060826551415,0.0139534528865369,-0.0003717202863873
2013-07-03,0.0037372087805581,0.0078849759046834,0.0031829616949685
2013-07-05,-0.0058447289535666,0.0191780860095801,-0.0104818240341497
2013-07-08,-0.0105577880052195,-0.0406068653997424,0.0012978033241331
2013-07-09,-0.0014097991842842,-0.0046511805334758,-0.0011021559625313
2013-07-10,0.0005351625189228,-0.0042213955851855,0.0016511109807121
2013-07-11,0.0096887820896018,0.0037453146732256,0.0109090281084569
2013-07-12,0.0034881711945418,-0.0112464746673894,0.0041486898021456
2013-07-15,0.0121604390013027,0.022370266931668,0.0109574040105506
2013-07-16,0.0065032076508268,0.0115848007823841,0.0057030779223151
2013-07-17,-0.0074869919319965,-0.023394419237694,-0.0049261539979323
2013-07-18,0.0161105577101991,0.0075901256162801,0.0183066188691338
2013-07-19,0.0212350766836354,0.0056871530670751,0.0229445790054122
2013-07-22,0.0041957717345251,0.0051936075904908,0.0041054653567102
2013-07-23,-0.0101076105345172,0.0268108978686585,-0.013633252537549
2013-07-24,0.0044991793349779,-0.0009169441038394,0.0058711491302905
2013-07-25,0.0110468051422922,-1.7965447004141488e-16,0.0126907540824408
2013-07-26,0.0022966271503994,-0.0120537891775782,0.0059655764383186
2013-07-29,0.0081526936249847,0.013114696688244,0.0078284718339194
2013-07-30,0.0099635055662896,0.0160919715618264,0.0087792779054548
2013-07-31,-0.0011468086672512,0.0163043755251579,-0.0050318877857065
2013-08-01,0.0014486862585738,-0.0053003063215465,0.0023465566683459
2013-08-02,0.0037318724860523,-0.0058035340616284,0.0047105799029697
2013-08-05,0.0113850514479512,0.0090170808313354,0.0115868784794096
2013-08-06,0.0031655129807355,0.0013470488855071,0.0033222082951981
2013-08-07,0.0313659511857275,0.001807542568653,0.0327489168004507
2013-08-08,0.0126133369330424,-0.0157445069130449,0.0149443642488763
2013-08-09,0.014127070525056,0.02190778391507,0.0135433171052502
2013-08-12,0.0299582739948955,0.0076473270262986,0.0308123176966067
2013-08-13,0.0104742047891963,0.0022431240469675,0.0110222176604823
2013-08-14,0.0004069472230656,-0.0013604889040746,0.0005978601549424
2013-08-15,-0.0183803091768681,-0.0315934308258628,-0.0157752577048388
2013-08-16,0.0118306402813906,-0.0004759747155115,0.0150168189213653
2013-08-19,-0.0216190272163416,-0.0477992598981509,-0.0184736989082797
2013-08-20,0.0284174020577133,0.0163124039136569,0.0312017666396943
2013-08-21,-0.002237877949553,0.0146484937067737,-0.0048141974922856
2013-08-22,0.0231915711978661,0.0408261476430779,0.0185969083476896
2013-08-23,0.0315412120881412,0.014821662462372,0.0330859892737957
2013-08-26,-0.0298971778478289,0.0088044733424162,-0.0311916059554349
2013-08-27,0.0028260350817956,0.010223016202359,0.0018069119314173
2013-08-28,-0.0016246556041095,0.0050738288193336,-0.0039057238594179
2013-08-29,0.0221916366958407,0.0519721985561502,0.0148417026305725
2013-08-30,-0.020734559931531,-0.0342678493077394,-0.0180948249158421
2013-09-03,-0.0086545910573159,-0.0292504302649165,-0.0060578466510777
2013-09-04,0.0166089006805651,0.025955602793712,0.016208943052287
2013-09-05,-0.0004915280688832,0.0123796636577315,-0.0010298336052224
2013-09-06,-0.0310443243466801,0.0189104049350267,-0.0345494832562201
2013-09-09,0.0223136327795923,-0.0074692475652183,0.0249770013394108
2013-09-10,0.0008836555015614,-0.0166156997888405,0.0041568081856521
2013-09-11,0.0163016615123968,0.0115812166012221,0.0172310755363587
2013-09-12,0.0077149805429045,0.0132100905549705,0.0048295306808597
2013-09-13,0.0025038258388588,0.0173010209347176,-0.0081218195757205
2013-09-16,-0.0032070008381253,0.0127659249812998,-0.0107246067212975
2013-09-17,0.0212150615122758,0.044295840051164,0.0065722045796422
2013-09-18,0.0188348529943378,0.0172000122070312,0.0193341764596082
2013-09-19,-0.0136539325479366,-0.0118765297581496,-0.0146347955689672
2013-09-20,0.011840704242008,0.0339321519903354,0.0067753082786302
2013-09-23,0.002145373272029,0.0147457956545018,-0.0033055136741111
2013-09-24,0.0144915713333709,0.0195927858405122,0.0129272867040022
2013-09-25,-0.004625679053036,-0.0381593892716668,-0.0011309008194076
2013-09-26,-0.0054389594341143,-0.0120154835313748,-0.0042391005011822
2013-09-27,-0.0030015704452707,0.0237154308127732,-0.0059017712397295
2013-09-30,0.0165086071113707,-0.0119276440428013,0.018801853172191
2013-10-01,0.0210849522311052,0.0007773205643025,0.0227468113304697
2013-10-02,0.0093069968699492,-0.0182170281881003,0.0124737395379184
2013-10-03,-0.0323900893130806,-0.031176899525244,-0.0325000286102295
2013-10-04,0.0203922263745464,0.0286752454729165,0.0191229876271345
2013-10-07,-0.0129061724211253,-0.0075366375886148,-0.0132686320603568
2013-10-08,-0.0071233748493057,-0.0031974389385442,-0.0075046420913504
2013-10-09,-0.0040092758601617,-0.0123653557924208,-0.0031976091162175
2013-10-10,-0.0007520651601857,0.0139553581552808,-0.003178289754744
2013-10-11,0.0192797078492656,0.0441988526101245,0.0118007197407005
2013-10-14,0.0086999834369682,0.0176293816970938,0.0068194632252694
2013-10-15,-0.002404906736468,-0.004444475527163,-0.0020173097660893
2013-10-16,0.006984755100829,-0.0211189218102244,0.0118962296252063
2013-10-17,0.0042192368832101,0.0090943454592238,0.0036858280568269
2013-10-18,-6.523586084280133e-05,-0.0055865778919611,0.0008396871798868
2013-10-21,0.0079394568894394,-0.003003000207918,0.0096234119626513
2013-10-22,0.00769464826618,0.0180654703706989,0.0062069598548352
2013-10-23,-0.0110954397123541,0.0007407576949508,-0.0129245224160929
2013-10-24,0.003511987392733,-0.0092524054687113,0.0104022193602291
2013-10-25,0.0003220874056375,-0.0089020689639561,0.0043931862407266
2013-10-28,0.0057496453177031,0.0014970402902424,0.006947285699398
2013-10-29,0.0018653001061985,-0.0096438549837689,0.0060646745412915
2013-10-30,-0.0046168503098979,0.0049000813193361,-0.0064248365127031
2013-10-31,0.000497977974175,-0.0094020307847071,0.0016203449560815
2013-11-01,-0.0047374815977692,-0.0228397552727261,0.0004050862390202
2013-11-04,0.0106545905470994,-0.0128604803456118,0.0160944825232012
2013-11-05,0.0148029915118844,-0.0039077913588686,0.0165343658043281
2013-11-06,-0.0091318037054492,0.0007803534302992,-0.0096041257549034
2013-11-07,-0.0520730161812293,-0.0433771861007915,-0.0526641149836254
2013-11-08,0.0315600872918061,0.0101337656759973,0.0332854865434452
2013-11-11,0.0002163573151324,-0.0056089501115218,0.0015139669970932
2013-11-12,0.0083597079465277,-0.0210697103457741,0.0124984188703694
2013-11-13,0.0263450824962519,-0.0111940484398528,0.0336334390697975
2013-11-14,0.0058037208763302,0.0109335669207043,0.0054242870083279
2013-11-15,-0.0274426461688153,-0.0120933700464808,-0.029739816744947
2013-11-18,-0.0157310550563751,-0.0080168999131311,-0.0171923942157585
2013-11-19,0.0059714657710331,0.0285592541534834,0.0008831413988574
2013-11-20,-0.0021524178339212,-0.0012432150990561,-0.0022652706295207
2013-11-21,0.0200163417276449,0.0024773482655686,0.0214070989184703
2013-11-22,0.0217660275230948,0.0049422952426343,0.0240225638945425
2013-11-25,-0.0058702174729876,0.009880599508942,-0.0089766605592703
2013-11-26,0.0177565746433887,0.0073529537802979,0.0195959475706393
2013-11-27,0.0076931563945541,0.0341463471366704,0.0011825742047381
2013-11-29,0.0065306263515957,0.0280921281419811,-0.0016430148499882
2013-12-02,0.0295622905897629,-0.0386071330362673,0.0367888939046088
2013-12-03,-0.0022125687008208,-0.01021611870678,-0.0015906780777305
2013-12-04,-0.0083907533067583,0.0076122011629326,-0.0093811176416871
2013-12-05,0.0151482956711725,0.0084167967154768,0.0155907416119225
2013-12-06,-0.0004696308305159,-0.0233386129969357,0.0025880877652521
2013-12-09,-0.0161782555239718,-0.0336987394229462,-0.0131725863033719
2013-12-10,0.0058776602750499,0.039387291181847,0.001129735628159
2013-12-11,-0.0119289052729451,-0.0068317611823606,-0.0122761375989975
2013-12-12,-0.0022366800220217,0.0064460513785775,-0.0029575511544135
2013-12-13,0.0001519641550469,-0.0055177913290925,0.0005691432888902
2013-12-16,-0.0121169326209975,0.0217391410394119,-0.0142109834659151
2013-12-17,0.0040540918358047,-0.0171548056048594,0.0053240856945271
2013-12-18,0.0070320923960251,0.0076628483154392,0.0069921905617069
2013-12-19,-0.0108582423310544,-0.0126103880985295,-0.0107539242098964
2013-12-20,0.0694440088833739,0.1534548074806874,0.0043478383269315
2013-12-23,0.0241383310150432,0.000743787959005,0.0300317267466344
2013-12-24,0.0035187985656921,0.0044825898331264,0.0032844443169258
2013-12-26,0.0012494652136805,-0.0007402093791574,0.0014101221683817
2013-12-27,-0.0232039984341511,-0.0110619887583181,-0.0241015482770386
2013-12-30,-0.0042149686074277,-0.0096510847708834,-0.0037461872992775
2013-12-31,-0.0142275293333444,-0.0059813027069947,-0.0162179978293598
2014-01-02,-0.0169517345900742,-0.0007541650610272,-0.0186119505883142
2014-01-03,0.006176269832326,-0.0048872581297325,0.0070429978293536
2014-01-06,-0.0176099858542874,-0.0049020009755382,-0.0200201209174985
2014-01-07,0.0059043841740319,-0.0045079201897143,0.0066817686345429
2014-01-08,-0.0164768617108944,2.942070989019479e-16,-0.017617181103691
2014-01-09,0.0073312068049459,0.0158610303457155,0.0066597543074837
2014-01-10,-0.032328483891792,0.0163144436507177,-0.0376448628892582
2014-01-13,-0.0185352575575049,-0.0108484612588369,-0.0204105885579843
2014-01-14,0.0007081109477571,-0.0401890695091823,0.0079200868562926
2014-01-15,-0.0074324656098113,-0.036565299263312,0.0018142650717742
2014-01-16,0.0053555270565724,-0.0124838146316551,0.0145560271176672
2014-01-17,-0.0143924637094049,-0.0122057837893162,-0.0148467633102309
2014-01-21,0.0080939789158897,0.0026397437087282,0.0091865364191666
2014-01-22,0.0134029149588817,0.0008741459133428,0.0160517512045052
2014-01-23,-0.0062031619911356,0.0,-0.0069567284876107
2014-01-24,-0.0148721711510946,-0.0084033847381069,-0.0158140838968317
2014-01-27,-0.0163031106786318,-0.0101995365861621,-0.0173270592587769
2014-01-28,0.0140219073260736,-0.0049085502499127,0.0161588688996456
2014-01-29,-0.0171596449236264,-0.0395095740757197,-0.0076969733068127
2014-01-30,0.0220922190629649,0.0206669144099509,0.0223579946874804
2014-01-31,-0.0006193551024602,-0.0303454536048132,0.007059372005476
2014-02-03,-0.0165867068045211,-0.0004803183971381,-0.0250212500373568
2014-02-04,-0.0054885615303208,0.0144092770800453,-0.0073419630177539
2014-02-05,-0.0237040285336753,-0.0156918646187023,-0.0248079266730716
2014-02-06,0.0826979065751072,-0.016306961456464,0.0894871491652268
2014-02-07,-0.007041342256635,0.0034079694111068,-0.0077829946462432
2014-02-10,0.0147439649517649,0.0169491713285871,0.0144996123983824
2014-02-11,0.0061049994796298,0.0009469010236917,0.0065397579286553
2014-02-12,-0.0164598981356686,-0.0075364979209629,-0.0170063617246133
2014-02-13,0.0330288961098002,0.0142788783337633,0.0346546697856451
2014-02-14,0.0060955972354283,-0.0131454830669523,0.0076780291501928
2014-02-18,-0.006365273537369,0.0141443261366666,-0.0078182187255874
2014-02-19,-0.0138407628257471,-0.0173140301685953,-0.0134636577978827
2014-02-20,0.0045156717129192,0.0123281283547045,0.0033493949545341
2014-02-21,-0.0060787076619501,-0.0148906327702378,-0.0040590630554668
2014-02-24,-0.0015983136972147,0.0,-0.0018426808176679
2014-02-25,-0.0043412024180673,-0.0107981009612499,-0.0036880096741227
2014-02-26,0.0064181360325882,-0.0061436276797755,0.0086683400115158
2014-02-27,-0.0007575415870266,-0.0009500499353858,-0.0007337571466091
2014-02-28,0.0030599791398607,-0.002368599856158,0.0042116744124832
2014-03-03,0.0311419670768558,0.0061964285487002,0.0337800644639703
2014-03-04,0.0108883627591826,0.018275510162128,0.0097987321722147
2014-03-05,-0.0050334027598849,0.0059769729088092,-0.0064403642640758
2014-03-06,0.0063126473028092,0.0082342314798721,0.0061103752841709
2014-03-07,0.0092793730702943,0.0255376210850213,0.0074458927303166
2014-03-10,-0.01335518136794,0.0126693282332937,-0.0168298050822669
2014-03-11,-0.0222874485969163,-0.002240109217929,-0.025896820952199
2014-03-12,0.0201044061080638,0.0049438476562501,0.0218135759481658
2014-03-13,-0.0253668854602376,-0.023141903262364,-0.0259968300422048
2014-03-14,0.0356570439122814,0.0054669215359379,0.0387667068404415
2014-03-17,-0.0049051634064679,0.0208144378521529,-0.0079653521120804
2014-03-18,0.0130638363536087,0.0445130103618037,0.0066352551960512
2014-03-19,-0.0192347518327611,-0.0075757703468782,-0.021943545136068
2014-03-20,0.0085068177235219,-0.0072525628165811,0.0109045517577169
2014-03-21,-0.007695544364108,-0.0319965863017055,-0.0029845184634429
2014-03-24,0.0046386491000765,-0.0035195743650324,0.005815010238849
2014-03-25,-0.0030442216715998,-0.0215859762994714,0.0001744051699492
2014-03-26,-0.0068401375186889,0.0106999450669994,-0.0131057443392466
2014-03-27,0.0079602499033294,-0.0091863948475222,0.0129167019016225
2014-03-28,0.0115481058481955,0.003074207001184,0.0124460024147662
2014-03-31,0.0026685138846666,-0.0173310060594682,0.0074830348148868
2014-04-01,0.0033573710260582,-0.0083114842075542,0.0057133282167287
2014-04-02,0.0095723648601071,-0.0008845845742487,0.0111666361490885
2014-04-03,0.001180005820051,-0.015111117892795,0.0027960852923653
2014-04-04,-0.0495227628661714,-0.0302073970728305,-0.055257561817564
2014-04-07,-0.0208359935282123,-0.0037019861844764,-0.0228639858728316
2014-04-08,0.0059010318868689,-0.0004560067826116,0.0063436230898955
2014-04-09,0.0276583072017988,0.0319635057138158,0.0269284086184852
2014-04-10,0.0136066454640037,-0.0177541728223739,0.0168890392748247
2014-04-11,-0.0092911266496574,-0.0172884062184081,-0.0082255811025645
2014-04-14,0.0251741538403783,-0.0059963591460005,0.0272438108563105
2014-04-15,0.0025273223474839,0.0,0.0025936108117019
2014-04-16,0.0034462922933893,0.0054944565497424,0.0032201056347458
2014-04-17,0.0126711828581443,0.0191693326891352,0.0118780367179618
2014-04-21,0.010933850094624,0.0164444817437066,0.0090418732002877
2014-04-22,0.0027214021525764,0.015741088316243,-0.0012533578060429
2014-04-23,0.0092736743885496,-0.0012958436194902,0.0108866932010215
2014-04-24,0.0008626772187641,-0.0094258488395982,0.002019531581034
2014-04-25,-0.0087811270598316,0.0,-0.0099657330657618
2014-04-28,0.0039640712525004,-0.0012976075067693,0.0050054699405078
2014-04-29,-0.03037440993531,-0.0060085576923863,-0.033157721711987
2014-04-30,-0.0028150994830581,-0.0051970913140053,-0.0024022696105167
2014-05-01,-0.0026254060736255,-0.0105216912204012,-0.0006431436197669
2014-05-02,0.0184403208634103,0.0022075560817351,0.0207900700005807
2014-05-05,-0.0158408048391336,-0.0163427094460939,-0.0156794088270428
2014-05-06,-0.0017273033836605,-0.0013568831215436,-0.0017727737583253
2014-05-07,-0.0030463042626912,-0.0027051156499932,-0.0030644939791771
2014-05-08,-0.0979361585620502,-0.0180995299378213,-0.1000855810514819
2014-05-09,-0.0173355896847456,-0.0027855789573227,-0.0189837324928076
2014-05-12,0.005307224154962,0.0202671834460056,0.0037109106226131
2014-05-13,-0.0291076730871173,-0.0031789143219358,-0.0301497615573045
2014-05-14,-0.0230856070717269,-0.0123119222073129,-0.0236900275575683
2014-05-15,-0.018665392313689,-0.0093196115621238,-0.0194616695974546
2014-05-16,-0.0258508658070981,0.0023574326528743,-0.0264438330419924
2014-05-19,0.0153510218568782,0.026552843143231,0.0149869377278027
2014-05-20,-0.0188248997914895,0.0165172426922399,-0.0219543796354606
2014-05-21,-0.0035711100199947,0.0144051793377423,-0.0050649536007307
2014-05-22,0.0043282786162319,0.0508707894535334,0.001319871854364
2014-05-23,0.0007215833770408,-0.0074041017301382,0.0028552838041002
2014-05-27,0.0121977385538672,-0.0069324024237874,0.013545967351626
2014-05-28,0.0551078824635602,-0.0069625696518417,0.0614710740792878
2014-05-29,0.0003491375832324,0.0188845101682538,-0.0007858725801216
2014-05-30,-0.0016451994863526,0.0047230012313822,-0.0027408613807174
2014-06-02,-0.0021299666399694,-0.0133447900151159,0.0003930907496818
2014-06-03,-0.0041648818834165,-0.0196421111277433,-0.0027586086630234
2014-06-04,-0.0479711614740463,-0.008904668911099,-0.0512344231716627
2014-06-05,0.0189765114589554,0.0301552251965585,0.0182174401385815
2014-06-06,0.0013749513976658,-0.0209133489003804,0.0034482816579491
2014-06-09,0.0106129798425708,0.015330721972815,0.0100856822395605
2014-06-10,0.0038786781056377,-0.0068201131140713,0.0058712382153487
2014-06-11,-0.0007924214512941,-0.0115731015279308,0.0013187583347683
2014-06-12,-0.0080301959086606,-0.0047639934874248,-0.0084953889478781
2014-06-13,-0.0146641830798077,-0.003472301557105,-0.0170809970514105
2014-06-16,0.0078178542164307,0.0104347726573114,0.0075537358431179
