Date,Weighted Industry Change,BC Change,CGNX Change,LCUT Change,CYD Change,KMT Change,AIMC Change,HURC Change
2011-11-18,0.0052105959759388,0.0079074912739384,0.0071131550631398,0.0200501057447122,0.0191131499585793,-0.0002701519045297,-0.0042891970669838,0.004422947297589
2011-11-21,0.0040758670875625,0.0093458899071185,-0.0078102171547012,-0.0108877022893855,0.0246533636197188,0.006921373405117,-0.0056854171207614,-0.0233319561074037
2011-11-22,-0.005094052620637,0.0068450910043882,-0.0196612673586891,-0.0232945653895259,0.0430839507347545,-0.0138811769474097,0.001268199334738,-0.0490566061878546
2011-11-23,-0.0224215650407693,-0.0156641603635626,-0.0292834477069152,-0.0317052170642816,0.0161172361301865,-0.0328571864536831,-0.005134783318216,-0.0589558733764254
2011-11-25,0.0064401745387973,-0.0211402902603457,-0.0051679538806043,-0.0215053561289983,0.0262581805744402,0.0155085140678484,0.0012995129072907,-0.0340037889372496
2011-11-28,0.0220329453523317,0.0496543634886234,0.0090454487962584,-0.0035180265836087,-0.0054869632458625,0.0188839343936571,0.0055693164256004,0.0239887217023167
2011-11-29,0.0018255436649658,0.0142858148432148,0.0065035329364663,-0.0017651813083873,-0.0344589932538224,-0.0071784132376519,-0.0012329563046637,-0.0371389035202521
2011-11-30,0.0369109191196479,0.0472441012456659,0.0488091716946979,0.0302506819966725,0.022602733909849,0.0143731945678385,0.0319953007546951,0.0703653342613414
2011-12-01,-0.0106424885345741,-0.0129519569468302,-0.0244863203426763,0.0,-0.0080753626064291,-0.0071296663686026,0.0022689119359889,-0.0394903791064085
2011-12-02,-0.0228884270743652,-0.0279419903658912,-0.0244805176260618,-0.0264244181582431,-0.0140093423184427,-0.0065410777607349,0.0005546438436489,-0.0256076444940707
2011-12-05,0.0327202961010356,-0.0037941246221228,0.0082714514966049,-0.0058236810176926,-0.0105610462997246,0.0041612443234676,-0.0091545546089227,0.0433070754455654
2011-12-06,-0.0016497421330876,-0.0016233106082233,0.0002829980474106,0.0084174601710528,-0.0126582632352012,0.0140040736929047,0.0010869814227349,-0.0058626212130882
2011-12-07,-0.0031156428695636,-0.0021870373715171,-0.0025714329310825,-0.0270498475813998,-0.0047361093429564,-0.0018097128819012,0.0148026568613886,-0.0273038089767602
2011-12-08,-0.0322948746194724,-0.0454798430917538,-0.0332850285550246,-0.0097517428440818,-0.0269336603575751,-0.0265022860156063,-0.0191571085221837,-0.0775709238221338
2011-12-09,0.0524770656270298,0.0249709827132401,0.0990750127071203,0.0576057932583381,0.014204531985004,0.0093959321911701,0.0232945124957777,0.072936681700308
2011-12-12,0.0019330707094833,0.0097982750752853,-0.0013873261873031,0.008710834970142,0.0228571210588728,-0.0016233106082233,0.0005515846301569,-0.0142333041100906
2011-12-13,-0.038487311006664,-0.0626410127548025,-0.0338469878115489,-0.0418445576022134,-0.041407828659276,-0.0257372413970138,-0.021774714621929,-0.0428176071467618
2011-12-14,-0.0138733169285555,-0.0127426632467101,-0.0074949072304954,0.0697674160715445,-0.0116703024775289,-0.0086111492580837,-0.0259154413787411,0.0412621536761875
