Date,Weighted Industry Change,FIX Change
2013-06-18,0.0260809967330271,0.0260809967330271
2013-06-19,-0.0154362112835418,-0.0154362112835418
2013-06-20,-0.0090909169725148,-0.0090909169725148
2013-06-21,0.0113074774134195,0.0113074774134195
2013-06-24,-0.0106307315506767,-0.0106307315506767
2013-06-25,-0.0035261064639478,-0.0035261064639478
2013-06-26,0.000683542638661,0.000683542638661
2013-06-27,0.034412971618343,0.034412971618343
2013-06-28,-0.026109636194406,-0.026109636194406
2013-07-01,0.0118812085615909,0.0118812085615909
2013-07-02,-0.0123697646243569,-0.0123697646243569
2013-07-03,0.0151715368222717,0.0151715368222717
2013-07-05,0.0038709948139804,0.0038709948139804
2013-07-08,-0.0050987843113822,-0.0050987843113822
2013-07-09,0.0101329859277169,0.0101329859277169
2013-07-10,-0.0012515334582142,-0.0012515334582142
2013-07-11,-0.0147692166841946,-0.0147692166841946
2013-07-12,-0.001877330026944,-0.001877330026944
2013-07-15,0.0025204765054488,0.0025204765054488
2013-07-16,-0.0056319900808317,-0.0056319900808317
2013-07-17,-0.0068749785423277,-0.0068749785423277
2013-07-18,0.0100187157835006,0.0100187157835006
2013-07-19,0.0037198621458677,0.0037198621458677
2013-07-22,0.0061500848746668,0.0061500848746668
2013-07-23,-0.0248484756007337,-0.0248484756007337
2013-07-24,-0.0234857915496676,-0.0234857915496676
2013-07-25,0.0228571816096231,0.0228571816096231
2013-07-26,0.0050314418632324,0.0050314418632324
2013-07-29,-0.0369442794441265,-0.0369442794441265
2013-07-30,-0.004504484877481,-0.004504484877481
2013-07-31,-0.006430892620137,-0.006430892620137
2013-08-01,0.0240050007958333,0.0240050007958333
2013-08-02,0.0092821546996668,0.0092821546996668
2013-08-05,0.0042891970669838,0.0042891970669838
2013-08-06,-0.0079951455280006,-0.0079951455280006
2013-08-07,0.0031074727524166,0.0031074727524166
2013-08-08,-0.0190067122068094,-0.0190067122068094
2013-08-09,0.0075140816250848,0.0075140816250848
2013-08-12,0.0068707438337896,0.0068707438337896
2013-08-13,0.010500313198652,0.010500313198652
2013-08-14,-0.0097382741594779,-0.0097382741594779
2013-08-15,0.0012594146061226,0.0012594146061226
2013-08-16,0.0050793602353052,0.0050793602353052
2013-08-19,-0.0075710306842446,-0.0075710306842446
2013-08-20,0.0343730083094715,0.0343730083094715
2013-08-21,0.0037175573457268,0.0037175573457268
2013-08-22,0.0147783112377249,0.0147783112377249
2013-08-23,-0.003028536869534,-0.003028536869534
2013-08-26,-0.0193821738575403,-0.0193821738575403
2013-08-27,-0.0176100465213139,-0.0176100465213139
2013-08-28,-0.0134185331160214,-0.0134185331160214
2013-08-29,0.0090615110065437,0.0090615110065437
2013-08-30,-0.0276883038567314,-0.0276883038567314
2013-09-03,0.0012987310557855,0.0012987310557855
2013-09-04,-0.0149060590642694,-0.0149060590642694
2013-09-05,0.0046022152957697,0.0046022152957697
2013-09-06,0.0161917102846054,0.0161917102846054
2013-09-09,0.0126984005882624,0.0126984005882624
2013-09-10,-0.0099193367676648,-0.0099193367676648
2013-09-11,0.0062932300588294,0.0062932300588294
2013-09-12,-0.0100376318459264,-0.0100376318459264
2013-09-13,0.0100756171242671,0.0100756171242671
2013-09-16,-0.0086312820946404,-0.0086312820946404
2013-09-17,0.0055970244412257,0.0055970244412257
2013-09-18,0.0191831354498447,0.0191831354498447
2013-09-19,0.0042297042537679,0.0042297042537679
2013-09-20,0.0078455685280332,0.0078455685280332
2013-09-23,0.000598701860864,0.000598701860864
2013-09-24,-0.0005973852460314,-0.0005973852460314
2013-09-25,0.0095181351871113,0.0095181351871113
2013-09-26,-0.0041055541323465,-0.0041055541323465
2013-09-27,0.0005948976323346,0.0005948976323346
2013-09-30,0.0132609590916837,0.0132609590916837
2013-10-01,0.0327575465795185,0.0327575465795185
2013-10-02,-0.0209546335248379,-0.0209546335248379
2013-10-03,-0.0107015641166254,-0.0107015641166254
2013-10-04,0.0132529703794508,0.0132529703794508
2013-10-07,-0.013237136558007,-0.013237136558007
2013-10-08,-0.0170316713837964,-0.0170316713837964
2013-10-09,0.0024615948016827,0.0024615948016827
2013-10-10,0.0102471413339578,0.0102471413339578
2013-10-11,0.0450992205561498,0.0450992205561498
2013-10-14,0.0133024598066836,0.0133024598066836
2013-10-15,-0.0178160616516478,-0.0178160616516478
2013-10-16,-0.0023256345205247,-0.0023256345205247
2013-10-17,0.0222221726485095,0.0222221726485095
2013-10-18,0.0084793450538051,0.0084793450538051
2013-10-21,0.0050139358642096,0.0050139358642096
2013-10-22,0.0166205627196488,0.0166205627196488
2013-10-23,0.0120547568961365,0.0120547568961365
2013-10-24,-0.0021539584725928,-0.0021539584725928
2013-10-25,-0.0069893045940335,-0.0069893045940335
2013-10-28,0.0010839322269953,0.0010839322269953
2013-10-29,-0.0005393866444451,-0.0005393866444451
2013-10-30,-0.013978506642444,-0.013978506642444
2013-10-31,-0.0416667361645358,-0.0416667361645358
2013-11-01,0.0221621539141681,0.0221621539141681
2013-11-04,0.0334902861961063,0.0334902861961063
2013-11-05,0.0137055096425668,0.0137055096425668
2013-11-06,-0.0024999618530275,-0.0024999618530275
2013-11-07,-0.0258191939510343,-0.0258191939510343
2013-11-08,0.0122386416954765,0.0122386416954765
2013-11-11,-0.0100756049922377,-0.0100756049922377
2013-11-12,0.0305499185395067,0.0305499185395067
2013-11-13,-0.0064805166613945,-0.0064805166613945
2013-11-14,-0.0030044801204504,-0.0030044801204504
2013-11-15,-0.0070458626614971,-0.0070458626614971
2013-11-18,-0.0040261660959819,-0.0040261660959819
2013-11-19,-0.0065790013466307,-0.0065790013466307
2013-11-20,-0.0147208580861025,-0.0147208580861025
2013-11-21,0.0521472640906603,0.0521472640906603
2013-11-22,-0.0101399852127518,-0.0101399852127518
2013-11-25,-0.0217713333320748,-0.0217713333320748
2013-11-26,0.0192307265366921,0.0192307265366921
2013-11-27,0.0098863454011402,0.0098863454011402
2013-11-29,0.0,0.0
2013-12-02,-0.0093091884114692,-0.0093091884114692
2013-12-03,0.0039545193038204,0.0039545193038204
2013-12-04,-0.0172498948091166,-0.0172498948091166
2013-12-05,0.0069964711667703,0.0069964711667703
2013-12-06,-0.0142436594712036,-0.0142436594712036
2013-12-09,-0.001985062478211,-0.001985062478211
2013-12-10,-0.0069513105209126,-0.0069513105209126
2013-12-11,-0.0365182366480584,-0.0365182366480584
2013-12-12,-0.0135135255704178,-0.0135135255704178
2013-12-13,-0.0115183882884401,-0.0115183882884401
2013-12-16,0.0068673617892682,0.0068673617892682
2013-12-17,-0.0130821555214697,-0.0130821555214697
2013-12-18,-0.0036958655148053,-0.0036958655148053
2013-12-19,-0.0121757305276761,-0.0121757305276761
2013-12-20,-0.0042849450122731,-0.0042849450122731
2013-12-23,0.0406416198142305,0.0406416198142305
2013-12-24,-0.0061697087160043,-0.0061697087160043
2013-12-26,0.0087493604541354,0.0087493604541354
2013-12-27,-0.0192991903406985,-0.0192991903406985
2013-12-30,0.0051975250862446,0.0051975250862446
2013-12-31,-0.00257207525903,-0.00257207525903
2014-01-02,-0.0159711215033168,-0.0159711215033168
2014-01-03,-0.0104547236991517,-0.0104547236991517
2014-01-06,-0.0199685262429813,-0.0199685262429813
2014-01-07,0.0047974494397569,0.0047974494397569
2014-01-08,-0.0052965295850698,-0.0052965295850698
2014-01-09,0.0031745749816606,0.0031745749816606
2014-01-10,0.0,0.0
2014-01-13,-0.0287080820579735,-0.0287080820579735
2014-01-14,0.012472859846806,0.012472859846806
2014-01-15,0.0010672602992501,0.0010672602992501
2014-01-16,0.0191692593099278,0.0191692593099278
2014-01-17,-0.0010448563768426,-0.0010448563768426
2014-01-21,0.0062176603096939,0.0062176603096939
2014-01-22,0.0118618595577547,0.0118618595577547
2014-01-23,-0.011758668124547,-0.011758668124547
2014-01-24,-0.032880958548217,-0.032880958548217
2014-01-27,-0.0205184156977671,-0.0205184156977671
2014-01-28,-0.0099228396489636,-0.0099228396489636
2014-01-29,-0.0169492164676808,-0.0169492164676808
2014-01-30,-0.0017143249511719,-0.0017143249511719
2014-01-31,-0.0023418623160058,-0.0023418623160058
2014-02-03,-0.0364063895616627,-0.0364063895616627
2014-02-04,-0.0097264340420322,-0.0097264340420322
2014-02-05,0.0006157776491858,0.0006157776491858
2014-02-06,0.0098280000407713,0.0098280000407713
2014-02-07,0.0060606291799834,0.0060606291799834
2014-02-10,-0.0234940534960723,-0.0234940534960723
2014-02-11,-0.0389129149882138,-0.0389129149882138
2014-02-12,-0.0031989885072787,-0.0031989885072787
2014-02-13,0.0324886282550952,0.0324886282550952
2014-02-14,-0.0012594746611799,-0.0012594746611799
2014-02-18,0.0214376490304062,0.0214376490304062
2014-02-19,-0.006180493175747,-0.006180493175747
2014-02-20,0.0142504001414321,0.0142504001414321
2014-02-21,0.005471133642173,0.005471133642173
2014-02-24,0.0115082090504902,0.0115082090504902
2014-02-25,-0.0143369040859989,-0.0143369040859989
2014-02-26,0.0018137108607237,0.0018137108607237
2014-02-27,0.0235791637279967,0.0235791637279967
2014-02-28,-0.0278106108854082,-0.0278106108854082
2014-03-03,-0.0111179925409596,-0.0111179925409596
2014-03-04,0.0221538837139423,0.0221538837139423
2014-03-05,-0.0006016984582953,-0.0006016984582953
2014-03-06,0.0102102150263563,0.0102102150263563
2014-03-07,0.0035357322167831,0.0035357322167831
2014-03-10,-0.0111436149683803,-0.0111436149683803
2014-03-11,-0.0237248820520989,-0.0237248820520989
2014-03-12,0.0079268945816526,0.0079268945816526
2014-03-13,-0.0114181871200777,-0.0114181871200777
2014-03-14,0.0079220639441832,0.0079220639441832
2014-03-17,-0.0360144289895012,-0.0360144289895012
2014-03-18,0.0024844103870175,0.0024844103870175
2014-03-19,0.0006195928909546,0.0006195928909546
2014-03-20,0.0018529202166342,0.0018529202166342
2014-03-21,0.0030768761268028,0.0030768761268028
2014-03-24,-0.0244648662307023,-0.0244648662307023
2014-03-25,-0.0049658547905112,-0.0049658547905112
2014-03-26,-0.0315009395959555,-0.0315009395959555
2014-03-27,-0.0178685214810419,-0.0178685214810419
2014-03-28,-0.009049795792256,-0.009049795792256
2014-03-31,-0.0091027530741888,-0.0091027530741888
2014-04-01,0.0058938569885777,0.0058938569885777
2014-04-02,-0.0019544420781724,-0.0019544420781724
2014-04-03,0.0149642483814681,0.0149642483814681
2014-04-04,-0.0286624085816597,-0.0286624085816597
2014-04-07,-0.0111329450686105,-0.0111329450686105
2014-04-08,0.0053120797793504,0.0053120797793504
2014-04-09,0.0085133698015382,0.0085133698015382
2014-04-10,-0.0265543949841175,-0.0265543949841175
2014-04-11,-0.0047106121427643,-0.0047106121427643
2014-04-14,-0.0120724551990539,-0.0120724551990539
2014-04-15,-0.0094915486998478,-0.0094915486998478
2014-04-16,-0.0054274033207793,-0.0054274033207793
2014-04-17,0.0170765023317793,0.0170765023317793
2014-04-21,-0.0083493973660213,-0.0083493973660213
2014-04-22,0.0199613924627796,0.0199613924627796
2014-04-23,-0.0031705890477795,-0.0031705890477795
2014-04-24,-0.0138626508264187,-0.0138626508264187
2014-04-25,-0.0102302300239228,-0.0102302300239228
2014-04-28,-0.0232557924627198,-0.0232557924627198
2014-04-29,-0.0118733711733187,-0.0118733711733187
2014-04-30,0.0006671266867598,0.0006671266867598
2014-05-01,0.0470505679117252,0.0470505679117252
2014-05-02,0.0554812781811238,0.0554812781811238
2014-05-05,-0.0211402902603457,-0.0211402902603457
2014-05-06,0.0,0.0
2014-05-07,0.0078585384388821,0.0078585384388821
2014-05-08,-0.0189542456364569,-0.0189542456364569
2014-05-09,0.0221625195498427,0.0221625195498427
2014-05-12,0.0572171721646898,0.0572171721646898
2014-05-13,-0.0154225206937336,-0.0154225206937336
2014-05-14,-0.0195214368628871,-0.0195214368628871
2014-05-15,-0.0077669829799688,-0.0077669829799688
2014-05-16,0.0189666424183483,0.0189666424183483
2014-05-19,0.0064061744823261,0.0064061744823261
2014-05-20,-0.0012796198091638,-0.0012796198091638
2014-05-21,-0.0063938861428745,-0.0063938861428745
2014-05-22,-0.0012869693782785,-0.0012869693782785
2014-05-23,0.0271317886766079,0.0271317886766079
2014-05-27,0.0175219458489623,0.0175219458489623
2014-05-28,-0.0247219137614374,-0.0247219137614374
2014-05-29,-0.0012586820221232,-0.0012586820221232
2014-05-30,0.0254816559057747,0.0254816559057747
2014-06-02,-0.0255629986909762,-0.0255629986909762
2014-06-03,-0.0137585563792104,-0.0137585563792104
2014-06-04,-0.0038047189521266,-0.0038047189521266
2014-06-05,0.0362826637246633,0.0362826637246633
2014-06-06,0.0121727846546551,0.0121727846546551
2014-06-09,0.0337756012375909,0.0337756012375909
2014-06-10,0.0076425137576346,0.0076425137576346
2014-06-11,-0.0240892970848944,-0.0240892970848944
2014-06-12,-0.0211097939131648,-0.0211097939131648
2014-06-13,-0.0178681435633033,-0.0178681435633033
2014-06-16,-0.0062577866495617,-0.0062577866495617
2014-06-17,0.0082278552450366,0.0082278552450366
2014-06-18,0.0043942054917271,0.0043942054917271
2014-06-19,-0.0018761559349973,-0.0018761559349973
2014-06-20,0.0018821008428649,0.0018821008428649
2014-06-23,-0.0150187595740429,-0.0150187595740429
2014-06-24,-0.0140216264651499,-0.0140216264651499
2014-06-25,0.0077820937072216,0.0077820937072216
2014-06-26,0.0006409791642953,0.0006409791642953
2014-06-27,0.0251288259114287,0.0251288259114287
2014-06-30,-0.0031545860903143,-0.0031545860903143
2014-07-01,0.0295411262012641,0.0295411262012641
2014-07-02,-0.0091855247538931,-0.0091855247538931
2014-07-03,0.0074028899451541,0.0074028899451541
2014-07-07,-0.0202453365323744,-0.0202453365323744
2014-07-08,0.0012594146061224,0.0012594146061224
2014-07-09,-0.0006261883979101,-0.0006261883979101
2014-07-10,-0.0044814145542301,-0.0044814145542301
2014-07-11,0.0025789788048193,0.0025789788048193
2014-07-14,-0.0006336676411107,-0.0006336676411107
2014-07-15,-0.0108142540334749,-0.0108142540334749
2014-07-16,0.0032092548767463,0.0032092548767463
2014-07-17,0.0025889943266561,0.0025889943266561
2014-07-18,0.0245161364155431,0.0245161364155431
2014-07-21,0.0006353385658992,0.0006353385658992
2014-07-22,0.0018963771949579,0.0018963771949579
2014-07-23,0.0062971931407275,0.0062971931407275
2014-07-24,-0.0131744067550296,-0.0131744067550296
2014-07-25,-0.0025706915664732,-0.0025706915664732
2014-07-28,-0.000644760073131,-0.000644760073131
2014-07-29,0.0064474162681955,0.0064474162681955
2014-07-30,-0.0019120289211924,-0.0019120289211924
2014-07-31,0.0184551949403504,0.0184551949403504
2014-08-01,-0.0344129072678479,-0.0344129072678479
2014-08-04,0.0076761798508647,0.0076761798508647
2014-08-05,0.0223619626443582,0.0223619626443582
2014-08-06,0.0034246051886413,0.0034246051886413
2014-08-07,-0.002051965335569,-0.002051965335569
2014-08-08,0.0192970178190528,0.0192970178190528
2014-08-11,-0.0013458616790996,-0.0013458616790996
2014-08-12,-0.0013577396273507,-0.0013577396273507
2014-08-13,-0.0033898434396516,-0.0033898434396516
2014-08-14,0.0047683714829039,0.0047683714829039
2014-08-15,-0.0187542318099244,-0.0187542318099244
2014-08-18,0.0175202308765808,0.0175202308765808
2014-08-19,-0.0144927709226592,-0.0144927709226592
2014-08-20,-0.0046791239736447,-0.0046791239736447
2014-08-21,0.0188298409634224,0.0188298409634224
2014-08-22,0.004638813394062,0.004638813394062
2014-08-25,-0.0078740083570405,-0.0078740083570405
2014-08-26,0.0079365004277343,0.0079365004277343
2014-08-27,-0.0026263928467036,-0.0026263928467036
2014-08-28,-0.0052805231498624,-0.0052805231498624
2014-08-29,0.0086264178549097,0.0086264178549097
2014-09-02,0.0019620492508853,0.0019620492508853
2014-09-03,-0.0220206741032264,-0.0220206741032264
2014-09-04,-0.0125911552111569,-0.0125911552111569
2014-09-05,-0.0006725103536513,-0.0006725103536513
2014-09-08,0.006747664205732,0.006747664205732
2014-09-09,-0.0060687898213691,-0.0060687898213691
2014-09-10,0.0142857170661058,0.0142857170661058
2014-09-11,0.0121457698301198,0.0121457698301198
2014-09-12,-0.0019973825386937,-0.0019973825386937
2014-09-15,-0.0113864750716053,-0.0113864750716053
2014-09-16,-0.0061265623883174,-0.0061265623883174
2014-09-17,-0.0013726495887614,-0.0013726495887614
2014-09-18,0.0061728500040357,0.0061728500040357
2014-09-19,-0.0081466319951337,-0.0081466319951337
2014-09-22,-0.012362657966223,-0.012362657966223
2014-09-23,-0.0111888003690918,-0.0111888003690918
2014-09-24,-0.0113234144455943,-0.0113234144455943
2014-09-25,-0.0093458027222841,-0.0093458027222841
2014-09-26,0.0101448831676416,0.0101448831676416
2014-09-29,0.0065312158441159,0.0065312158441159
2014-09-30,-0.0216606629943667,-0.0216606629943667
2014-10-01,-0.0066716200233434,-0.0066716200233434
2014-10-02,0.0111940728712527,0.0111940728712527
2014-10-03,-0.0124451008926,-0.0124451008926
2014-10-06,-0.0200000339084199,-0.0200000339084199
2014-10-07,-0.0084034078738965,-0.0084034078738965
2014-10-08,0.0123934817430833,0.0123934817430833
2014-10-09,-0.0168840612327723,-0.0168840612327723
2014-10-10,0.0228346430085345,0.0228346430085345
2014-10-13,0.0115384321946363,0.0115384321946363
2014-10-14,-1.4210022096719772e-16,-1.4210022096719772e-16
2014-10-15,0.0528735302910707,0.0528735302910707
2014-10-16,0.0282108468379961,0.0282108468379961
2014-10-17,-0.0049999782017299,-0.0049999782017299
2014-10-20,0.0209386248278396,0.0209386248278396
2014-10-21,0.0190408672974994,0.0190408672974994
2014-10-22,-0.0110116896319712,-0.0110116896319712
2014-10-23,0.0069013376845629,0.0069013376845629
2014-10-24,0.0054644755348344,0.0054644755348344
2014-10-27,0.0095303163595532,0.0095303163595532
2014-10-28,0.053198649263256,0.053198649263256
2014-10-29,-0.00636939038282,-0.00636939038282
2014-10-30,0.0975433101814656,0.0975433101814656
2014-10-31,-0.0051813423497559,-0.0051813423497559
2014-11-03,-0.0187945532156438,-0.0187945532156438
2014-11-04,0.0112359600137534,0.0112359600137534
2014-11-05,-0.0247395913368867,-0.0247395913368867
2014-11-06,-0.0040107232261833,-0.0040107232261833
2014-11-07,0.0087660225967439,0.0087660225967439
2014-11-10,0.0093519964696853,0.0093519964696853
2014-11-11,-0.001993337713687,-0.001993337713687
2014-11-12,0.0181208365554511,0.0181208365554511
2014-11-13,-0.0152016189141413,-0.0152016189141413
2014-11-14,-0.0033444944062055,-0.0033444944062055
2014-11-17,-0.0357866760046467,-0.0357866760046467
2014-11-18,0.0070175706294544,0.0070175706294544
2014-11-19,-0.0146036186700779,-0.0146036186700779
2014-11-20,0.024769952226519,0.024769952226519
2014-11-21,0.0020422523827414,0.0020422523827414
2014-11-24,0.014874933576487,0.014874933576487
2014-11-25,0.0026631132246304,0.0026631132246304
2014-11-26,-0.0026542775489748,-0.0026542775489748
2014-11-28,-0.0394385127729564,-0.0394385127729564
2014-12-01,0.0201109542523357,0.0201109542523357
2014-12-02,0.0202429282667014,0.0202429282667014
2014-12-03,0.0405046241487933,0.0405046241487933
2014-12-04,0.014724743764133,0.014724743764133
2014-12-05,0.0290403459622127,0.0290403459622127
2014-12-08,-0.0178461514986477,-0.0178461514986477
2014-12-09,0.036802025081392,0.036802025081392
2014-12-10,-0.0264941074325017,-0.0264941074325017
2014-12-11,0.0012642514633052,0.0012642514633052
2014-12-12,-0.0025690406317942,-0.0025690406317942
2014-12-15,-0.0012836652238314,-0.0012836652238314
2014-12-16,0.0128534578323655,0.0128534578323655
2014-12-17,0.0386320239487614,0.0386320239487614
2014-12-18,0.0066106138453341,0.0066106138453341
2014-12-19,0.0226865170606926,0.0226865170606926
2014-12-22,-0.0075712964582968,-0.0075712964582968
2014-12-23,-0.0029120114640871,-0.0029120114640871
2014-12-24,0.0064440897667336,0.0064440897667336
2014-12-26,0.0081018162086436,0.0081018162086436
2014-12-29,0.0086956300597259,0.0086956300597259
2014-12-30,-0.0057471484863269,-0.0057471484863269
2014-12-31,-0.0155260816498796,-0.0155260816498796
2015-01-02,-0.0163170564764155,-0.0163170564764155
2015-01-05,-0.0089552011062848,-0.0089552011062848
2015-01-06,-0.0180723576816339,-0.0180723576816339
2015-01-07,0.0048899707042452,0.0048899707042452
2015-01-08,0.0108368632487347,0.0108368632487347
2015-01-09,-0.0071683950732067,-0.0071683950732067
2015-01-12,0.0102286442665298,0.0102286442665298
2015-01-13,-0.0076605283457081,-0.0076605283457081
2015-01-14,0.0108433916288768,0.0108433916288768
2015-01-15,-0.0420866008595618,-0.0420866008595618
2015-01-16,0.0087118476855682,0.0087118476855682
2015-01-20,-0.0185528874037964,-0.0185528874037964
2015-01-21,0.00443036037843,0.00443036037843
2015-01-22,0.0212898680794343,0.0212898680794343
2015-01-23,0.0042918269231332,0.0042918269231332
2015-01-26,0.0177696642739104,0.0177696642739104
2015-01-27,0.0116208274999768,0.0116208274999768
2015-01-28,-0.0149700591963323,-0.0149700591963323
2015-01-29,0.0303398066679893,0.0303398066679893
2015-01-30,-0.0095181351871113,-0.0095181351871113
2015-02-02,0.0316796593632579,0.0316796593632579
2015-02-03,0.045008695330606,0.045008695330606
2015-02-04,-0.0144685719986986,-0.0144685719986986
2015-02-05,0.0056433626041036,0.0056433626041036
2015-02-06,-0.0086206679206204,-0.0086206679206204
2015-02-09,-0.0104408531070477,-0.0104408531070477
2015-02-10,-0.0175336723382511,-0.0175336723382511
2015-02-11,-0.0065515547560114,-0.0065515547560114
2015-02-12,0.0011834590659838,0.0011834590659838
2015-02-13,0.0017719302277687,0.0017719302277687
2015-02-17,0.0053254529360585,0.0053254529360585
2015-02-18,0.0189236959025279,0.0189236959025279
2015-02-19,-0.0099357142156438,-0.0099357142156438
2015-02-20,-0.0118624410260493,-0.0118624410260493
2015-02-23,0.0114665381748296,0.0114665381748296
2015-02-24,0.0059701720280432,0.0059701720280432
2015-02-25,-0.0047477698453961,-0.0047477698453961
2015-02-26,0.0101735538963563,0.0101735538963563
2015-02-27,0.0108108520507813,0.0108108520507813
2015-03-02,0.0059044882075579,0.0059044882075579
2015-03-03,0.004823159342114,0.004823159342114
2015-03-04,-0.0048025695670816,-0.0048025695670816
2015-03-05,0.0155079677190946,0.0155079677190946
2015-03-06,0.004797449439757,0.004797449439757
2015-03-09,0.0053078758312,0.0053078758312
2015-03-10,0.0064103014762288,0.0064103014762288
2015-03-11,0.0031728961621643,0.0031728961621643
2015-03-12,0.0303983189740705,0.0303983189740705
2015-03-13,-0.0157120868289307,-0.0157120868289307
2015-03-16,-0.0041194605248079,-0.0041194605248079
2015-03-17,0.0219435783535656,0.0219435783535656
2015-03-18,0.0174180401954174,0.0174180401954174
2015-03-19,0.0005075289921822,0.0005075289921822
2015-03-20,-0.0050403417691851,-0.0050403417691851
2015-03-23,0.0065989419153308,0.0065989419153308
2015-03-24,0.0075528506505729,0.0075528506505729
2015-03-25,-0.0238213176835455,-0.0238213176835455
2015-03-26,0.031520123885542,0.031520123885542
2015-03-27,-0.0009837903511424,-0.0009837903511424
2015-03-30,0.0326669950666535,0.0326669950666535
2015-03-31,0.0004755220425735,0.0004755220425735
2015-04-01,0.0023821412555698,0.0023821412555698
2015-04-02,0.0052330495055863,0.0052330495055863
2015-04-06,-0.0319504100253958,-0.0319504100253958
2015-04-07,-0.0034636169220808,-0.0034636169220808
2015-04-08,0.0084451109479067,0.0084451109479067
2015-04-09,-0.000491170362576,-0.000491170362576
2015-04-10,0.0176470890727153,0.0176470890727153
2015-04-13,0.012065637465483,0.012065637465483
2015-04-14,0.0119274814370199,0.0119274814370199
2015-04-15,-0.0107476423521601,-0.0107476423521601
2015-04-16,-0.0123633010172437,-0.0123633010172437
2015-04-17,-0.0237863962157465,-0.0237863962157465
2015-04-20,-0.0034619039169789,-0.0034619039169789
2015-04-21,0.0079286345387749,0.0079286345387749
2015-04-22,0.0059141905603825,0.0059141905603825
2015-04-23,0.0068628088046582,0.0068628088046582
2015-04-24,-0.006802691456144,-0.006802691456144
2015-04-27,0.0053424288264385,0.0053424288264385
2015-04-28,-0.0043394480993787,-0.0043394480993787
2015-04-29,0.000485683769195,0.000485683769195
2015-04-30,-0.0147618793305896,-0.0147618793305896
2015-05-01,0.0134357334258819,0.0134357334258819
2015-05-04,0.0032941032858454,0.0032941032858454
2015-05-05,0.0009354751425983,0.0009354751425983
2015-05-06,-0.0074418533680052,-0.0074418533680052
2015-05-07,0.0121325350060324,0.0121325350060324
2015-05-08,-0.0022862890942131,-0.0022862890942131
2015-05-11,0.0022831573187277,0.0022831573187277
2015-05-12,0.0064043634830521,0.0064043634830521
2015-05-13,0.0067842430750564,0.0067842430750564
2015-05-14,0.0071620343025635,0.0071620343025635
2015-05-15,-0.006651868009102,-0.006651868009102
2015-05-18,-0.00758928924951,-0.00758928924951
2015-05-19,0.0103511006612282,0.0103511006612282
2015-05-20,0.0084071031349806,0.0084071031349806
2015-05-21,-0.0004385228889373,-0.0004385228889373
2015-05-22,-0.0065847902264043,-0.0065847902264043
2015-05-26,-0.01769909786631,-0.01769909786631
2015-05-27,0.0004503748283602,0.0004503748283602
2015-05-28,0.0103743591089227,0.0103743591089227
2015-05-29,0.0035762146045942,0.0035762146045942
2015-06-01,0.0110570541022251,0.0110570541022251
2015-06-02,0.0057218781709565,0.0057218781709565
2015-06-03,0.0217485865584107,0.0217485865584107
2015-06-04,-0.0166240155527783,-0.0166240155527783
2015-06-05,0.0060816414797776,0.0060816414797776
2015-06-08,-0.0159689615025921,-0.0159689615025921
2015-06-09,0.0043783003853613,0.0043783003853613
2015-06-10,0.0193965017582954,0.0193965017582954
2015-06-11,-0.001266386068771,-0.001266386068771
2015-06-12,0.0131411387849594,0.0131411387849594
2015-06-15,-0.0363712724271944,-0.0363712724271944
2015-06-16,-0.0164787150722975,-0.0164787150722975
2015-06-17,0.0026384989686143,0.0026384989686143
2015-06-18,0.019163787090705,0.019163787090705
2015-06-19,-0.0127659249812999,-0.0127659249812999
2015-06-22,0.0047230012313823,0.0047230012313823
2015-06-23,0.0008543553137138,0.0008543553137138
2015-06-24,-0.0141206637507712,-0.0141206637507712
2015-06-25,-0.0086281604963911,-0.0086281604963911
2015-06-26,0.0108648412652427,0.0108648412652427
2015-06-29,-0.0103761253707803,-0.0103761253707803
2015-06-30,-0.006063204362203,-0.006063204362203
2015-07-01,0.0056180238350993,0.0056180238350993
2015-07-02,-0.0085910978110143,-0.0085910978110143
2015-07-06,0.0162209928933074,0.0162209928933074
2015-07-07,-0.0012964036338865,-0.0012964036338865
2015-07-08,0.0078568444510973,0.0078568444510973
2015-07-09,-0.007286758544787,-0.007286758544787
2015-07-10,0.0025629844653337,0.0025629844653337
2015-07-13,-0.0059346921891848,-0.0059346921891848
2015-07-14,0.0136635223647214,0.0136635223647214
2015-07-15,-0.0295608426485725,-0.0295608426485725
2015-07-16,-0.0030198314884657,-0.0030198314884657
2015-07-17,0.0125704776490486,0.0125704776490486
2015-07-20,0.0085360159191563,0.0085360159191563
2015-07-21,0.0215099219137391,0.0215099219137391
2015-07-22,0.0507845369304681,0.0507845369304681
2015-07-23,-0.0019569173602176,-0.0019569173602176
2015-07-24,-0.0204804475350653,-0.0204804475350653
2015-07-27,-0.0112811757751658,-0.0112811757751658
2015-07-28,-0.0162601468425821,-0.0162601468425821
2015-07-29,0.005773170707152,0.005773170707152
2015-07-30,0.0069930102850111,0.0069930102850111
2015-07-31,0.0630768996018628,0.0630768996018628
2015-08-03,-0.0100357986783235,-0.0100357986783235
2015-08-04,0.0337522628790717,0.0337522628790717
2015-08-05,0.0169199479957689,0.0169199479957689
2015-08-06,-0.0094883322424195,-0.0094883322424195
2015-08-07,-0.0216643453376706,-0.0216643453376706
2015-08-10,0.0494773532594327,0.0494773532594327
2015-08-11,-0.042509419536337,-0.042509419536337
2015-08-12,0.0245045155018299,0.0245045155018299
