Date,Weighted Industry Change,RGR Change
2013-06-13,0.0168490250527108,0.0168490250527108
2013-06-14,-0.0023404385181185,-0.0023404385181185
2013-06-17,0.0125079536885869,0.0125079536885869
2013-06-18,0.024890160897878,0.024890160897878
2013-06-19,0.0010224792535862,0.0010224792535862
2013-06-20,0.001035688753564,0.001035688753564
2013-06-21,-0.0063865135443753,-0.0063865135443753
2013-06-24,-0.0062761347667125,-0.0062761347667125
2013-06-25,0.0286251340245169,0.0286251340245169
2013-06-26,-0.033939400104561,-0.033939400104561
2013-06-27,0.0079199889900108,0.0079199889900108
2013-06-28,-0.00661703248109,-0.00661703248109
2013-07-01,-0.0037113464984696,-0.0037113464984696
2013-07-02,-0.0253817491843584,-0.0253817491843584
2013-07-03,-0.0006347604816397,-0.0006347604816397
2013-07-05,0.0050314016756996,0.0050314016756996
2013-07-08,0.0049969120251207,0.0049969120251207
2013-07-09,0.0324380092009864,0.0324380092009864
2013-07-10,0.0072057769605415,0.0072057769605415
2013-07-11,-0.0021696372523916,-0.0021696372523916
2013-07-12,-0.000395813541398,-0.000395813541398
2013-07-15,-0.0160110964785118,-0.0160110964785118
2013-07-16,-0.0088460479806685,-0.0088460479806685
2013-07-17,-0.0083046355333688,-0.0083046355333688
2013-07-18,0.0024434724168885,0.0024434724168885
2013-07-19,0.0006117206104572,0.0006117206104572
2013-07-22,-0.0081465931489277,-0.0081465931489277
2013-07-23,-0.0110541886939084,-0.0110541886939084
2013-07-24,0.0076446057896698,0.0076446057896698
2013-07-25,0.0177026917093394,0.0177026917093394
2013-07-26,0.0038665535971959,0.0038665535971959
2013-07-29,-0.0097402506924975,-0.0097402506924975
2013-07-30,0.009826066979058,0.009826066979058
2013-07-31,0.0253980710750139,0.0253980710750139
2013-08-01,-0.0233549975609272,-0.0233549975609272
2013-08-02,0.0212080837485306,0.0212080837485306
2013-08-05,0.0242592846905743,0.0242592846905743
2013-08-06,-0.0061261288754575,-0.0061261288754575
2013-08-07,-0.0028985479203023,-0.0028985479203023
2013-08-08,0.0126422390544124,0.0126422390544124
2013-08-09,0.0051711321569446,0.0051711321569446
2013-08-12,-0.0017715197071176,-0.0017715197071176
2013-08-13,-0.0153982111838011,-0.0153982111838011
2013-08-14,0.0009097386807393,0.0009097386807393
2013-08-15,-0.0272693609153262,-0.0272693609153262
2013-08-16,-0.0141857388907132,-0.0141857388907132
2013-08-19,-0.0384615384615385,-0.0384615384615385
2013-08-20,0.031999969482422,0.031999969482422
2013-08-21,-0.0168083261224301,-0.0168083261224301
2013-08-22,0.0044825479649284,0.0044825479649284
2013-08-23,0.0001936897046606,0.0001936897046606
2013-08-26,-0.0027000847399892,-0.0027000847399892
2013-08-27,0.0151338526472918,0.0151338526472918
2013-08-28,-0.0130963658175438,-0.0130963658175438
2013-08-29,0.008156303020094,0.008156303020094
2013-08-30,-0.0167104659725195,-0.0167104659725195
2013-09-03,-0.0239924801482005,-0.0239924801482005
2013-09-04,0.0011469615182305,0.0011469615182305
2013-09-05,0.0474104691939594,0.0474104691939594
2013-09-06,-0.0131507072274542,-0.0131507072274542
2013-09-09,0.0040500961328998,0.0040500961328998
2013-09-10,0.0222952737351964,0.0222952737351964
2013-09-11,0.0495882640081882,0.0495882640081882
2013-09-12,-0.0198152866548052,-0.0198152866548052
2013-09-13,0.0226999081717438,0.0226999081717438
2013-09-16,-0.0326925891028253,-0.0326925891028253
2013-09-17,0.0135364310052921,0.0135364310052921
2013-09-18,0.0265295711770565,0.0265295711770565
2013-09-19,-0.0196774390435988,-0.0196774390435988
2013-09-20,0.0139025563837717,0.0139025563837717
2013-09-23,0.019551240002773,0.019551240002773
2013-09-24,-0.0092378522296038,-0.0092378522296038
2013-09-25,0.0071740340731221,0.0071740340731221
2013-09-26,-0.04218444104476,-0.04218444104476
2013-09-27,0.0251613124724356,0.0251613124724356
2013-09-30,0.002882310696185,0.002882310696185
2013-10-01,0.0136131055014913,0.0136131055014913
2013-10-02,0.0137592746826391,0.0137592746826391
2013-10-03,-0.011247877389752,-0.011247877389752
2013-10-04,-0.0030641482844848,-0.0030641482844848
2013-10-07,-0.001845912054126,-0.001845912054126
2013-10-08,-0.0315486397910937,-0.0315486397910937
2013-10-09,0.0241001702465322,0.0241001702465322
2013-10-10,0.008333379572088,0.008333379572088
2013-10-11,-0.0173926418346731,-0.0173926418346731
2013-10-14,-0.0094339711692442,-0.0094339711692442
2013-10-15,0.0004671251748155,0.0004671251748155
2013-10-16,0.0132295482353477,0.0132295482353477
2013-10-17,0.019712727191329,0.019712727191329
2013-10-18,-0.0026568310727052,-0.0026568310727052
2013-10-21,0.0058823753805721,0.0058823753805721
2013-10-22,-0.0013083873540818,-0.0013083873540818
2013-10-23,-0.0120885783102967,-0.0120885783102967
2013-10-24,-0.0474054412059165,-0.0474054412059165
2013-10-25,-0.017044568249944,-0.017044568249944
2013-10-28,-0.0028535240956059,-0.0028535240956059
2013-10-29,0.0247030486286601,0.0247030486286601
2013-10-30,-0.0162502703271071,-0.0162502703271071
2013-10-31,0.0056888490371115,0.0056888490371115
2013-11-01,0.0357251218870607,0.0357251218870607
2013-11-04,0.0314915261325963,0.0314915261325963
2013-11-05,0.0060897932510815,0.0060897932510815
2013-11-06,0.0063022208238891,0.0063022208238891
2013-11-07,-0.0301561375953315,-0.0301561375953315
2013-11-08,-0.0026400227620338,-0.0026400227620338
2013-11-11,0.0204764062119572,0.0204764062119572
2013-11-12,0.0062704345780463,0.0062704345780463
2013-11-13,0.0091467326818472,0.0091467326818472
2013-11-14,-0.0013493249669076,-0.0013493249669076
2013-11-15,-0.0056247245111087,-0.0056247245111087
2013-11-18,-0.019654758259655,-0.019654758259655
2013-11-19,0.015945950069943,0.015945950069943
2013-11-20,0.0276412203462417,0.0276412203462417
2013-11-21,0.0152258103893649,0.0152258103893649
2013-11-22,-0.0278234090898346,-0.0278234090898346
2013-11-25,-0.013674370538753,-0.013674370538753
2013-11-26,-0.0021864716263062,-0.0021864716263062
2013-11-27,-0.0120513133513623,-0.0120513133513623
2013-11-29,-0.0091447590166688,-0.0091447590166688
2013-12-02,-0.014428709293491,-0.014428709293491
2013-12-03,-0.0318513812140711,-0.0318513812140711
2013-12-04,-0.0056630338876832,-0.0056630338876832
2013-12-05,0.0186405306166485,0.0186405306166485
2013-12-06,-0.0202048239854414,-0.0202048239854414
2013-12-09,0.0254937625771728,0.0254937625771728
2013-12-10,-0.0101301226865075,-0.0101301226865075
2013-12-11,-0.0313999849985578,-0.0313999849985578
2013-12-12,0.0126762484155233,0.0126762484155233
2013-12-13,-0.0021045868324587,-0.0021045868324587
2013-12-16,0.0233507349503773,0.0233507349503773
2013-12-17,-0.0057597117319207,-0.0057597117319207
2013-12-18,0.0039950534530605,0.0039950534530605
2013-12-19,-0.0078523174484124,-0.0078523174484124
2013-12-20,0.008299881954936,0.008299881954936
2013-12-23,0.0020405594003508,0.0020405594003508
2013-12-24,-0.0013527932440222,-0.0013527932440222
2013-12-26,-0.0039242342292211,-0.0039242342292211
2013-12-27,-0.0116784440179184,-0.0116784440179184
2013-12-30,-0.0075601794056056,-0.0075601794056056
2013-12-31,0.0042593784527781,0.0042593784527781
2014-01-02,0.0084780906586599,0.0084780906586599
2014-01-03,0.0004069838511665,0.0004069838511665
2014-01-06,0.0032528851686139,0.0032528851686139
2014-01-07,0.0101649721856951,0.0101649721856951
2014-01-08,0.0208091062840588,0.0208091062840588
2014-01-09,0.0028821518639528,0.0028821518639528
2014-01-10,0.0022396453779322,0.0022396453779322
2014-01-13,0.0091765565789173,0.0091765565789173
2014-01-14,0.0158787582859848,0.0158787582859848
2014-01-15,0.002499989100865,0.002499989100865
2014-01-16,0.0071141348063595,0.0071141348063595
2014-01-17,-0.0519235501156427,-0.0519235501156427
2014-01-21,-0.0381424375362811,-0.0381424375362811
2014-01-22,0.0064102564102563,0.0064102564102563
2014-01-23,-0.0011517320014536,-0.0011517320014536
2014-01-24,-0.0475883724250425,-0.0475883724250425
2014-01-27,-0.001492545656804,-0.001492545656804
2014-01-28,0.0217450181340687,0.0217450181340687
2014-01-29,-0.0159979275224832,-0.0159979275224832
2014-01-30,0.0247397837076484,0.0247397837076484
2014-01-31,0.012629579005919,0.012629579005919
2014-02-03,-0.05099221238214,-0.05099221238214
2014-02-04,-0.002467109476898,-0.002467109476898
2014-02-05,-0.0196404666445628,-0.0196404666445628
2014-02-06,0.0086048894851682,0.0086048894851682
2014-02-07,0.031520254287624,0.031520254287624
2014-02-10,0.0057873524564493,0.0057873524564493
2014-02-11,-0.0100066715215202,-0.0100066715215202
2014-02-12,-0.0080807875302502,-0.0080807875302502
2014-02-13,-0.0058751235255118,-0.0058751235255118
2014-02-14,0.0093457983124107,0.0093457983124107
2014-02-18,-0.0097852840824372,-0.0097852840824372
2014-02-19,-0.0248591899366176,-0.0248591899366176
2014-02-20,-0.0140845070422535,-0.0140845070422535
2014-02-21,-0.0241394427915844,-0.0241394427915844
2014-02-24,-0.0082172439537749,-0.0082172439537749
2014-02-25,0.0130390414975093,0.0130390414975093
2014-02-26,-0.0001587035163999,-0.0001587035163999
2014-02-27,0.0296934966231646,0.0296934966231646
2014-02-28,-0.0148376401090613,-0.0148376401090613
2014-03-03,0.0092033959400896,0.0092033959400896
2014-03-04,-0.0067292690908877,-0.0067292690908877
2014-03-05,0.0128463368397137,0.0128463368397137
2014-03-06,-0.014475041718712,-0.014475041718712
2014-03-07,-0.0081601047605781,-0.0081601047605781
2014-03-10,-0.0020170249739868,-0.0020170249739868
2014-03-11,-0.0266171641534649,-0.0266171641534649
2014-03-12,0.0024057983889313,0.0024057983889313
2014-03-13,-0.014338083787087,-0.014338083787087
2014-03-14,0.0120501820600148,0.0120501820600148
2014-03-17,-0.0118380720467019,-0.0118380720467019
2014-03-18,0.0123017505867149,0.0123017505867149
2014-03-19,0.0022278706128023,0.0022278706128023
2014-03-20,0.0055573561664387,0.0055573561664387
2014-03-21,-0.0062992366280141,-0.0062992366280141
2014-03-24,0.0015848223650811,0.0015848223650811
2014-03-25,-0.0174803245724655,-0.0174803245724655
2014-03-26,-0.0180050555073113,-0.0180050555073113
2014-03-27,0.0029268342305002,0.0029268342305002
2014-03-28,-0.0304355035483726,-0.0304355035483726
2014-03-31,-0.005488139451068,-0.005488139451068
2014-04-01,0.0505067450554543,0.0505067450554543
2014-04-02,0.0019011842302394,0.0019011842302394
2014-04-03,0.0019029325923167,0.0019029325923167
2014-04-04,-0.0033049902651375,-0.0033049902651375
2014-04-07,-0.0015840691767206,-0.0015840691767206
2014-04-08,0.0340330079293893,0.0340330079293893
2014-04-09,-0.0356051611266507,-0.0356051611266507
2014-04-10,-0.0213138249618818,-0.0213138249618818
2014-04-11,0.0026285501925367,0.0026285501925367
2014-04-14,0.009127976971788,0.009127976971788
2014-04-15,0.0077195165628902,0.0077195165628902
2014-04-16,0.0210776840446382,0.0210776840446382
2014-04-17,-0.0274758878201839,-0.0274758878201839
2014-04-21,0.0044607101681523,0.0044607101681523
2014-04-22,0.0007938907180687,0.0007938907180687
2014-04-23,0.0001587035164,0.0001587035164
2014-04-24,-0.0217906367948111,-0.0217906367948111
2014-04-25,-0.0051779886533124,-0.0051779886533124
2014-04-28,0.0292792744416327,0.0292792744416327
2014-04-29,0.0102659204124453,0.0102659204124453
2014-04-30,-0.0084746230944,-0.0084746230944
2014-05-01,0.0348999528059176,0.0348999528059176
2014-05-02,0.0183265919527709,0.0183265919527709
2014-05-05,-0.0244083071467904,-0.0244083071467904
2014-05-06,-0.048358234006967,-0.048358234006967
2014-05-07,0.0309390216606245,0.0309390216606245
2014-05-08,0.0108596313449113,0.0108596313449113
2014-05-09,0.0089807831977453,0.0089807831977453
2014-05-12,0.0109629313151043,0.0109629313151043
2014-05-13,-0.0172413831543332,-0.0172413831543332
2014-05-14,-0.0230091275736667,-0.0230091275736667
2014-05-15,-0.0021452556706353,-0.0021452556706353
2014-05-16,0.0060027610023218,0.0060027610023218
2014-05-19,-0.0247744142377407,-0.0247744142377407
2014-05-20,-0.0313922465663233,-0.0313922465663233
2014-05-21,0.0144199509404724,0.0144199509404724
2014-05-22,-0.0044728240594547,-0.0044728240594547
2014-05-23,0.0072195882403773,0.0072195882403773
2014-05-27,-0.0265612696470478,-0.0265612696470478
2014-05-28,-0.0086290914213157,-0.0086290914213157
2014-05-29,0.0017991594937795,0.0017991594937795
2014-05-30,-0.0098007559107243,-0.0098007559107243
2014-06-02,-0.0217749871013264,-0.0217749871013264
2014-06-03,0.0126369000721544,0.0126369000721544
2014-06-04,0.005671395300433,0.005671395300433
2014-06-05,0.0044672479136086,0.0044672479136086
2014-06-06,-0.0004938070666151,-0.0004938070666151
2014-06-09,0.0095504995130338,0.0095504995130338
2014-06-10,0.0093274372300965,0.0093274372300965
2014-06-11,0.0071696667600503,0.0071696667600503
2014-06-12,-0.0025877997310524,-0.0025877997310524
2014-06-13,-0.0209211955679478,-0.0209211955679478
2014-06-16,0.007804672807683,0.007804672807683
2014-06-17,0.0,0.0
2014-06-18,0.0173840928896443,0.0173840928896443
2014-06-19,-0.0069669523115879,-0.0069669523115879
2014-06-20,0.0129324898542766,0.0129324898542766
2014-06-23,-0.0176976465601538,-0.0176976465601538
2014-06-24,-0.0167785239194966,-0.0167785239194966
2014-06-25,0.00618345247,0.00618345247
2014-06-26,0.0023935610468613,0.0023935610468613
2014-06-27,0.0063291610054148,0.0063291610054148
2014-06-30,0.0056236880477368,0.0056236880477368
2014-07-01,0.006431909980379,0.006431909980379
2014-07-02,0.0053962849737143,0.0053962849737143
2014-07-03,0.003014070688153,0.003014070688153
2014-07-07,-0.0138842093226149,-0.0138842093226149
2014-07-08,-0.0010221698894576,-0.0010221698894576
2014-07-09,-0.0032395982346637,-0.0032395982346637
2014-07-10,0.0050199223338997,0.0050199223338997
2014-07-11,0.0,0.0
2014-07-14,0.0126886433871582,0.0126886433871582
2014-07-15,-0.0130730125265846,-0.0130730125265846
2014-07-16,-0.0046336100161762,-0.0046336100161762
2014-07-17,-0.0010350417807062,-0.0010350417807062
2014-07-18,0.0079543328706179,0.0079543328706179
2014-07-21,0.0056691605608137,0.0056691605608137
2014-07-22,-0.0074982723998072,-0.0074982723998072
2014-07-23,-0.004966619601965,-0.004966619601965
2014-07-24,-0.0003439459542365,-0.0003439459542365
2014-07-25,0.0041472556228882,0.0041472556228882
2014-07-28,-0.0060376450137688,-0.0060376450137688
2014-07-29,0.0013896444585509,0.0013896444585509
2014-07-30,-0.0407860030451101,-0.0407860030451101
2014-07-31,-0.0278264316435045,-0.0278264316435045
2014-08-01,-0.0105514390628499,-0.0105514390628499
2014-08-04,0.0082147835837625,0.0082147835837625
2014-08-05,0.0013910909230673,0.0013910909230673
2014-08-06,0.0113886054647958,0.0113886054647958
2014-08-07,0.0001969699974579,0.0001969699974579
2014-08-08,0.00512521463782,0.00512521463782
2014-08-11,-0.0114652188706686,-0.0114652188706686
2014-08-12,-0.0023627238515238,-0.0023627238515238
2014-08-13,0.001580051642697,0.001580051642697
2014-08-14,0.0025626073189101,0.0025626073189101
2014-08-15,-0.019302040569219,-0.019302040569219
2014-08-18,-0.0069376072056566,-0.0069376072056566
2014-08-19,0.0101694577470757,0.0101694577470757
2014-08-20,-0.0017811231894345,-0.0017811231894345
2014-08-21,0.0019821302796598,0.0019821302796598
2014-08-22,0.0053433695683028,0.0053433695683028
2014-08-25,-0.0064973779308161,-0.0064973779308161
2014-08-26,0.0053191581302542,0.0053191581302542
2014-08-27,0.0051020408163266,0.0051020408163266
2014-08-28,0.0030556432147617,0.0030556432147617
2014-08-29,0.0237611317843833,0.0237611317843833
2014-09-02,0.0074936122061889,0.0074936122061889
2014-09-03,0.023804901867378,0.023804901867378
2014-09-04,-0.0062571448720568,-0.0062571448720568
2014-09-05,-0.0070718450696277,-0.0070718450696277
2014-09-08,-0.0210546676250691,-0.0210546676250691
2014-09-09,-0.0104971791716176,-0.0104971791716176
2014-09-10,0.0210589495428636,0.0210589495428636
2014-09-11,0.0118389595601445,0.0118389595601445
2014-09-12,-0.0023364277737293,-0.0023364277737293
2014-09-15,0.0019573003292706,0.0019573003292706
2014-09-16,-0.0180498717207974,-0.0180498717207974
2014-09-17,-0.0263105390273121,-0.0263105390273121
2014-09-18,-0.0026487584202366,-0.0026487584202366
2014-09-19,-0.0182703561073452,-0.0182703561073452
2014-09-22,-0.032298086609425,-0.032298086609425
2014-09-23,-0.0145392409347924,-0.0145392409347924
2014-09-24,0.0469595764257812,0.0469595764257812
2014-09-25,-0.0231165926573417,-0.0231165926573417
2014-09-26,0.0136354426441398,0.0136354426441398
2014-09-29,0.0243600400212469,0.0243600400212469
2014-09-30,-0.0262000274658203,-0.0262000274658203
2014-10-01,-0.0236868739290071,-0.0236868739290071
2014-10-02,-0.0160337998262619,-0.0160337998262619
2014-10-03,0.0193246940850158,0.0193246940850158
2014-10-06,0.0057874901429343,0.0057874901429343
2014-10-07,-0.0226711104377648,-0.0226711104377648
2014-10-08,0.0016891472830753,0.0016891472830753
2014-10-09,0.032804216657366,0.032804216657366
2014-10-10,-0.0562654475779071,-0.0562654475779071
2014-10-13,0.0028389877881368,0.0028389877881368
2014-10-14,0.0473913109820821,0.0473913109820821
2014-10-15,0.0165030485304888,0.0165030485304888
2014-10-16,0.0280257907439301,0.0280257907439301
2014-10-17,-0.0254254342015136,-0.0254254342015136
2014-10-20,0.0630649070578953,0.0630649070578953
2014-10-21,-0.0134978934574044,-0.0134978934574044
2014-10-22,-0.0044930562298613,-0.0044930562298613
2014-10-23,-0.0048751951238526,-0.0048751951238526
2014-10-24,0.0090195898916207,0.0090195898916207
2014-10-27,-0.0334239688419435,-0.0334239688419435
2014-10-28,-0.041408350470473,-0.041408350470473
2014-10-29,-0.0187382413919524,-0.0187382413919524
2014-10-30,0.0052071294840976,0.0052071294840976
2014-10-31,-0.0192941104664522,-0.0192941104664522
2014-11-03,-0.0578313620693712,-0.0578313620693712
2014-11-04,-0.020287548245783,-0.020287548245783
2014-11-05,-0.0127904375072252,-0.0127904375072252
2014-11-06,-0.0084791599175807,-0.0084791599175807
2014-11-07,-0.0059171925469967,-0.0059171925469967
2014-11-10,0.0111201480686113,0.0111201480686113
2014-11-11,0.0032336009138004,0.0032336009138004
2014-11-12,0.0094928749378314,0.0094928749378314
2014-11-13,-0.0024180588295583,-0.0024180588295583
2014-11-14,0.0161551507452527,0.0161551507452527
2014-11-17,0.0061153825712255,0.0061153825712255
2014-11-18,0.0185922156672699,0.0185922156672699
2014-11-19,0.0194603005237042,0.0194603005237042
2014-11-20,0.0017945017311842,0.0017945017311842
2014-11-21,-0.0263892646423249,-0.0263892646423249
2014-11-24,0.0159769671418484,0.0159769671418484
2014-11-25,-0.0099999843499598,-0.0099999843499598
2014-11-26,0.0152968669239335,0.0152968669239335
2014-11-28,-0.0228322062621907,-0.0228322062621907
2014-12-01,-0.0102577428972335,-0.0102577428972335
2014-12-02,-0.0186169408683347,-0.0186169408683347
2014-12-03,0.0171709210056119,0.0171709210056119
2014-12-04,-0.0206323811377325,-0.0206323811377325
2014-12-05,0.0525308351223098,0.0525308351223098
2014-12-08,-0.0242819927859393,-0.0242819927859393
2014-12-09,0.004864873112859,0.004864873112859
2014-12-10,-0.0273564022650127,-0.0273564022650127
2014-12-11,-0.0231972622882723,-0.0231972622882723
2014-12-12,-0.0117444815011221,-0.0117444815011221
2014-12-15,-0.017286041196973,-0.017286041196973
2014-12-16,0.0008799876551068,0.0008799876551068
2014-12-17,0.0173172925703759,0.0173172925703759
2014-12-18,0.0005717683826589,0.0005717683826589
2014-12-19,0.0028776539315424,0.0028776539315424
2014-12-22,0.0094448152268221,0.0094448152268221
2014-12-23,0.0005619684652408,0.0005619684652408
2014-12-24,-2.447728670651092e-16,-2.447728670651092e-16
2014-12-26,-0.0171734403854218,-0.0171734403854218
2014-12-29,-0.0094690970102186,-0.0094690970102186
2014-12-30,-0.0034802474906583,-0.0034802474906583
2014-12-31,0.0081514587025409,0.0081514587025409
2015-01-02,0.000573407601812,0.000573407601812
2015-01-05,0.0040148951516148,0.0040148951516148
2015-01-06,0.011601580238875,0.011601580238875
2015-01-07,0.058579796270493,0.058579796270493
2015-01-08,-0.0130310141756222,-0.0130310141756222
2015-01-09,0.0026406731354344,0.0026406731354344
2015-01-12,0.0052562619434866,0.0052562619434866
2015-01-13,-0.0194552533033249,-0.0194552533033249
2015-01-14,0.003205201682257,0.003205201682257
2015-01-15,-0.0247274738123726,-0.0247274738123726
2015-01-16,0.0251710534294546,0.0251710534294546
2015-01-20,0.0120821950532105,0.0120821950532105
2015-01-21,0.0038100464807844,0.0038100464807844
2015-01-22,-0.0020237292898506,-0.0020237292898506
2015-01-23,-0.0175127516417235,-0.0175127516417235
2015-01-26,0.0155038362349511,0.0155038362349511
2015-01-27,0.0169187356013751,0.0169187356013751
2015-01-28,0.0329999923706052,0.0329999923706052
2015-01-29,0.0019248800219922,0.0019248800219922
2015-01-30,-0.0290795257564028,-0.0290795257564028
2015-02-02,0.0034567750530481,0.0034567750530481
2015-02-03,0.0298433799933876,0.0298433799933876
2015-02-04,-0.0078571864536829,-0.0078571864536829
2015-02-05,0.0229445287039102,0.0229445287039102
2015-02-06,-0.02562307165855,-0.02562307165855
2015-02-09,-0.008845391594206,-0.008845391594206
2015-02-10,-0.0112790359169278,-0.0112790359169279
2015-02-11,0.0085386303925173,0.0085386303925173
2015-02-12,0.041172214222455,0.041172214222455
2015-02-13,0.017028214612186,0.017028214612186
2015-02-17,-0.008494094006363,-0.008494094006363
2015-02-18,0.0109277200428955,0.0109277200428955
2015-02-19,-0.0043839092302733,-0.0043839092302733
2015-02-20,-0.0072143673373147,-0.0072143673373147
2015-02-23,0.0281294132028048,0.0281294132028048
2015-02-24,-0.0114181317548842,-0.0114181317548842
2015-02-25,0.0606269522512998,0.0606269522512998
2015-02-26,0.135315638869735,0.135315638869735
2015-02-27,-0.0117916075502273,-0.0117916075502273
2015-03-02,0.0225911980741929,0.0225911980741929
2015-03-03,0.0,0.0
2015-03-04,0.0344566396315703,0.0344566396315703
2015-03-05,0.0109909960147279,0.0109909960147279
2015-03-06,0.0084064158298779,0.0084064158298779
2015-03-09,-0.0241029688963219,-0.0241029688963219
2015-03-10,-0.0217025225604189,-0.0217025225604189
2015-03-11,-0.0019209044598618,-0.0019209044598618
2015-03-12,0.0101532331714669,0.0101532331714669
2015-03-13,-0.0074045833151057,-0.0074045833151057
2015-03-16,-0.0164436065563488,-0.0164436065563488
2015-03-17,-0.0009750241468556,-0.0009750241468556
2015-03-18,0.0054891708137136,0.0054891708137136
2015-03-19,-0.0068574114917753,-0.0068574114917753
2015-03-20,-0.0078570325491609,-0.0078570325491609
2015-03-23,-0.0144726320799259,-0.0144726320799259
2015-03-24,0.0112653667995325,0.0112653667995325
2015-03-25,-0.0222708834001278,-0.0222708834001278
2015-03-26,0.0106230939664736,0.0106230939664736
2015-03-27,0.0174194982571923,0.0174194982571923
2015-03-30,-0.0176938251122815,-0.0176938251122815
2015-03-31,0.0101770809918524,0.0101770809918524
2015-04-01,0.0016193929936522,0.0016193929936522
2015-04-02,0.0030370829668474,0.0030370829668474
2015-04-06,-0.0026262842043481,-0.0026262842043481
2015-04-07,-0.0182852804461196,-0.0182852804461196
2015-04-08,-0.0012430365179615,-0.0012430365179615
2015-04-09,-0.0097107687166458,-0.0097107687166458
2015-04-10,-0.0010454327795017,-0.0010454327795017
2015-04-13,0.0105019952444883,0.0105019952444883
2015-04-14,0.0161792700436983,0.0161792700436983
2015-04-15,0.059801989262647,0.059801989262647
2015-04-16,0.0140134527949392,0.0140134527949392
2015-04-17,0.0092661232113301,0.0092661232113301
2015-04-20,0.0032967089781348,0.0032967089781348
2015-04-21,-0.0253003171531331,-0.0253003171531331
2015-04-22,-0.0005587075152305,-0.0005587075152305
2015-04-23,0.0229299054420213,0.0229299054420213
2015-04-24,-0.0005336911543408,-0.0005336911543408
2015-04-27,-0.0134727587943448,-0.0134727587943448
2015-04-28,0.005956642730475,0.005956642730475
2015-04-29,0.0115836993601527,0.0115836993601527
2015-04-30,-0.0113635871035981,-0.0113635871035981
2015-05-01,0.000182354357497,0.000182354357497
2015-05-04,0.067639070234803,0.067639070234803
2015-05-05,0.0023809720100425,0.0023809720100425
2015-05-06,-0.001440955158413,-0.001440955158413
2015-05-07,0.0046846544420399,0.0046846544420399
2015-05-08,-0.0120460637021322,-0.0120460637021322
2015-05-11,0.0037674753883939,0.0037674753883939
2015-05-12,0.0048569968883351,0.0048569968883351
2015-05-13,0.0045545637234447,0.0045545637234447
2015-05-14,0.0003618682395153,0.0003618682395153
2015-05-15,0.0057792974715039,0.0057792974715039
2015-05-18,0.0073981175686708,0.0073981175686708
2015-05-19,-0.0110912831781408,-0.0110912831781408
2015-05-20,-0.0003610842748521,-0.0003610842748521
2015-05-21,0.010678735793446,0.010678735793446
2015-05-22,-0.0069855488367326,-0.0069855488367326
2015-05-26,-0.0226942621359034,-0.0226942621359034
2015-05-27,-0.0033314882332508,-0.0033314882332508
2015-05-28,-0.0171386359614807,-0.0171386359614807
2015-05-29,0.0185747420036139,0.0185747420036139
2015-06-01,-0.0039004287495821,-0.0039004287495821
2015-06-02,0.0184805242506366,0.0184805242506367
2015-06-03,0.0196042443922274,0.0196042443922274
2015-06-04,-0.0212918897413414,-0.0212918897413414
2015-06-05,0.0237124636930637,0.0237124636930637
2015-06-08,0.0003621958949933,0.0003621958949933
2015-06-09,-0.0212303024983602,-0.0212303024983602
2015-06-10,0.0093992287505855,0.0093992287505855
2015-06-11,-0.0098288517351286,-0.0098288517351286
2015-06-12,0.0205250879820957,0.0205250879820957
2015-06-15,0.0109508754169603,0.0109508754169603
2015-06-16,0.0246197819393702,0.0246197819393702
2015-06-17,-0.0026511403503803,-0.0026511403503803
2015-06-18,0.0214348816318714,0.0214348816318714
2015-06-19,-0.0031309845176643,-0.0031309845176643
2015-06-22,-0.0074939054927052,-0.0074939054927052
2015-06-23,0.0031729297836811,0.0031729297836811
2015-06-24,0.0035260392090609,0.0035260392090609
2015-06-25,-0.0054300468113934,-0.0054300468113934
2015-06-26,0.0035118658518017,0.0035118658518017
2015-06-29,-0.0046033697528408,-0.0046033697528408
2015-06-30,0.0153764387368269,0.015376438736827
2015-07-01,0.0060616290950268,0.0060616290950268
2015-07-02,-0.0198172968356484,-0.0198172968356484
2015-07-06,0.0085121395182074,0.0085121395182074
2015-07-07,0.0021115419324021,0.0021115419324021
2015-07-08,0.0082994419413931,0.0082994419413931
2015-07-09,-0.0175651882005774,-0.0175651882005774
2015-07-10,0.0082514260578919,0.0082514260578919
2015-07-13,0.013164769483056,0.013164769483056
2015-07-14,0.0,0.0
2015-07-15,-0.0059849260749107,-0.0059849260749107
2015-07-16,0.00446042747383,0.00446042747383
2015-07-17,-0.0022157364492092,-0.0022157364492092
2015-07-20,0.0109890001923723,0.0109890001923723
2015-07-21,-0.0284842373383319,-0.0284842373383319
2015-07-22,-0.0061349426608534,-0.0061349426608534
2015-07-23,-0.0015892663056749,-0.0015892663056749
2015-07-24,0.0012300069409929,0.0012300069409929
2015-07-27,0.0049175026474762,0.0049175026474762
2015-07-28,0.0239134039097815,0.0239134039097815
2015-07-29,-0.0172151975993868,-0.0172151975993868
2015-07-30,0.0329727288122324,0.0329727288122324
2015-07-31,-0.0031555992293311,-0.0031555992293311
2015-08-03,-0.0448482602073839,-0.0448482602073839
2015-08-04,0.0387164495081175,0.0387164495081175
2015-08-05,0.0498577801474529,0.0498577801474529
2015-08-06,0.0530931404056715,0.0530931404056715
2015-08-07,-0.0394036792181594,-0.0394036792181594
2015-08-10,0.0050592837126361,0.0050592837126361
2015-08-11,-0.0009527052036698,-0.0009527052036698
