Date,Weighted Industry Change,OSK Change
2013-06-14,-0.010068920275964,-0.010068920275964
2013-06-17,-0.011176209770578,-0.011176209770578
2013-06-18,0.0034861155866541,0.0034861155866541
2013-06-19,0.0053533393916498,0.0053533393916498
2013-06-20,-0.0263085824276229,-0.0263085824276229
2013-06-21,-0.024861920080408,-0.024861920080408
2013-06-24,0.0130547412911581,0.0130547412911581
2013-06-25,0.0132469342380804,0.0132469342380804
2013-06-26,0.0013717211526475,0.0013717211526475
2013-06-27,0.0251964321056746,0.0251964321056746
2013-06-28,0.0050291807185122,0.0050291807185122
2013-07-01,0.0107357911012169,0.0107357911012169
2013-07-02,-0.0090532456156881,-0.0090532456156881
2013-07-03,0.0065893518463125,0.0065893518463125
2013-07-05,-0.0061966916242227,-0.0061966916242227
2013-07-08,-0.0165858059188258,-0.0165858059188258
2013-07-09,0.0218061133607081,0.0218061133607081
2013-07-10,-0.0138190765729563,-0.0138190765729563
2013-07-11,-0.0019980476829525,-0.0019980476829525
2013-07-12,0.0032573557657797,0.0032573557657797
2013-07-15,-0.0209580866819484,-0.0209580866819484
2013-07-16,-0.0349096278464781,-0.0349096278464781
2013-07-17,0.0155612397571245,0.0155612397571245
2013-07-18,0.009000015258789,0.009000015258789
2013-07-19,0.011199620694913,0.011199620694913
2013-07-22,0.0354243191305228,0.0354243191305228
2013-07-23,-0.0108875522952109,-0.0108875522952109
2013-07-24,-0.0321658863367492,-0.0321658863367492
2013-07-25,0.0126456310036786,0.0126456310036786
2013-07-26,-0.0024698020418097,-0.0024698020418097
2013-07-29,0.0019801488449493,0.0019801488449493
2013-07-30,0.0316279211709666,0.0316279211709666
2013-07-31,0.0049327629647965,0.0049327629647965
2013-08-01,0.024197147183711,0.024197147183711
2013-08-02,0.0057952448353591,0.0057952448353591
2013-08-05,0.0059752192840352,0.0059752192840352
2013-08-06,-0.0202343077210202,-0.0202343077210202
2013-08-07,-0.015330721972815,-0.015330721972815
2013-08-08,-0.0032981027416749,-0.0032981027416749
2013-08-09,0.0072976118409818,0.0072976118409818
2013-08-12,0.0150442542853523,0.0150442542853523
2013-08-13,0.0065359308733663,0.0065359308733663
2013-08-14,-0.0058353242941964,-0.0058353242941964
2013-08-15,0.0092859161594811,0.0092859161594811
2013-08-16,0.0010940751909371,0.0010940751909371
2013-08-19,-0.0030627738449461,-0.0030627738449461
2013-08-20,0.0166119851701244,0.0166119851701244
2013-08-21,-0.0084305967098772,-0.0084305967098772
2013-08-22,0.0147568676965686,0.0147568676965686
2013-08-23,-0.0038346891870883,-0.0038346891870883
2013-08-26,-0.0040668329717864,-0.0040668329717864
2013-08-27,-0.0057142488249055,-0.0057142488249055
2013-08-28,0.0133155449586101,0.0133155449586101
2013-08-29,0.0081051241953413,0.0081051241953413
2013-08-30,-0.0234783006751019,-0.0234783006751019
2013-09-03,-0.0146256704552996,-0.0146256704552996
2013-09-04,0.0324300104315276,0.0324300104315276
2013-09-05,0.0019384051689928,0.0019384051689928
2013-09-06,-0.0108951531994926,-0.0108951531994926
2013-09-09,0.0205016896987862,0.0205016896987862
2013-09-10,0.0002127302453873,0.0002127302453873
2013-09-11,0.0,0.0
2013-09-12,-0.0114893811814331,-0.0114893811814331
2013-09-13,-0.0049271538288919,-0.0049271538288919
2013-09-16,0.0070213155543551,0.0070213155543551
2013-09-17,0.006116872315138,0.006116872315138
2013-09-18,0.0289065187452729,0.0289065187452729
2013-09-19,-0.0058870708629988,-0.0058870708629988
2013-09-20,-0.0108185869735764,-0.0108185869735764
2013-09-23,-0.0159189678471566,-0.0159189678471566
2013-09-24,0.0077535398663033,0.0077535398663033
2013-09-25,0.0120132942361091,0.0120132942361091
2013-09-26,-0.0077551238390864,-0.0077551238390864
2013-09-27,0.009328294622408,0.009328294622408
2013-09-30,0.0208420177061424,0.0208420177061424
2013-10-01,0.0248878255673273,0.0248878255673273
2013-10-02,0.012620214167138,0.012620214167138
2013-10-03,-0.0170838420290977,-0.0170838420290977
2013-10-04,0.01109988386537,0.01109988386537
2013-10-07,-0.0076860288020454,-0.0076860288020454
2013-10-08,-0.0135847155938976,-0.0135847155938976
2013-10-09,-0.0104637283271943,-0.0104637283271943
2013-10-10,0.0181151917423024,0.0181151917423024
2013-10-11,0.0068190964385448,0.0068190964385448
2013-10-14,0.0228869576032522,0.0228869576032522
2013-10-15,-0.0043306576635803,-0.0043306576635803
2013-10-16,-0.0015686633540135,-0.0015686633540135
2013-10-17,0.0102624921364685,0.0102624921364685
2013-10-18,0.0172247578069513,0.0172247578069513
2013-10-21,0.0011395547360859,0.0011395547360859
2013-10-22,-0.0028355675151641,-0.0028355675151641
2013-10-23,-0.0040045593053409,-0.0040045593053409
2013-10-24,0.0166379597753347,0.0166379597753347
2013-10-25,0.0007476806640624,0.0007476806640624
2013-10-28,-0.0031775358681365,-0.0031775358681365
2013-10-29,-0.0029917697977119,-0.0029917697977119
2013-10-30,-0.0169586256056615,-0.0169586256056615
2013-10-31,-0.0229932037145487,-0.0229932037145487
2013-11-01,-0.0203784474761244,-0.0203784474761244
2013-11-04,0.0257873043879176,0.0257873043879176
2013-11-05,0.0117792870843918,0.0117792870843918
2013-11-06,-0.0075050494444354,-0.0075050494444354
2013-11-07,-0.0086491345091599,-0.0086491345091599
2013-11-08,0.024583339691162,0.024583339691162
2013-11-11,0.0167552046962401,0.0167552046962401
2013-11-12,0.0086868748520361,0.0086868748520361
2013-11-13,0.0399189722718264,0.0399189722718264
2013-11-14,-0.0001960455202589,-0.0001960455202589
2013-11-15,-0.0059113150159711,-0.0059113150159711
2013-11-18,-0.0120792200069615,-0.0120792200069615
2013-11-19,-0.0170957817367153,-0.0170957817367153
2013-11-20,-0.0237364410224136,-0.0237364410224136
2013-11-21,-0.0120707185341654,-0.0120707185341654
2013-11-22,-0.0094458599644154,-0.0094458599644154
2013-11-25,-0.004413679930396,-0.004413679930396
2013-11-26,0.0151643055527547,0.0151643055527547
2013-11-27,0.0153909699581496,0.0153909699581496
2013-11-29,-0.0036787309228105,-0.0036787309228105
2013-12-02,0.0020504095382917,0.0020504095382917
2013-12-03,-0.0030744317086326,-0.0030744317086326
2013-12-04,-0.000206527692906,-0.000206527692906
2013-12-05,0.0179129481445083,0.0179129481445083
2013-12-06,0.0030126071183672,0.0030126071183672
2013-12-09,0.0036079436235296,0.0036079436235296
2013-12-10,-0.0040000152587891,-0.0040000152587891
2013-12-11,-0.0274549640218252,-0.0274549640218252
2013-12-12,-0.0020597008381569,-0.0020597008381569
2013-12-13,-0.0024660693025288,-0.0024660693025288
2013-12-16,0.0022476627183951,0.0022476627183951
2013-12-17,0.0020338070478417,0.0020338070478417
2013-12-18,0.0161387783333811,0.0161387783333811
2013-12-19,-0.0085674500287185,-0.0085674500287185
2013-12-20,-0.0054434808744456,-0.0054434808744456
2013-12-23,0.0113177319820503,0.0113177319820503
2013-12-24,0.0069999694824218,0.0069999694824218
2013-12-26,0.0,0.0
2013-12-27,-0.0075576225664993,-0.0075576225664993
2013-12-30,0.0015997167314488,0.0015997167314488
2013-12-31,0.0017896232044032,0.0017896232044032
2014-01-02,-0.0155192758723729,-0.0155192758723729
2014-01-03,0.0072830388049556,0.0072830388049556
2014-01-06,-0.0203958543751282,-0.0203958543751282
2014-01-07,0.0171114310445486,0.0171114310445486
2014-01-08,0.0076198330911186,0.0076198330911186
2014-01-09,0.0109084306174484,0.0109084306174484
2014-01-10,0.0345097710104549,0.0345097710104549
2014-01-13,-0.016113715149215,-0.016113715149215
2014-01-14,0.0274472235519562,0.0274472235519562
2014-01-15,0.0046408020225898,0.0046408020225898
2014-01-16,0.0042505921205317,0.0042505921205317
2014-01-17,-0.0084745595950179,-0.0084745595950179
2014-01-21,-0.0020157707708765,-0.0020157707708765
2014-01-22,-0.0003688080017055,-0.0003688080017055
2014-01-23,-0.0033364282229896,-0.0033364282229896
2014-01-24,-0.0433640201509393,-0.0433640201509393
2014-01-27,0.0100196130892826,0.0100196130892826
2014-01-28,0.009090909090909,0.009090909090909
2014-01-29,-0.0245664847427273,-0.0245664847427273
2014-01-30,-0.013881247881885,-0.013881247881885
2014-01-31,0.0130988170083822,0.0130988170083822
2014-02-03,-0.0692449056052096,-0.0692449056052096
2014-02-04,0.0202675872782773,0.0202675872782773
2014-02-05,-0.0251908331371385,-0.0251908331371385
2014-02-06,0.0398515524566346,0.0398515524566346
2014-02-07,-0.0031581270269343,-0.0031581270269343
2014-02-10,-0.0208721381861648,-0.0208721381861648
2014-02-11,0.0011419405700089,0.0011419405700089
2014-02-12,0.0208610335362749,0.0208610335362749
2014-02-13,0.0159384669967538,0.0159384669967538
2014-02-14,0.0003690121306667,0.0003690121306667
2014-02-18,0.0143964336453199,0.0143964336453199
2014-02-19,-0.0030591716731849,-0.0030591716731849
2014-02-20,0.0079407801465558,0.0079407801465558
2014-02-21,-0.0068698148054198,-0.0068698148054198
2014-02-24,0.0104888916015624,0.0104888916015624
2014-02-25,0.0010554331556987,0.0010554331556987
2014-02-26,-0.0014005255226424,-0.0014005255226424
2014-02-27,0.0098194175921027,0.0098194175921027
2014-02-28,0.0067897495416087,0.0067897495416087
2014-03-03,-0.0003505162510042,-0.0003505162510042
2014-03-04,0.0158785296073252,0.0158785296073252
2014-03-05,-0.0161784867709526,-0.0161784867709526
2014-03-06,-0.0086177179602744,-0.0086177179602744
2014-03-07,0.0087916247368889,0.0087916247368889
2014-03-10,-0.0123392874864459,-0.0123392874864459
2014-03-11,-0.0067672979770984,-0.0067672979770984
2014-03-12,0.0015836061057706,0.0015836061057706
2014-03-13,-0.0221524580010694,-0.0221524580010694
2014-03-14,0.0044818932497502,0.0044818932497502
2014-03-17,0.000529893934301,0.000529893934301
2014-03-18,0.0137227089585319,0.0137227089585319
2014-03-19,-0.0081484261133222,-0.0081484261133222
2014-03-20,-0.0021011894694852,-0.0021011894694852
2014-03-21,0.0158785521829738,0.0158785521829738
2014-03-24,-0.0109401605068107,-0.0109401605068107
2014-03-25,-0.0060292588926968,-0.0060292588926968
2014-03-26,-0.0144827612515154,-0.0144827612515154
2014-03-27,0.0084063637436196,0.0084063637436196
2014-03-28,0.005715240851482,0.005715240851482
2014-03-31,0.0058089895725085,0.0058089895725085
2014-04-01,0.004052029044769,0.004052029044769
2014-04-02,0.0111167232488807,0.0111167232488807
2014-04-03,-0.0053342807229215,-0.0053342807229215
2014-04-04,-0.0380083139506612,-0.0380083139506612
2014-04-07,-0.0024356191851667,-0.0024356191851667
2014-04-08,0.0066120975351758,0.0066120975351758
2014-04-09,0.0154692595592652,0.0154692595592652
2014-04-10,-0.0275042904009135,-0.0275042904009135
2014-04-11,0.0014079871785348,0.0014079871785348
2014-04-14,-0.0069039333113415,-0.0069039333113415
2014-04-15,0.0069493834118173,0.0069493834118173
2014-04-16,0.0006985839451604,0.0006985839451604
2014-04-17,-0.0078315483833874,-0.0078315483833874
2014-04-21,-0.0048891003502501,-0.0048891003502501
2014-04-22,0.0066585083256922,0.0066585083256922
2014-04-23,-0.0015690403003874,-0.0015690403003874
2014-04-24,-0.0129915123150362,-0.0129915123150362
2014-04-25,-0.0128521047894666,-0.0128521047894666
2014-04-28,-0.0080014358020858,-0.0080014358020858
2014-04-29,0.0106893079431685,0.0106893079431685
2014-04-30,0.0146225415910782,0.0146225415910782
2014-05-01,-0.0084822454791087,-0.0084822454791087
2014-05-02,0.0056579221283766,0.0056579221283766
2014-05-05,0.0041818098588424,0.0041818098588424
2014-05-06,0.0003646391671842,0.0003646391671842
2014-05-07,-0.0027317706482561,-0.0027317706482561
2014-05-08,-0.0085969896057697,-0.0085969896057697
2014-05-09,-0.0037029615711439,-0.0037029615711439
2014-05-12,0.0092489823769598,0.0092489823769598
2014-05-13,0.000734295941504,0.000734295941504
2014-05-14,-0.0261125773400391,-0.0261125773400391
2014-05-15,-0.0098653095578758,-0.0098653095578758
2014-05-16,0.0091936324584055,0.0091936324584055
2014-05-19,0.0129795822313016,0.0129795822313016
2014-05-20,-0.0156811227332173,-0.0156811227332173
2014-05-21,0.0030621980365954,0.0030621980365954
2014-05-22,0.0148656138965195,0.0148656138965195
2014-05-23,0.0148496410563526,0.0148496410563526
2014-05-27,-0.0022099251118013,-0.0022099251118013
2014-05-28,0.0104914352220472,0.0104914352220472
2014-05-29,-0.0019927646527391,-0.0019927646527391
2014-05-30,-0.0179869488008582,-0.0179869488008582
2014-06-02,-0.0012936554062952,-0.0012936554062952
2014-06-03,-0.0003705160787937,-0.0003705160787937
2014-06-04,-0.0033438658564551,-0.0033438658564551
2014-06-05,0.0237124636930637,0.0237124636930637
2014-06-06,0.0077603375989877,0.0077603375989877
2014-06-09,0.0079037624551548,0.0079037624551548
2014-06-10,-0.0195375539469569,-0.0195375539469569
2014-06-11,-0.0009176555371179,-0.0009176555371179
2014-06-12,-0.0279360496604737,-0.0279360496604737
2014-06-13,0.0077490048874412,0.0077490048874412
2014-06-16,0.0015040765768042,0.0015040765768042
2014-06-17,0.0131406186770069,0.0131406186770069
2014-06-18,0.0079718264019914,0.0079718264019914
2014-06-19,-0.0014646286693852,-0.0014646286693852
2014-06-20,0.0018278612774961,0.0018278612774961
2014-06-23,0.0027337621432272,0.0027337621432272
2014-06-24,-0.0072966349526752,-0.0072966349526752
2014-06-25,0.0151124868206281,0.0151124868206281
2014-06-26,-0.0005431609550153,-0.0005431609550153
2014-06-27,0.0090661828860581,0.0090661828860581
2014-06-30,0.0181517757086742,0.0181517757086742
2014-07-01,0.0213836225351331,0.0213836225351331
2014-07-02,0.0003514348423578,0.0003514348423578
2014-07-03,0.0047104057781083,0.0047104057781083
2014-07-07,-0.025351607581252,-0.025351607581252
2014-07-08,-0.0187633891036267,-0.0187633891036267
2014-07-09,-0.0009090770374643,-0.0009090770374643
2014-07-10,0.01504180865818,0.01504180865818
2014-07-11,0.0007318133120931,0.0007318133120931
2014-07-14,-0.0048957470588096,-0.0048957470588096
2014-07-15,-0.0020018309158196,-0.0020018309158196
2014-07-16,-0.0083393597850822,-0.0083393597850822
2014-07-17,-0.0149990803418393,-0.0149990803418393
2014-07-18,0.0064863286648771,0.0064863286648771
2014-07-21,0.0007402093791572,0.0007402093791572
2014-07-22,-0.0053230711814252,-0.0053230711814252
2014-07-23,-0.007895709004857,-0.007895709004857
2014-07-24,-0.015740712483724,-0.015740712483724
2014-07-25,0.0058600671011719,0.0058600671011719
2014-07-28,-0.0003758778069499,-0.0003758778069499
2014-07-29,-0.0449999968210854,-0.0449999968210854
2014-07-30,0.0077054923147568,0.0077054923147568
2014-07-31,-0.0079415954211841,-0.0079415954211841
2014-08-01,0.003684481705492,0.003684481705492
2014-08-04,-0.0004295630836288,-0.0004295630836288
2014-08-05,0.0138708148702756,0.0138708148702756
2014-08-06,-0.0008628325064867,-0.0008628325064867
2014-08-07,-0.00321684585981,-0.00321684585981
2014-08-08,0.0150473077397105,0.0150473077397105
2014-08-11,-0.0036032637249459,-0.0036032637249459
2014-08-12,-0.0031962822267948,-0.0031962822267948
2014-08-13,0.0080662505453617,0.0080662505453617
2014-08-14,0.0132883583662281,0.0132883583662281
2014-08-15,-0.0043632431853206,-0.0043632431853206
2014-08-18,0.0099543660324554,0.0099543660324554
2014-08-19,0.0004110246162432,0.0004110246162432
2014-08-20,0.0098643556050453,0.0098643556050453
2014-08-21,0.0046881275132115,0.0046881275132115
2014-08-22,0.0002033367861295,0.0002033367861295
2014-08-25,-0.0024169736735956,-0.0024169736735956
2014-08-26,-0.0032180177691847,-0.0032180177691847
2014-08-27,-0.0010082524078786,-0.0010082524078786
2014-08-28,0.0018274142657439,0.0018274142657439
2014-08-29,0.0066869674013817,0.0066869674013817
2014-09-02,-0.0022124016019887,-0.0022124016019887
2014-09-03,-0.0083933248592778,-0.0083933248592778
2014-09-04,-0.0030217105766711,-0.0030217105766711
2014-09-05,0.0082828252002445,0.0082828252002445
2014-09-08,0.0030113974512369,0.0030113974512369
2014-09-09,-0.0311369882496898,-0.0311369882496898
2014-09-10,-0.0016624692047616,-0.0016624692047616
2014-09-11,0.0148846765852528,0.0148846765852528
2014-09-12,-0.0234003115902176,-0.0234003115902176
2014-09-15,-0.0012766249636384,-0.0012766249636384
2014-09-16,-0.0046867791317036,-0.0046867791317036
2014-09-17,-0.0017093593517429,-0.0017093593517429
2014-09-18,0.003827350836654,0.003827350836654
2014-09-19,-0.010064993836412,-0.010064993836412
2014-09-22,-0.0210414002087747,-0.0210414002087747
2014-09-23,-0.0010900204539963,-0.0010900204539963
2014-09-24,0.0008699633737619,0.0008699633737619
2014-09-25,-0.0128260902736496,-0.0128260902736496
2014-09-26,0.0026437306344649,0.0026437306344649
2014-09-29,-0.0059880340840534,-0.0059880340840534
2014-09-30,-0.0140687197541691,-0.0140687197541691
2014-10-01,-0.0178531280345162,-0.0178531280345162
2014-10-02,0.0199954672522123,0.0199954672522123
2014-10-03,0.0024641714125353,0.0024641714125353
2014-10-06,0.0002224320659286,0.0002224320659286
2014-10-07,-0.036596341145269,-0.036596341145269
2014-10-08,0.0069913595461978,0.0069913595461978
2014-10-09,-0.0238370470057934,-0.0238370470057934
2014-10-10,-0.0415676974685811,-0.0415676974685811
2014-10-13,0.0022177509568706,0.0022177509568706
2014-10-14,0.0227217272964002,0.0227217272964002
2014-10-15,0.0019479384380122,0.0019479384380122
2014-10-16,0.0559682580919427,0.0559682580919427
2014-10-17,-0.0071577317816062,-0.0071577317816062
2014-10-20,-0.0063054754714608,-0.0063054754714608
2014-10-21,0.024180445387431,0.024180445387431
2014-10-22,-0.0222923143856863,-0.0222923143856863
2014-10-23,0.0183548048717131,0.0183548048717131
2014-10-24,-0.0015565864559504,-0.0015565864559504
2014-10-27,0.003139085406627,0.003139085406627
2014-10-28,0.031886595030436,0.031886595030436
2014-10-29,-0.0133018434620458,-0.0133018434620458
2014-10-30,-0.0099184653633132,-0.0099184653633132
2014-10-31,-0.033887404434962,-0.033887404434962
2014-11-03,-0.004312356683707,-0.004312356683707
2014-11-04,-0.0006907386388689,-0.0006907386388689
2014-11-05,-0.0029626496114582,-0.0029626496114582
2014-11-06,0.0221259401762536,0.0221259401762536
2014-11-07,0.0087053436671895,0.0087053436671895
2014-11-10,0.0048619054299031,0.0048619054299031
2014-11-11,0.0030735322062207,0.0030735322062207
2014-11-12,0.0174672325412005,0.0174672325412005
2014-11-13,-0.0027896407226314,-0.0027896407226314
2014-11-14,0.0151876927885006,0.0151876927885006
2014-11-17,0.0094098044739155,0.0094098044739155
2014-11-18,0.0073669185683746,0.0073669185683746
2014-11-19,-0.0069502531495152,-0.0069502531495152
2014-11-20,0.0074881998620538,0.0074881998620538
2014-11-21,0.0006282466868456,0.0006282466868456
2014-11-24,-0.0027179816671223,-0.0027179816671223
2014-11-25,-0.0081778024927435,-0.0081778024927435
2014-11-26,-0.0126930882802606,-0.0126930882802606
2014-11-28,-0.0270038218099798,-0.0270038218099798
2014-12-01,-0.0143265974539143,-0.0143265974539143
2014-12-02,0.0206046615342685,0.0206046615342685
2014-12-03,0.0306211214742419,0.0306211214742419
2014-12-04,-0.0059663067861943,-0.0059663067861943
2014-12-05,-0.0031922009048924,-0.0031922009048924
2014-12-08,-0.0162497782508425,-0.0162497782508425
2014-12-09,0.0270270544350715,0.0270270544350715
2014-12-10,-0.021180020154331,-0.021180020154331
2014-12-11,-0.0081104546371694,-0.0081104546371694
2014-12-12,0.0161325876938025,0.0161325876938025
2014-12-15,-0.0090328233735472,-0.0090328233735472
2014-12-16,0.0004496505838468,0.0004496505838468
2014-12-17,0.021783095605071,0.021783095605071
2014-12-18,0.0084069712174961,0.0084069712174961
2014-12-19,0.0094057813785362,0.0094057813785362
2014-12-22,0.0088476544795649,0.0088476544795649
2014-12-23,0.0078740381544041,0.0078740381544041
2014-12-24,-0.0014400266189116,-0.0014400266189116
2014-12-26,-0.002051250751202,-0.002051250751202
2014-12-29,0.0142004244606332,0.0142004244606332
2014-12-30,-0.0014242053438667,-0.0014242053438667
2014-12-31,-0.0091649075809924,-0.0091649075809924
2015-01-02,-0.0150866029618695,-0.0150866029618695
2015-01-05,-0.0223381975102053,-0.0223381975102053
2015-01-06,-0.0254056068068402,-0.0254056068068402
2015-01-07,0.0034782575524372,0.0034782575524372
2015-01-08,-0.032044215755568,-0.032044215755568
2015-01-09,-0.0184847416461001,-0.0184847416461001
2015-01-12,-0.0085946327164217,-0.0085946327164217
2015-01-13,-0.0195621839648916,-0.0195621839648916
2015-01-14,-0.0171788741281022,-0.0171788741281022
2015-01-15,-0.040596719789444,-0.040596719789444
2015-01-16,0.0159506756783945,0.0159506756783945
2015-01-20,0.0116220076602357,0.0116220076602357
2015-01-21,0.0080220531391449,0.0080220531391449
2015-01-22,0.0212136307580142,0.0212136307580142
2015-01-23,0.0016928584620874,0.0016928584620874
2015-01-26,0.0149362267321609,0.0149362267321609
2015-01-27,0.0425730922765898,0.0425730922765898
2015-01-28,-0.0102358499895297,-0.0102358499895297
2015-01-29,-0.0312148984449261,-0.0312148984449261
2015-01-30,-0.0006996873425091,-0.0006996873425091
2015-02-02,0.0130445229282583,0.0130445229282583
2015-02-03,0.0190692432948142,0.0190692432948142
2015-02-04,-0.0015670404677313,-0.0015670404677313
2015-02-05,0.0176220626491886,0.0176220626491886
2015-02-06,0.0146705060325174,0.0146705060325174
2015-02-09,0.0043346503161056,0.0043346503161056
2015-02-10,-0.0109961648228826,-0.0109961648228826
2015-02-11,0.0021857589971824,0.0021857589971824
2015-02-12,-0.0056192378140952,-0.0056192378140952
2015-02-13,0.0127954921877714,0.0127954921877714
2015-02-17,0.0042946266748994,0.0042946266748994
2015-02-18,0.0060098471427311,0.0060098471427311
2015-02-19,-0.0058027179206331,-0.0058027179206331
2015-02-20,0.0181621654613598,0.0181621654613598
2015-02-23,0.0121302335489256,0.0121302335489256
2015-02-24,0.0156217372842012,0.0156217372842012
2015-02-25,0.0176973206417143,0.0176973206417143
2015-02-26,0.0061437482246777,0.0061437482246777
2015-02-27,-0.0067182008048297,-0.0067182008048297
2015-03-02,0.0258695353632387,0.0258695353632387
2015-03-03,0.0080338493497797,0.0080338493497797
2015-03-04,-0.0040050301899043,-0.0040050301899043
2015-03-05,0.0046589877238165,0.0046589877238165
2015-03-06,-0.0061584394688393,-0.0061584394688393
2015-03-09,0.0002129020078313,0.0002129020078313
2015-03-10,-0.0012830958243667,-0.0012830958243667
2015-03-11,0.0142118834394737,0.0142118834394737
2015-03-12,0.0035894883182953,0.0035894883182953
2015-03-13,-0.001692444050771,-0.001692444050771
2015-03-16,0.0040186642620951,0.0040186642620951
2015-03-17,0.0144434253192824,0.0144434253192824
2015-03-18,0.0098760499936156,0.0098760499936156
2015-03-19,-0.0064785280768903,-0.0064785280768903
2015-03-20,0.0,0.0
2015-03-23,0.0081386314534218,0.0081386314534218
2015-03-24,-0.0099667679351564,-0.0099667679351564
2015-03-25,-0.0123766805234527,-0.0123766805234527
2015-03-26,0.0076677445048251,0.0076677445048251
2015-03-27,0.0027477753042586,0.0027477753042586
2015-03-30,0.0243851136189583,0.0243851136189583
2015-03-31,0.0047363990060106,0.0047363990060106
2015-04-01,-0.0061677475498568,-0.0061677475498568
2015-04-02,-0.0086974938016108,-0.0086974938016108
2015-04-06,0.024963341454069,0.024963341454069
2015-04-07,-0.0032827214177709,-0.0032827214177709
2015-04-08,-0.0028794609774585,-0.0028794609774585
2015-04-09,0.0070364270433619,0.0070364270433619
2015-04-10,0.0163392128326578,0.0163392128326578
2015-04-13,-0.0110114377130111,-0.0110114377130111
2015-04-14,-0.0002064063133083,-0.0002064063133083
2015-04-15,0.0215517079382658,0.0215517079382658
2015-04-16,-0.0100603620186026,-0.0100603620186026
2015-04-17,-0.0051051663011662,-0.0051051663011662
2015-04-20,-0.0097919122348827,-0.0097919122348827
2015-04-21,-0.0129203706953319,-0.0129203706953319
2015-04-22,-0.0056425632534227,-0.0056425632534227
2015-04-23,0.0090774818423384,0.0090774818423384
2015-04-24,0.0025104379456082,0.0025104379456082
2015-04-27,0.0143749713897704,0.0143749713897704
2015-04-28,0.0507852690283608,0.0507852690283608
2015-04-29,0.0535922004181204,0.0535922004181204
2015-04-30,0.0022337849806026,0.0022337849806026
2015-05-01,0.0170718499547674,0.0170718499547674
2015-05-04,-0.0201818292791193,-0.0201818292791193
2015-05-05,-0.0182291587208589,-0.0182291587208589
2015-05-06,-0.0007564469500638,-0.0007564469500638
2015-05-07,-0.0028467966424581,-0.0028467966424581
2015-05-08,-0.0015160475717395,-0.0015160475717395
2015-05-11,0.0036052869821322,0.0036052869821322
2015-05-12,0.0003793713448513,0.0003793713448513
2015-05-13,0.0109434307746167,0.0109434307746167
2015-05-14,0.0223463826050375,0.0223463826050375
2015-05-15,-0.0078971588457434,-0.0078971588457434
2015-05-18,0.0148285305977252,0.0148285305977252
2015-05-19,-0.0105859065771674,-0.0105859065771674
2015-05-20,0.0133308876704049,0.0133308876704049
2015-05-21,0.0003661746275134,0.0003661746275134
2015-05-22,0.003477917316386,0.003477917316386
2015-05-26,-0.0101065647843848,-0.0101065647843848
2015-05-27,0.0005581168241279,0.0005581168241279
2015-05-28,-0.0323004924075703,-0.0323004924075703
2015-05-29,-0.0252623253048755,-0.0252623253048755
2015-06-01,-0.0029749646296899,-0.0029749646296899
2015-06-02,0.0169626514421854,0.0169626514421854
2015-06-03,0.0035280341740646,0.0035280341740646
2015-06-04,-0.0164705912272135,-0.0164705912272135
2015-06-05,0.0113500533844917,0.0113500533844917
2015-06-08,-1.5282835961784127e-16,-1.5282835961784127e-16
2015-06-09,0.0005906022528491,0.0005906022528491
2015-06-10,0.0130986930392626,0.0130986930392626
2015-06-11,0.0038595284468793,0.0038595284468793
2015-06-12,0.0013524635199292,0.0013524635199292
2015-06-15,-0.0217813880157074,-0.0217813880157074
2015-06-16,0.0060305573434523,0.0060305573434523
2015-06-17,-0.006015011469086,-0.006015011469086
2015-06-18,-0.0110103265305114,-0.0110103265305114
2015-06-19,-0.0043573149518673,-0.0043573149518673
2015-06-22,-0.0004336612798543,-0.0004336612798543
2015-06-23,-0.0084543546633039,-0.0084543546633039
2015-06-24,-0.0032894236008969,-0.0032894236008969
2015-06-25,-0.0231379288749794,-0.0231379288749794
2015-06-26,-0.0069615442868118,-0.0069615442868118
2015-06-29,-0.0212328840496618,-0.0212328840496618
2015-06-30,-0.021924780124486,-0.021924780124486
2015-07-01,-0.0287059110753675,-0.0287059110753675
2015-07-02,0.0062786361384026,0.0062786361384026
2015-07-06,0.0002419143743101,0.0002419143743101
2015-07-07,-0.0116110193629567,-0.0116110193629567
2015-07-08,-0.0076694105056124,-0.0076694105056124
2015-07-09,-0.0223258067930626,-0.0223258067930626
2015-07-10,-0.0059642561743536,-0.0059642561743536
2015-07-13,0.0365489150022496,0.0365489150022496
2015-07-14,0.0074807283678627,0.0074807283678627
2015-07-15,-0.0165586430772441,-0.0165586430772441
2015-07-16,-0.0055582294900794,-0.0055582294900794
2015-07-17,-0.0085055231066819,-0.0085055231066819
2015-07-20,-0.0009820995820508,-0.0009820995820508
2015-07-21,-0.0156862598435317,-0.0156862598435317
2015-07-22,-0.0125031252566622,-0.0125031252566622
2015-07-23,-0.0139558294643499,-0.0139558294643499
2015-07-24,-0.0175619907990135,-0.0175619907990135
2015-07-27,-0.0037543412767828,-0.0037543412767828
2015-07-28,0.0285409348338011,0.0285409348338011
2015-07-29,0.0119201628052289,0.0119201628052289
2015-07-30,0.0431133624005305,0.0431133624005305
2015-07-31,0.0019193773644426,0.0019193773644426
2015-08-03,-0.0107172134154907,-0.0107172134154907
2015-08-04,-0.004456820072745,-0.004456820072745
2015-08-05,-0.0033139722429935,-0.0033139722429935
2015-08-06,0.0199833817678851,0.0199833817678851
2015-08-07,0.0079083973277352,0.0079083973277352
