Date,Weighted Industry Change,HSY Change
2013-06-14,0.0131833582256172,0.0131833582256172
2013-06-17,0.0003344718305307,0.0003344718305307
2013-06-18,-0.0013373759288146,-0.0013373759288146
2013-06-19,-0.0145445900907495,-0.0145445900907495
2013-06-20,-0.0243679761305834,-0.0243679761305834
2013-06-21,0.0134487369564882,0.0134487369564882
2013-06-24,0.0031373957717939,0.0031373957717939
2013-06-25,-0.0062111904803692,-0.0062111904803692
2013-06-26,0.0133625584003318,0.0133625584003318
2013-06-27,0.0042977255223012,0.0042977255223012
2013-06-28,0.0074474837763452,0.0074474837763452
2013-07-01,0.0064862652978235,0.0064862652978235
2013-07-02,0.0011146859340276,0.0011146859340276
2013-07-03,-0.0041322620370652,-0.0041322620370652
2013-07-05,0.0045753379078482,0.0045753379078482
2013-07-08,0.0038789588950425,0.0038789588950425
2013-07-09,-0.0020879389165521,-0.0020879389165521
2013-07-10,0.0008827301498308,0.0008827301498308
2013-07-11,0.0043701685918669,0.0043701685918669
2013-07-12,-0.0032611743594945,-0.0032611743594945
2013-07-15,0.0032672952815825,0.0032672952815825
2013-07-16,0.0,0.0
2013-07-17,-0.0081336081492956,-0.0081336081492956
2013-07-18,0.0075360688052081,0.0075360688052081
2013-07-19,0.0036824036732149,0.0036824036732149
2013-07-22,0.000754795087736,0.000754795087736
2013-07-23,0.0060195374174117,0.0060195374174117
2013-07-24,-0.0090695525293412,-0.0090695525293412
2013-07-25,0.0096774357621388,0.0096774357621388
2013-07-26,0.0108079418856467,0.0108079418856467
2013-07-29,0.0048672000219572,0.0048672000219572
2013-07-30,-0.005368443539268,-0.005368443539268
2013-07-31,0.0008439901918134,0.0008439901918134
2013-08-01,0.0153958267660854,0.0153958267660854
2013-08-02,0.0018547171511142,0.0018547171511142
2013-08-05,0.0043294316018622,0.0043294316018622
2013-08-06,0.0029774220840261,0.0029774220840261
2013-08-07,-0.0050267283164718,-0.0050267283164718
2013-08-08,0.0031929673465987,0.0031929673465987
2013-08-09,0.0015400567097429,0.0015400567097429
2013-08-12,-0.0013401778702883,-0.0013401778702883
2013-08-13,0.0026785014633552,0.0026785014633552
2013-08-14,-0.0142594067621572,-0.0142594067621572
2013-08-15,0.000524360858198,0.000524360858198
2013-08-16,0.0006308228178817,0.0006308228178817
2013-08-19,-0.0068255959567975,-0.0068255959567975
2013-08-20,0.0064454840900841,0.0064454840900841
2013-08-21,-0.0109797392538464,-0.0109797392538464
2013-08-22,0.0014925307579273,0.0014925307579273
2013-08-23,0.0140201770943294,0.0140201770943294
2013-08-26,-0.0226130245877855,-0.0226130245877855
2013-08-27,-0.0071112601021046,-0.0071112601021046
2013-08-28,-0.0092461489317893,-0.0092461489317893
2013-08-29,0.0071601843425794,0.0071601843425794
2013-08-30,0.0037113452202313,0.0037113452202313
2013-09-03,-0.0187540190414165,-0.0187540190414165
2013-09-04,-0.0002198030105635,-0.0002198030105635
2013-09-05,-0.0071553712317054,-0.0071553712317054
2013-09-06,0.0048725891156341,0.0048725891156341
2013-09-09,0.0087378968491724,0.0087378968491724
2013-09-10,0.0,0.0
2013-09-11,0.0012020610620006,0.0012020610620006
2013-09-12,-0.0043663521800446,-0.0043663521800446
2013-09-13,-0.0005456228730969,-0.0005456228730969
2013-09-16,0.0008636708779751,0.0008636708779751
2013-09-17,0.007970761765983,0.007970761765983
2013-09-18,0.0078083578309344,0.0078083578309344
2013-09-19,-0.0048806268909565,-0.0048806268909565
2013-09-20,-0.0019193890756961,-0.0019193890756961
2013-09-23,-0.0017144881401421,-0.0017144881401421
2013-09-24,-0.0030071826598802,-0.0030071826598802
2013-09-25,-0.0088172010196152,-0.0088172010196152
2013-09-26,0.0075749044530035,0.0075749044530035
2013-09-27,0.003561042814019,0.003561042814019
2013-09-30,-0.0010798971465323,-0.0010798971465323
2013-10-01,0.0033597615613609,0.0033597615613609
2013-10-02,-0.0061561693203238,-0.0061561693203238
2013-10-03,-0.0070891210445139,-0.0070891210445139
2013-10-04,0.00957090321874,0.00957090321874
2013-10-07,0.0008744325382301,0.0008744325382301
2013-10-08,0.0048044857306666,0.0048044857306666
2013-10-09,-0.0047778784831016,-0.0047778784831016
2013-10-10,0.0158179743900327,0.0158179743900327
2013-10-11,0.0052428618507329,0.0052428618507329
2013-10-14,0.0004278271790395,0.0004278271790395
2013-10-15,-0.0002144412125084,-0.0002144412125084
2013-10-16,0.0128245907038147,0.0128245907038147
2013-10-17,0.0070855098946537,0.0070855098946537
2013-10-18,0.0097791831766311,0.0097791831766311
2013-10-21,-0.0061394000755318,-0.0061394000755318
2013-10-22,0.0149597275861486,0.0149597275861486
2013-10-23,0.0,0.0
2013-10-24,-0.0009326045377265,-0.0009326045377265
2013-10-25,0.004032251703125,0.004032251703125
2013-10-28,0.0323711277283343,0.0323711277283343
2013-10-29,0.0080927686844329,0.0080927686844329
2013-10-30,-0.0110824771842898,-0.0110824771842898
2013-10-31,-0.0076000213623046,-0.0076000213623046
2013-11-01,-0.001409153415185,-0.001409153415185
2013-11-04,-0.0052330105473285,-0.0052330105473285
2013-11-05,0.0076962241643591,0.0076962241643591
2013-11-06,-0.0022077392607564,-0.0022077392607564
2013-11-07,-0.0263794075174424,-0.0263794075174424
2013-11-08,0.0091031850572145,0.0091031850572145
2013-11-11,-0.0075859094824572,-0.0075859094824572
2013-11-12,0.0055007658296874,0.0055007658296874
2013-11-13,0.0166285434818393,0.0166285434818393
2013-11-14,0.0076608783279921,0.0076608783279921
2013-11-15,-0.0026310679724084,-0.0026310679724084
2013-11-18,-0.0114569328286056,-0.0114569328286056
2013-11-19,-0.0075134142591462,-0.0075134142591462
2013-11-20,-0.0146295504554483,-0.0146295504554483
2013-11-21,0.0127974515644414,0.0127974515644414
2013-11-22,0.0039620189647443,0.0039620189647443
2013-11-25,-0.0052849962303675,-0.0052849962303675
2013-11-26,0.0060203638478505,0.0060203638478505
2013-11-27,0.0074226929969394,0.0074226929969394
2013-11-29,-0.0079860632120385,-0.0079860632120385
2013-12-02,-0.0025842464908058,-0.0025842464908058
2013-12-03,0.0078928458718905,0.0078928458718905
2013-12-04,0.0016566165839871,0.0016566165839871
2013-12-05,-0.0079742819235177,-0.0079742819235177
2013-12-06,0.005797155246729,0.005797155246729
2013-12-09,-0.0018528080529966,-0.0018528080529966
2013-12-10,-0.0120955831462398,-0.0120955831462398
2013-12-11,-0.0004175025211006,-0.0004175025211006
2013-12-12,-0.0049250887477743,-0.0049250887477743
2013-12-13,-0.0037815191375192,-0.0037815191375192
2013-12-16,-0.0046194482037402,-0.0046194482037402
2013-12-17,-0.0090554975181371,-0.0090554975181371
2013-12-18,0.0176333511033771,0.0176333511033771
2013-12-19,0.0045919687205969,0.0045919687205969
2013-12-20,-0.0008299875901615,-0.0008299875901615
2013-12-23,-0.0106636175416524,-0.0106636175416524
2013-12-24,0.0041862258891576,0.0041862258891576
2013-12-26,0.0028069096186049,0.0028069096186049
2013-12-27,-0.0022798053958872,-0.0022798053958872
2013-12-30,0.0122432074995098,0.0122432074995098
2013-12-31,-0.0044030338833852,-0.0044030338833852
2014-01-02,-0.0128627289161824,-0.0128627289161824
2014-01-03,-0.0010427077436878,-0.0010427077436878
2014-01-06,-0.0030262017112198,-0.0030262017112198
2014-01-07,0.0125260637788692,0.0125260637788692
2014-01-08,-0.0009200037371008,-0.0009200037371008
2014-01-09,-0.001533914760963,-0.001533914760963
2014-01-10,0.001945351131036,0.001945351131036
2014-01-13,0.0023560307423481,0.0023560307423481
2014-01-14,0.0083801707471778,0.0083801707471778
2014-01-15,-0.0067766337587464,-0.0067766337587464
2014-01-16,0.0132383206940728,0.0132383206940728
2014-01-17,-0.010240930308161,-0.010240930308161
2014-01-21,-0.0040343068050735,-0.0040343068050735
2014-01-22,0.0109367274030855,0.0109367274030855
2014-01-23,0.0014114264159952,0.0014114264159952
2014-01-24,-0.0060777802542739,-0.0060777802542739
2014-01-27,-0.007232342851334,-0.007232342851334
2014-01-28,0.0155238222303167,0.0155238222303167
2014-01-29,-0.0129604721987239,-0.0129604721987239
2014-01-30,0.0157609347042976,0.0157609347042976
2014-01-31,0.0129420595944905,0.0129420595944905
2014-02-03,-0.0103061964219473,-0.0103061964219473
2014-02-04,0.0178117048346054,0.0178117048346054
2014-02-05,0.0129752659352822,0.0129752659352822
2014-02-06,-0.0018851318551479,-0.0018851318551479
2014-02-07,-0.0054493515317032,-0.0054493515317032
2014-02-10,0.0156374469219459,0.0156374469219459
2014-02-11,0.0189550217144017,0.0189550217144017
2014-02-12,-0.0075209602370311,-0.0075209602370311
2014-02-13,0.0139403419735841,0.0139403419735841
2014-02-14,0.0123076805701622,0.0123076805701622
2014-02-18,0.0106829720116773,0.0106829720116773
2014-02-19,0.0056737444361331,0.0056737444361331
2014-02-20,0.0139319936060459,0.0139319936060459
2014-02-21,0.0056022267289394,0.0056022267289394
2014-02-24,0.0060510290165579,0.0060510290165579
2014-02-25,-0.0086351005712907,-0.0086351005712907
2014-02-26,-0.0090056200582939,-0.0090056200582939
2014-02-27,0.0055137768628079,0.0055137768628079
2014-02-28,9.452921709918366e-05,9.452921709918366e-05
2014-03-03,0.0025638997124724,0.0025638997124724
2014-03-04,0.0089461995140865,0.0089461995140865
2014-03-05,-0.004294641787428,-0.004294641787428
2014-03-06,-0.009343174917362,-0.009343174917362
2014-03-07,-0.0083544485107173,-0.0083544485107173
2014-03-10,-0.0033096782422799,-0.0033096782422799
2014-03-11,-0.0029312138968091,-0.0029312138968091
2014-03-12,0.0082802203208238,0.0082802203208238
2014-03-13,-0.0056507673045451,-0.0056507673045451
2014-03-14,0.0072078384791225,0.0072078384791225
2014-03-17,-0.0121928626736927,-0.0121928626736927
2014-03-18,0.0068253032067831,0.0068253032067831
2014-03-19,-0.0177174370238818,-0.0177174370238818
2014-03-20,0.0020149595280462,0.0020149595280462
2014-03-21,-0.003422059133031,-0.003422059133031
2014-03-24,-0.0126859428473624,-0.0126859428473624
2014-03-25,-0.0073077128483698,-0.0073077128483698
2014-03-26,-0.008393658791841,-0.008393658791841
2014-03-27,-0.0007778496085715,-0.0007778496085715
2014-03-28,0.0002906576839742,0.0002906576839742
2014-03-31,0.0053929623241323,0.0053929623241323
2014-04-01,0.0034698854009788,0.0034698854009788
2014-04-02,-0.0090254673800717,-0.0090254673800717
2014-04-03,-0.0069511605326817,-0.0069511605326817
2014-04-04,-0.0009701996159616,-0.0009701996159616
2014-04-07,-0.0005821614594901,-0.0005821614594901
2014-04-08,-0.0110830194719414,-0.0110830194719414
2014-04-09,-0.010504155982194,-0.010504155982194
2014-04-10,-0.0024278995192131,-0.0024278995192131
2014-04-11,-0.0008130267257531,-0.0008130267257531
2014-04-14,0.0064981155805655,0.0064981155805655
2014-04-15,0.0023167139379694,0.0023167139379694
2014-04-16,0.0054037917930374,0.0054037917930374
2014-04-17,0.0026908937842862,0.0026908937842862
2014-04-21,-0.0020874660800981,-0.0020874660800981
2014-04-22,-0.0070661493844208,-0.0070661493844208
2014-04-23,0.001600196674945,0.001600196674945
2014-04-24,-0.0398000335693359,-0.0398000335693359
2014-04-25,0.0032274601639179,0.0032274601639179
2014-04-28,-0.0024844499747464,-0.0024844499747464
2014-04-29,-0.0026971175530599,-0.0026971175530599
2014-04-30,0.0023955392398879,0.0023955392398879
2014-05-01,0.0001041563715256,0.0001041563715256
2014-05-02,0.0123173305593557,0.0123173305593557
2014-05-05,0.0115930311510838,0.0115930311510838
2014-05-06,-0.0136564517855009,-0.0136564517855009
2014-05-07,0.0038330337849479,0.0038330337849479
2014-05-08,-0.0056829451260639,-0.0056829451260639
2014-05-09,-0.0036314430804642,-0.0036314430804642
2014-05-12,-0.0001039182984983,-0.0001039182984983
2014-05-13,0.0063356939975651,0.0063356939975651
2014-05-14,-0.006414263636378,-0.006414263636378
2014-05-15,0.0059430682208326,0.0059430682208326
2014-05-16,0.0022821703031203,0.0022821703031203
2014-05-19,0.0058436559312708,0.0058436559312708
2014-05-20,0.0107871926836316,0.0107871926836316
2014-05-21,-0.0005148584261091,-0.0005148584261091
2014-05-22,0.0044357364797435,0.0044357364797435
2014-05-23,-0.0036961047711679,-0.0036961047711679
2014-05-27,-0.0017475140941457,-0.0017475140941457
2014-05-28,-0.0037071424991133,-0.0037071424991133
2014-05-29,0.0092669656514398,0.0092669656514398
2014-05-30,0.0035051168854703,0.0035051168854703
2014-06-02,-0.0027741114495158,-0.0027741114495158
2014-06-03,-0.0077287715676432,-0.0077287715676432
2014-06-04,0.0119381449602357,0.0119381449602357
2014-06-05,-0.0033884570605074,-0.0033884570605074
2014-06-06,0.0083239667897488,0.0083239667897488
2014-06-09,-0.0079551900501182,-0.0079551900501182
2014-06-10,-0.0010295323478719,-0.0010295323478719
2014-06-11,-0.0006185315318942,-0.0006185315318942
2014-06-12,0.0004128061392926,0.0004128061392926
2014-06-13,0.0084693213944313,0.0084693213944313
2014-06-16,0.006983673472266,0.006983673472266
2014-06-17,0.00696285736517,0.00696285736517
2014-06-18,0.0118259119728529,0.0118259119728529
2014-06-19,0.0049370061840758,0.0049370061840758
2014-06-20,0.0008996035292584,0.0008996035292584
2014-06-23,-0.0120999908447267,-0.0120999908447267
2014-06-24,-0.0048765961134346,-0.0048765961134346
2014-06-25,-0.0056271274236149,-0.0056271274236149
2014-06-26,-0.0080131375451188,-0.0080131375451188
2014-06-27,0.0048730039976605,0.0048730039976605
2014-06-30,0.0050578603123027,0.0050578603123027
2014-07-01,-0.0084918581931729,-0.0084918581931729
2014-07-02,-0.001341639636381,-0.001341639636381
2014-07-03,-0.0014467231012191,-0.0014467231012191
2014-07-07,0.001034003464665,0.001034003464665
2014-07-08,0.0013429467904918,0.0013429467904918
2014-07-09,-0.0027861341683811,-0.0027861341683811
2014-07-10,0.0019773384186437,0.0019773384186437
2014-07-11,0.003120077146151,0.003120077146151
2014-07-14,-0.0155456527433837,-0.0155456527433837
2014-07-15,0.0007401134044733,0.0007401134044733
2014-07-16,-0.0092274746621414,-0.0092274746621414
2014-07-17,0.0002170010063513,0.0002170010063513
2014-07-18,0.0131706926144609,0.0131706926144609
2014-07-21,-0.0023529542321189,-0.0023529542321189
2014-07-22,0.0010705328144812,0.0010705328144812
2014-07-23,0.0052400583100799,0.0052400583100799
2014-07-24,-0.0125120925207051,-0.0125120925207051
2014-07-25,0.002057639689642,0.002057639689642
2014-07-28,-0.006921156928731,-0.006921156928731
2014-07-29,-0.00447105830272,-0.00447105830272
2014-07-30,-0.0101873183902837,-0.0101873183902837
2014-07-31,-0.0229439111817391,-0.0229439111817391
2014-08-01,0.0079185173773697,0.0079185173773697
2014-08-04,0.0046061793379954,0.0046061793379954
2014-08-05,-0.0066210746632698,-0.0066210746632698
2014-08-06,0.0140081963419412,0.0140081963419412
2014-08-07,-0.002562425929809,-0.002562425929809
2014-08-08,0.010055882970714,0.010055882970714
2014-08-11,0.001106667479478,0.001106667479478
2014-08-12,0.0012168208904297,0.0012168208904297
2014-08-13,0.0016516353928973,0.0016516353928973
2014-08-14,0.0147284709655762,0.0147284709655762
2014-08-15,-0.0107131853038762,-0.0107131853038762
2014-08-18,0.0010935604904638,0.0010935604904638
2014-08-19,0.0040414539033747,0.0040414539033747
2014-08-20,-0.0004347925600798,-0.0004347925600798
2014-08-21,0.0049207719262297,0.0049207719262297
2014-08-22,0.001960574120056,0.001960574120056
2014-08-25,0.0020692925510538,0.0020692925510538
2014-08-26,-0.0001088253272978,-0.0001088253272978
2014-08-27,-0.0053330200088931,-0.0053330200088931
2014-08-28,0.0073409205980368,0.0073409205980368
2014-08-29,-0.005223104994165,-0.005223104994165
2014-09-02,0.0032818664297641,0.0032818664297641
2014-09-03,-0.0118490744994344,-0.0118490744994344
2014-09-04,-0.0115639098729908,-0.0115639098729908
2014-09-05,0.0052158608092289,0.0052158608092289
2014-09-08,0.0140068853877611,0.0140068853877611
2014-09-09,-0.0119760314904199,-0.0119760314904199
2014-09-10,0.0087912423270088,0.0087912423270088
2014-09-11,0.0060996100956312,0.0060996100956312
2014-09-12,0.0034650752583813,0.0034650752583813
2014-09-15,-0.0012938874266934,-0.0012938874266934
2014-09-16,0.0122778611565209,0.0122778611565209
2014-09-17,0.0001066894531249,0.0001066894531249
2014-09-18,0.0018084911589925,0.0018084911589925
2014-09-19,-0.0066673432919985,-0.0066673432919985
2014-09-22,-0.0062813155048253,-0.0062813155048253
2014-09-23,-0.0059133753265828,-0.0059133753265828
2014-09-24,0.0189271037997867,0.0189271037997867
2014-09-25,-0.0085351864195642,-0.0085351864195642
2014-09-26,0.0053931615245127,0.0053931615245127
2014-09-29,0.0182092714778845,0.0182092714778845
2014-09-30,0.0061149376951537,0.0061149376951537
2014-10-01,-0.0077837158530023,-0.0077837158530023
2014-10-02,-0.0051906552526399,-0.0051906552526399
2014-10-03,-0.0042511841008893,-0.0042511841008893
2014-10-06,-0.0037293391562238,-0.0037293391562238
2014-10-07,-0.0037650438636843,-0.0037650438636843
2014-10-08,0.0153215166623818,0.0153215166623818
2014-10-09,-0.0042630450609937,-0.0042630450609937
2014-10-10,-0.0033144185035781,-0.0033144185035781
2014-10-13,-0.0103004196985735,-0.0103004196985735
2014-10-14,0.0011889387628918,0.0011889387628918
2014-10-15,0.005758352607833,0.005758352607833
2014-10-16,-0.0030645332195951,-0.0030645332195951
2014-10-17,0.0056837281080194,0.0056837281080194
2014-10-20,0.0132608828337295,0.0132608828337295
2014-10-21,0.0109395570123374,0.0109395570123374
2014-10-22,-0.0026471833284323,-0.0026471833284323
2014-10-23,-0.0085569951051301,-0.0085569951051301
2014-10-24,-0.0005309306816286,-0.0005309306816286
2014-10-27,0.005726333707926,0.005726333707926
2014-10-28,0.00887101400605,0.00887101400605
2014-10-29,0.0082537960714955,0.0082537960714955
2014-10-30,0.0144431203219251,0.0144431203219251
2014-10-31,0.0041880590192884,0.0041880590192884
2014-11-03,0.0034375190734863,0.0034375190734863
2014-11-04,-0.0116231085459511,-0.0116231085459511
2014-11-05,-0.0057231574515724,-0.0057231574515724
2014-11-06,0.0099092199960958,0.0099092199960958
2014-11-07,-0.0004146461596474,-0.0004146461596474
2014-11-10,0.0008290345187012,0.0008290345187012
2014-11-11,-0.0011389584620633,-0.0011389584620633
2014-11-12,0.0055167979700267,0.0055167979700267
2014-11-13,-0.0001034882159603,-0.0001034882159603
2014-11-14,-0.0058987862053784,-0.0058987862053784
2014-11-17,0.0066624964180126,0.0066624964180126
2014-11-18,-0.0004143025816985,-0.0004143025816985
2014-11-19,-0.0017669490755951,-0.0017669490755951
2014-11-20,-0.0053236129434665,-0.0053236129434665
2014-11-21,0.0089061028120042,0.0089061028120042
2014-11-24,0.0006221377904291,0.0006221377904291
2014-11-25,0.0057066099546739,0.0057066099546739
2014-11-26,0.0163934838880856,0.0163934838880856
2014-11-28,0.0130316288854016,0.0130316288854016
2014-12-01,-0.0003990514403413,-0.0003990514403413
2014-12-02,0.0044991460981808,0.0044991460981808
2014-12-03,-0.0051788094163486,-0.0051788094163486
2014-12-04,-0.0014033619351497,-0.0014033619351497
2014-12-05,0.0025113007768568,0.0025113007768568
2014-12-08,-0.0018036102171503,-0.0018036102171503
2014-12-09,-0.0004038864616072,-0.0004038864616072
2014-12-10,-0.0042424057469223,-0.0042424057469223
2014-12-11,0.0083029533929445,0.0083029533929445
2014-12-12,-0.0089528919249219,-0.0089528919249219
2014-12-15,-0.0047474870778093,-0.0047474870778093
2014-12-16,-0.0053823374908767,-0.0053823374908767
2014-12-17,0.018889007690603,0.018889007690603
2014-12-18,0.0295634487829222,0.0295634487829222
2014-12-19,0.0095904865464143,0.0095904865464143
2014-12-22,-0.0036056291452574,-0.0036056291452574
2014-12-23,0.0069877039953458,0.0069877039953458
2014-12-24,-0.0032823640920601,-0.0032823640920601
2014-12-26,0.0003760544748937,0.0003760544748937
2014-12-29,0.0002822351965236,0.0002822351965236
2014-12-30,-0.0027374071063264,-0.0027374071063264
2014-12-31,-0.0170245246818084,-0.0170245246818084
2015-01-02,-0.0059427080964305,-0.0059427080964305
2015-01-05,-0.0016480675368935,-0.0016480675368935
2015-01-06,-0.0002902639549084,-0.0002902639549084
2015-01-07,0.009021136937971,0.009021136937971
2015-01-08,0.0117058232813859,0.0117058232813859
2015-01-09,-0.0082944954737715,-0.0082944954737715
2015-01-12,-0.009581932102472,-0.009581932102472
2015-01-13,0.0021608015996209,0.0021608015996209
2015-01-14,0.006867962378881,0.006867962378881
2015-01-15,0.0057492838245228,0.0057492838245228
2015-01-16,0.0156020979434736,0.0156020979434736
2015-01-20,-0.0055856103295678,-0.0055856103295678
2015-01-21,0.0113803035443142,0.0113803035443142
2015-01-22,0.0038966951619542,0.0038966951619542
2015-01-23,-0.0010116858912481,-0.0010116858912481
2015-01-26,0.0070001118022173,0.0070001118022173
2015-01-27,0.0212327805192185,0.0212327805192185
2015-01-28,-0.0137387799579341,-0.0137387799579341
2015-01-29,0.013441942417533,0.013441942417533
2015-01-30,-0.00127024875972,-0.00127024875972
2015-02-02,0.0201960544960171,0.0201960544960171
2015-02-03,0.0047984646318979,0.0047984646318979
2015-02-04,0.0109028253277226,0.0109028253277226
2015-02-05,-0.0011328494877401,-0.0011328494877401
2015-02-06,-0.0002841870025642,-0.0002841870025642
2015-02-09,-0.0008568542126872,-0.0008568542126872
2015-02-10,0.0025565442809018,0.0025565442809018
2015-02-11,0.0009427592571775,0.0009427592571775
2015-02-12,0.0066063097743016,0.0066063097743016
2015-02-13,-0.0006598142825954,-0.0006598142825954
2015-02-17,0.0001889155970937,0.0001889155970937
2015-02-18,0.009819594468628,0.009819594468628
2015-02-19,-0.009535423584379,-0.009535423584379
2015-02-20,0.0113164554685181,0.0113164554685181
2015-02-23,-0.0011310691048128,-0.0011310691048128
2015-02-24,0.001705194290819,0.001705194290819
2015-02-25,-0.0110900300373962,-0.0110900300373962
2015-02-26,-0.0087048369441346,-0.0087048369441346
2015-02-27,0.0012541944187576,0.0012541944187576
2015-03-02,-0.0107920132044838,-0.0107920132044838
2015-03-03,-0.0007794426951276,-0.0007794426951276
2015-03-04,-0.005582759092486,-0.005582759092486
2015-03-05,0.0043174840172761,0.0043174840172761
2015-03-06,-0.0205425239018496,-0.0205425239018496
2015-03-09,0.0036126503245267,0.0036126503245267
2015-03-10,-0.0107440479382476,-0.0107440479382476
2015-03-11,0.0021231329157569,0.0021231329157569
2015-03-12,0.0118688425559069,0.0118688425559069
2015-03-13,-0.0066634090303802,-0.0066634090303802
2015-03-16,0.0074917590193526,0.0074917590193526
2015-03-17,-0.0038821361059389,-0.0038821361059389
2015-03-18,0.0118082688038845,0.0118082688038845
2015-03-19,-0.0016878292979047,-0.0016878292979047
2015-03-20,0.0086947659458379,0.0086947659458379
2015-03-23,-0.0054713978206394,-0.0054713978206394
2015-03-24,-0.0130469079772601,-0.0130469079772601
2015-03-25,0.0049411996040766,0.0049411996040766
2015-03-26,-0.00600276120709,-0.00600276120709
2015-03-27,0.0093115648323218,0.0093115648323218
2015-03-30,0.0025447992648539,0.0025447992648539
2015-03-31,-0.013105098659077,-0.013105098659077
2015-04-01,0.0074895147250972,0.0074895147250972
2015-04-02,0.0014910688683309,0.0014910688683309
2015-04-06,0.0083448868202935,0.0083448868202935
2015-04-07,0.0007868797833809,0.0007868797833809
2015-04-08,-0.0113066712833592,-0.0113066712833592
2015-04-09,0.0028870176638907,0.0028870176638907
2015-04-10,-0.0064522686089182,-0.0064522686089182
2015-04-13,-0.0073852084461815,-0.0073852084461815
2015-04-14,0.0164033129552675,0.0164033129552675
2015-04-15,-0.0071027049540787,-0.0071027049540787
2015-04-16,0.0049544194319442,0.0049544194319442
2015-04-17,-0.0013943532908742,-0.0013943532908742
2015-04-20,-0.0177035828468812,-0.0177035828468812
2015-04-21,-0.0028484883011038,-0.0028484883011038
2015-04-22,0.0027534599141673,0.0027534599141673
2015-04-23,-0.0095983117745557,-0.0095983117745557
2015-04-24,-0.0054650999907711,-0.0054650999907711
2015-04-27,-0.010140478536394,-0.010140478536394
2015-04-28,-0.0058567035492484,-0.0058567035492484
2015-04-29,-0.0207908569582108,-0.0207908569582108
2015-04-30,0.0059093995596191,0.0059093995596191
2015-05-01,0.0139746609212997,0.0139746609212997
2015-05-04,0.0039415692592059,0.0039415692592059
2015-05-05,-0.0037139057943002,-0.0037139057943002
2015-05-06,0.0005310188162827,0.0005310188162827
2015-05-07,0.0055408021408152,0.0055408021408152
2015-05-08,-0.0009520399772854,-0.0009520399772854
2015-05-11,-0.0045570188893006,-0.0045570188893006
2015-05-12,0.0068281165766232,0.0068281165766232
2015-05-13,-0.0021163698226686,-0.0021163698226686
2015-05-14,0.012215708438218,0.012215708438218
2015-05-15,0.0016663577140515,0.0016663577140515
2015-05-18,-0.0070877661858626,-0.0070877661858626
2015-05-19,0.0002099825933162,0.0002099825933162
2015-05-20,-0.0027270245104112,-0.0027270245104112
2015-05-21,-0.0058133711891936,-0.0058133711891936
2015-05-22,-0.0074286803852184,-0.0074286803852184
2015-05-26,-0.0060916928148259,-0.0060916928148259
2015-05-27,0.0028970416448713,0.0028970416448713
2015-05-28,0.0035461190598774,0.0035461190598774
2015-05-29,-0.006844913258272,-0.006844913258272
2015-06-01,-0.0020447139018048,-0.0020447139018048
2015-06-02,0.0004324890955912,0.0004324890955912
2015-06-03,-0.0063929348947043,-0.0063929348947043
2015-06-04,0.0,0.0
2015-06-05,-0.0035091532652368,-0.0035091532652368
2015-06-08,0.0062637329101562,0.0062637329101562
2015-06-09,-0.0039374451399973,-0.0039374451399973
2015-06-10,-0.0024088603557689,-0.0024088603557689
2015-06-11,-0.0039508406442081,-0.0039508406442081
2015-06-12,0.0046347181220002,0.0046347181220002
2015-06-15,0.0019850055642922,0.0019850055642922
2015-06-16,0.0140937985421488,0.0140937985421488
2015-06-17,0.0046718850597408,0.0046718850597408
2015-06-18,-0.0043168736247574,-0.0043168736247574
2015-06-19,-0.0147172932459048,-0.0147172932459048
2015-06-22,-0.0033504919442745,-0.0033504919442745
2015-06-23,-0.0025740988412626,-0.0025740988412626
2015-06-24,-0.0096520833342252,-0.0096520833342252
2015-06-25,-0.0064457728469651,-0.0064457728469651
2015-06-26,0.0029448650304041,0.0029448650304041
2015-06-29,0.0011388919974503,0.0011388919974503
2015-06-30,0.0044097623121032,0.0044097623121032
2015-07-01,0.0039233099171952,0.0039233099171952
2015-07-02,0.0025609994787444,0.0025609994787444
2015-07-06,-0.0085851739491698,-0.0085851739491698
2015-07-07,0.0233157925389633,0.0233157925389633
2015-07-08,-0.0058305695313545,-0.0058305695313545
2015-07-09,-0.0042763092401171,-0.0042763092401171
2015-07-10,-0.0030385108481874,-0.0030385108481874
2015-07-13,0.0014130136241083,0.0014130136241083
2015-07-14,0.0023858716287544,0.0023858716287544
2015-07-15,-0.0080069019522896,-0.0080069019522896
2015-07-16,-0.0001083302938601,-0.0001083302938601
2015-07-17,-0.002289566961162,-0.002289566961162
2015-07-20,-0.0019670014312514,-0.0019670014312514
2015-07-21,-0.0072225438011834,-0.0072225438011834
2015-07-22,0.0039677390900208,0.0039677390900208
2015-07-23,-0.0035176397771816,-0.0035176397771816
2015-07-24,-0.0011074872661776,-0.0011074872661776
2015-07-27,0.0080044607574296,0.0080044607574296
2015-07-28,0.0107644520835226,0.0107644520835226
2015-07-29,0.0044522063026804,0.0044522063026804
2015-07-30,0.0046521724954674,0.0046521724954674
2015-07-31,-0.0026841314326633,-0.0026841314326633
2015-08-03,-0.0038759756782649,-0.0038759756782649
2015-08-04,0.0041117170562787,0.0041117170562787
2015-08-05,0.0115721092319423,0.0115721092319424
2015-08-06,-0.0065725743604986,-0.0065725743604986
2015-08-07,-0.0122192098822667,-0.0122192098822667
2015-08-10,0.0183007301404735,0.0183007301404735
