Date,Weighted Industry Change,MRLN Change,BPOP Change,AROW Change,SIVB Change,TCBI Change,OFG Change
2011-10-03,-0.1110902765454584,-0.0668576687117682,-0.1933333079020183,-0.0239385458408676,-0.0557079817727809,-0.0313881947603566,-0.0365344868744348
2011-10-04,0.0772412799861396,0.0375253446696132,0.0555555387359031,0.0667284579870074,0.0789782301306192,0.1165138075422167,0.0932754481312379
2011-10-05,0.0525277489751768,0.0136852736644549,0.0746268677961114,-0.0069778134026713,0.0454051669132354,0.0152451143348211,0.0119284175500714
2011-10-06,0.032499780939763,0.0382819650748615,0.0277778182500685,0.0119469101195661,0.0428387057396673,0.0213968013525311,0.0345850183228922
2011-10-07,-0.0380248874187856,-0.0554577582289461,-0.0266666412353513,-0.0319754638595999,-0.0465462019441639,-0.0490894600111829,-0.0486177540523886
2011-10-10,0.03853385157964,0.0519126295320811,0.0408163530105327,0.0093499164339416,0.0350966703668842,0.0374592873086059,0.0419922182409214
2011-10-11,0.027687576623329,-0.0114638547347153,0.040000025431315,0.0217971627570058,0.0252976305923585,0.0087059481349119,0.017061549596894
2011-10-12,0.0174082144191083,0.0123239742565012,0.0193548510151523,0.0162280873177685,0.0145793644389801,0.0232647713385639,0.0101382168488315
2011-10-13,-0.0025395075114712,-0.0122592243771847,0.0062893323187996,-0.0065217538435914,-0.0159296709882668,-0.0034442498327511,-0.0201834239498951
2011-10-14,0.0295343225716877,0.0096575639474613,0.0609756111744113,0.0034798014312118,-0.0189175558568622,0.0056990737184456,-0.0027958745807121
2011-10-17,-0.0253857046095063,0.0087719635803478,-0.0229884843275679,-0.0204704090809803,-0.0274005638520176,-0.0317399593045465,-0.0274102045315935
2011-10-18,0.0489089315172373,0.0061081757932993,0.0647059047923368,0.0301705586666629,0.0367110653172658,0.0540963993878838,0.0375722869964304
2011-10-19,0.0065144704983765,-0.0364267203834283,0.0121212583599666,-0.0157715425619895,0.009978093109992,0.008965250915734,-0.0250929788122997
2011-10-20,0.0231005666784005,-0.0348213746687578,0.0722890860249833,0.0068905687787016,0.0,0.0030476161411829,0.0057252311295327
2011-10-21,0.0261355306526583,0.0299455453718757,0.0112359983995416,-0.0063425092351241,0.0709302148153615,-0.0093109868323329,-0.0139925903421795
2011-10-24,0.0344448654288613,0.0271453120727983,0.0584795308591712,0.0038313878185053,0.0208831642153689,0.0229409780688622,0.0198300316450565
2011-10-25,-0.0307758928532092,0.0214861029076906,-0.0386740744854402,-0.0273037772602496,-0.0304798940460788,-0.0096260728129806,-0.0231696015647683
2011-10-26,-0.0091591109200457,-0.0008606049036423,-0.0111731206621803,-0.0004333156279638,-0.0089794097411795,0.0140740429913556,-0.0223463478801523
2011-10-27,0.019085184484567,0.0246598602218396,-0.0054054260253906,0.0182979336991984,0.0547914919512887,0.0228408058241522,-0.0045870861293928
2011-10-28,0.0065604585032082,0.0008375401367908,0.01063833888595,-0.0079967078858248,-0.0182044076404108,0.0109116320875523,-0.0009259471023356
2011-10-31,-0.0151269549367488,0.0076923208594088,-0.0210526115015933,0.003439408182418,-0.0111924336635957,-0.0192644221281308,0.0018921909499643
2011-11-01,-0.0159622701983134,-0.0097087076273576,-0.0444444020589193,-0.013043507687183,0.0102482524368757,-0.0096978826580031,0.0130130247667029
2011-11-02,0.0161547258732188,0.0384951503618122,0.0114286150251116,0.0173762341209009,0.0167807089019652,0.019658779845833,0.0235756153166459
2011-11-03,-0.0030236312467679,0.0083403155445098,-0.0111111534966363,0.0195744555845841,0.0106974750116526,-0.009305662988979,0.0009425286715765
2011-11-04,-0.0067556581169188,0.012448100925808,-0.005681839733084,-0.0147368757017996,-0.002782557035928,-0.0123951931755442,-0.0132952890027219
2011-11-07,0.0067556357626781,0.0497470632097125,0.0114286150251116,0.0119607470318336,0.0015037528672715,-0.0003683325606756,0.0183574467034289
2011-11-08,0.0222915899898552,0.0047656445762671,0.0337078880442024,0.0222412636013583,0.0148682438618867,0.0218738744000856,0.0178404263721315
2011-11-09,-0.0447771900940045,0.0114660395483504,-0.0666667090521917,-0.0200255899840904,-0.0373973109599322,-0.0402488249008585,-0.0076335808397358
2011-11-10,-0.0038373842412881,-0.0055999755859375,-0.0116959507881756,0.0017100978141226,-0.0033018165280929,0.0127627687829453,-0.0075187895793875
2011-11-11,0.0069476578020982,0.0168269267507794,0.0,0.0132309693903784,0.0142107058882694,0.0161054370048539,0.0037243913133586
2011-11-14,-0.0362327437067325,0.0079113469208279,-0.0535714082977387,-0.0173949764989403,-0.0225792636673782,-0.0237752104456195,-0.0242990872445343
2011-11-15,0.0059158671677477,0.0236592452555455,-0.0189873536147666,0.0242739452483059,0.0236871815260562,0.0439150860056621,0.0154440932807659
2011-11-16,-8.685775421419479e-05,-0.0155884497626221,-0.0064934694982122,-0.017491449222622,-0.0046419737263155,0.0177023036747055,-0.0077071216593492
2011-11-17,-0.023433872045782,-0.003943232612893,-0.0454545341951082,-0.0021626346535979,-0.0127061900817872,-0.0192171141706973,-0.0029296614884507
2011-11-18,-0.0003510694908386,0.0221518770067996,-0.0136054293782426,0.0125595392213855,0.0013595639506361,0.0137730757036967,0.0215475285217274
2011-11-21,0.0013641580145238,0.0039556357359563,0.0071428843906946,-0.0026053424409951,-0.0032302581715629,-0.0061907565409001,-0.0068425902205775
2011-11-22,0.0014575679388056,-0.0423861830105536,0.0071428843906946,-0.0152174256350468,-0.0020862344427729,-0.0062476359671148,-0.0039447692799504
2011-11-23,-0.0102624625429516,-0.068144491207718,0.0144927396015121,-0.0314159414385783,-0.0291421359812741,-0.0283581471331624,-0.0189999580383301
2011-11-25,0.0192809538237842,-0.0035335656299812,0.0362318835571971,-0.0137111825562429,0.0164808611933677,-0.0042520528327442,0.0020429476855571
2011-11-28,0.0031175311468472,0.0034071518426629,-0.0068026822512186,0.0175517541245672,0.0100773452924289,0.008614214818884,0.0069169659699409
2011-11-29,-0.0128079636768371,0.0235808263983717,-0.0137930902941471,-0.0201136728960172,-0.0113663111001937,-0.0151851795337818,-0.012795287046587
2011-11-30,0.038361444521742,0.0833333333333333,0.0136054293782428,0.0286956580591756,0.0642533960082905,0.03962537364554,0.0557692254788773
2011-12-01,0.0058813810580901,-0.0077399675603106,0.0347222231420472,-0.0255428415676527,-0.0165023673442291,-0.0241596162328995,0.0200546315405039
2011-12-02,0.0147322735576967,-0.0247104015086759,0.0198674986411718,-0.0154971794439997,-0.0096587413922654,0.0261114949588518,0.003524225595475
2011-12-05,-0.0171537298290364,-0.003891065311326,-0.0576923429613274,0.018332528480372,0.0085106707633809,0.0142663066805336,0.0052082867672064
2011-12-06,-0.0272189989988456,0.0062451148388369,-0.0486110991533888,-0.003436356516271,-0.0065580996464767,0.0093834009790118,-0.0017330592855689
2011-12-07,-0.0203615068092233,0.0149136999584843,-0.0364963508730749,0.0160104024760547,0.0185025950693067,-0.0120562827526117,0.0167106891794199
2011-12-08,-0.0380328175517775,-0.0196078431372548,-0.0522387932233324,-0.0280655975066137,-0.0220273485087478,-0.0291895726982438,-0.0192139974404878
2011-12-09,0.0218701675109483,0.0375398798857906,0.0232558294268416,0.0331418227444236,0.0251299794464176,0.0190074240910822,0.0167992549366977
2011-12-12,-0.012117788748198,0.0157109795861247,-0.0229007772518252,-0.0008654086920613,0.0042964718843695,0.0094670565718792,0.0008834124692077
2011-12-13,-0.02412993763802,-0.0215716288787289,-0.0157480167140812,-0.0267011604790066,-0.036159844604934,-0.0395188867166671,-0.0226678485465449
2011-12-14,-0.0105663780488569,0.0253565529101463,-0.015999984741211,0.0288889555110346,-0.0196850722189255,-0.0046998973782989,0.0134529665772637
2011-12-15,-0.0061257635419034,0.0038461685180663,-0.0080000305175781,-0.0029812482482957,-0.0168896787713645,0.0114204029120761,-0.0026177777374637
2011-12-16,-0.0090115799345409,-0.0015361334147839,-0.0161290173724085,-0.0153191266313166,0.0006659843396725,0.0091164174161525,0.0104257066179691
2011-12-19,-0.0690648089588483,-0.006120881834277,-0.0894309239359455,-0.0304721127698808,-0.0309958187598737,-0.033344768245668,-0.0179794548510339
2011-12-20,0.0437686592764393,0.0160427834758622,0.0608695486317511,0.0222222134843189,0.0298936775616144,0.0201458806968374,0.0068317611823607
2011-12-21,0.0836074304116623,0.0007541650610271,0.1092437170090785,0.002564147061489,0.0116378681696571,0.005100293074074,0.0042480233743377
2011-12-22,0.0470981387309693,0.0,0.0697674882805252,-0.0008522304821101,0.0310704199259839,0.0141366573287257,0.0260504562650554
2011-12-23,-0.0078385426133183,-0.0015003378997615,-0.0072464043541726,-0.0029774439524579,-0.0184881166852254,-0.0026420053464971,0.0016287018077017
2011-12-27,0.0153694099400622,-0.0052790835060519,0.0223880745727788,-0.0004266606198216,0.0109288907745902,0.0072968896678827,0.0138888953817699
2011-12-28,-0.0177276947713821,-0.0530704951883551,-0.0147059380389397,-0.0102345267264957,-0.0232751237893865,-0.020744190013369,-0.0201938608795634
2011-12-29,0.025976981184066,-0.0007874196088207,0.0300751588566836,0.0171453459317031,0.0165253975993431,0.0247078381391512,0.0156250441152804
2011-12-30,0.017010874426858,-0.0023566169717176,0.0296296013726129,-0.0122208071541514,-0.0027185501661413,-0.0061687867342661,-0.0138436547223613
2012-01-03,0.0105795235058513,-0.0038550647421318,0.0141843832520728,0.0004203835874584,-0.00265470828823,0.0223011834130209,-0.0185633970570953
2012-01-04,0.0164426200988941,-0.016317019426131,0.0208333471307052,0.007594973098182,0.0188249864406215,0.0134701755029882,0.0157806960951236
2012-01-05,0.0096378660223166,0.0537125050056603,-0.0134228063345996,0.0084069131052045,0.0376105970630207,0.0228368954965591,0.0073831136739925
2012-01-06,-0.0012817254902218,-0.002998497855734,0.0,-0.0066667193070718,-0.0017408153048308,0.0003148686652948,-0.0097560881055493
2012-01-09,0.0198749347995406,0.0142536035367651,0.0135135004518676,-0.0092475854496258,0.0341018853074804,0.020937442779541,0.003273319229047
2012-01-10,0.0033176992859659,0.0117820212305601,-1.3509298200273475e-16,0.0012594676727002,0.0242547938159948,-0.0243829423096532,-0.007228928029454
2012-01-11,0.0028718517017498,-0.0022189856235011,0.0131578823536053,-0.0029473561423184,0.0016363664106889,-0.0077375422276107,0.0089577046208085
2012-01-12,-0.0096383748604991,-0.0139809074263648,-0.0129032135009761,0.0012658447147983,0.0012683402168151,-0.0105327837080749,-0.0209508647928029
2012-01-13,0.0004061964391199,-0.0030211452072896,0.0,0.0072618511504581,-0.0027751658334676,0.0003152657344992,0.0100167649264366
2012-01-17,-0.0062408967900136,-0.0120573319945,-0.0331125819449371,0.0012760748253123,0.0268633778386154,-0.0050140974044876,-0.0049261427022464
2012-01-18,0.025029504456416,0.033333374273898,0.0408163530105327,0.0174319540294273,0.0164176241409189,0.0132450960507355,0.0082850359567619
2012-01-19,-8.479860497349003e-05,0.0021978525629247,0.0128205002804167,-0.0214521753163776,-0.0147217178382843,-0.0095797703165632,-0.0105949559568811
2012-01-20,0.0136608751953513,0.0036496490095606,0.0127388415092277,0.018052117412543,0.0042047447719993,0.0218954917305369,0.0230642277638153
