Date,Weighted Industry Change,PENN Change,MGM Change,LVS Change
2013-06-28,0.0159655274014705,0.0055102207815116,0.0256766057929924,0.0074229041273802
2013-07-01,-0.0049901481122725,-0.0039637256011133,0.001993337713687,-0.0187106026324238
2013-07-02,-0.0200396323842558,-0.0135977409776642,-0.01196015301625,-0.0328664490496417
2013-07-03,0.0083335465721209,0.00038398653836,0.0108327584599367,0.0109311219655453
2013-07-05,0.0127416843107983,0.0047574246414675,0.0178807614085023,0.002485131906044
2013-07-08,0.000449423713621,-0.0077329208260287,0.0032216002310449,-0.0026605737835468
2013-07-09,-0.006789923600086,-0.0001898465941832,-0.0190597328524327,0.0081624962544567
2013-07-10,-0.0018946955357164,0.0066564655680027,-0.0077569414019233,0.0015074775111124
2013-07-11,-0.0124468997201225,0.0050761550136092,-0.0242966819756594,0.0092524054687114
2013-07-12,0.0024556150339711,0.0139543352147354,-0.0013088680915485,-0.0069724966626647
2013-07-15,0.0178702380915566,0.0029850149589138,0.0261096984446891,0.0093888464487429
2013-07-16,-0.0019055221478804,0.001677257381933,-0.0038071331691188,-0.0016339896440805
2013-07-17,-0.0022152111197375,-0.004640773092599,-0.0019084405938867,-0.0001820524738992
2013-07-18,0.0249315994629244,0.0098972965159901,0.0299172670838672,0.0212726939808238
2013-07-19,-0.00100230796728,-0.0029800899165059,0.0012376521010223,-0.0021398491915807
2013-07-22,0.0082744629308697,0.0089719414249978,0.0068536209084399,0.0091661060716214
2013-07-23,-0.0020472698570244,-0.0003999603835907,-0.0049382666628676,-0.0139823170889796
2013-07-24,-0.0134004422324788,-0.0095999771885071,-0.0141104020246447,-0.0199750122700315
2013-07-25,-0.0094444851230178,-0.0091111506056977,-0.0112429920426274,-0.0074803838193643
2013-07-26,0.0103313267297105,0.0046986806347437,0.0152866098110736,0.011037499400006
2013-07-29,0.0003007920371519,-0.0002043546942452,0.0,0.0014606174126127
2013-07-30,0.0134200801703118,0.0028653047764,0.0174238140611595,0.0203082302973142
2013-07-31,-0.0011582978896233,0.0197878179645691,-0.0066991845213432,-0.0145415801329967
2013-08-01,0.0233755696835256,0.0264571539235308,0.0236938832739652,0.0194261297581736
2013-08-02,-0.008324485028918,0.0013592115639211,-0.0161482393243515,0.0061253463870664
2013-08-05,0.0103856478173995,0.0143968562178057,0.0097620410842211,0.0055661799527146
2013-08-06,-0.0290218477188311,1.624932051929006e-16,-0.0359179609595986,-0.019509621704785
2013-08-07,0.0116807773656052,-0.0034641848600031,0.0194690211712312,-0.0079449288098278
2013-08-08,0.0083948106303519,0.0146803295024138,0.0057504534203291,0.0031847187494325
2013-08-09,-0.0077199919255216,0.0041960574791329,-0.0114613612719271,-0.0095288003931151
2013-08-12,0.0039807655033809,0.0019099074394147,0.0023268764942422,0.0083988782772074
2013-08-13,0.0002557445310459,0.0013305339871056,0.0005760500305439,-0.0014077393714066
2013-08-14,0.0028742750294324,0.0015180363464292,0.0034682876264226,0.0024761122635565
2013-08-15,0.0055694296923374,0.0156577991223578,-0.0052234564700523,0.0065754208081533
2013-08-16,-0.002371997379906,-0.0148273234491372,0.0052631667005936,-0.005123623827705
2013-08-19,0.0006661416569633,-0.0089541237868538,0.0011641709783699,0.0095914906366798
2013-08-20,0.00381182779617,0.0080628978914999,0.0046620002574252,-0.0015806138875751
2013-08-21,0.005970507466401,0.0038088228773251,0.0127609812224621,-0.0111032966069566
2013-08-22,0.0112664774262006,0.007956063347111,0.0130755850051819,0.0072785342461338
2013-08-23,0.0052557435668432,0.0065555570742163,0.0072747148663356,0.0010537649233954
2013-08-26,-0.0002606168276364,-0.0026032540715109,0.0088938215368394,-0.0115748832359443
2013-08-27,-0.0218899914241014,-0.0046975319351567,-0.0263600289044085,-0.0204631019275349
2013-08-28,0.0112931564633202,-0.0045326068798787,0.009708742094334,0.0230262846020638
2013-08-29,0.0071990422524395,0.0028517092733678,0.0033860821453755,0.0148479068640663
2013-08-30,-0.0097118396550544,-0.0049195755272845,-0.011731792678658,-0.0065233204975139
2013-09-03,0.0081187549148106,0.0018829364404907,0.0033500539616726,0.0150717976683549
2013-09-04,0.0173064099643608,0.0284905706327488,0.016147045117506,0.007718709585392
2013-09-05,-0.0002298367563781,-0.0064055854333457,0.0021918309877997,-0.0011870390601186
2013-09-06,0.0028592661187661,0.0069763234942455,0.001086981422735,0.0045786069556477
2013-09-09,0.0168278866817314,0.0074558911550347,0.0096982925837945,0.0270540898962572
2013-09-10,0.002005938087906,-0.0023423003838546,0.0042195060610634,0.0014303902607599
2013-09-11,0.003539737013076,0.0059470747970745,0.0005238464537406,0.0077789784205871
2013-09-12,-0.0120194546559585,-0.0066486830768628,-0.0146213464686411,-0.0102362445020297
2013-09-13,0.0091346085044601,0.0086752005523098,0.0099476717415121,0.0071326796933128
2013-09-16,-0.0146190377079699,-0.0129939751274666,-0.018311323150847,-0.0076395052764626
2013-09-17,0.0110011925247053,0.0050477298675194,0.0124287818620325,0.0099025633243055
2013-09-18,0.0046779899901311,0.0143317211047586,-0.0005055727267286,0.008896514711085
2013-09-19,0.0112074698230044,0.0090201269981242,0.0130522202754034,0.0083000451243641
2013-09-20,-0.0100036264271168,-0.0054204707516439,-0.0104321457142402,-0.0115396618461464
2013-09-23,-0.0027376586986233,-0.0058252985265386,-0.004012032174694,0.000927032717276
2013-09-24,0.013218208658132,-0.009260892467635,0.0120602902371253,0.0221122675995755
2013-09-25,0.0001321983250717,-0.0003598707865758,0.0029792142556791,-0.0034769970011809
2013-09-26,0.0036695005810475,-0.0041629034585378,0.0024728558905616,0.0090497503243354
2013-09-27,-0.0017479151349701,0.0169029184248159,0.0,-0.0115529520605031
2013-09-30,0.0241835833754138,0.0010850360899402,0.0235353648905144,0.0304064398434778
2013-10-01,0.0091005407703966,0.0186628258682206,0.0097370421945615,0.0022448597211013
2013-10-02,0.0023907402509135,-0.0003603357429426,0.0053424288264387,-0.0010497854604657
2013-10-03,-0.0111234145871104,-0.0074208046686941,-0.0110523569504528,-0.0131578542098847
2013-10-04,0.0013188129082711,0.0061829434830409,-0.0029055431985839,0.004845543464385
2013-10-07,0.0015930609602224,0.004473844675734,-0.000490447728356,-0.000152123398785
2013-10-08,-0.0170623017110656,-0.0040838143981363,-0.0206286868223572,-0.0214480693418442
2013-10-09,-0.00617467223358,-0.0191727054609699,-0.0024900018551057,0.0021616029998351
2013-10-10,-0.000441741343503,-0.0051896688820505,-0.0004914117294534,0.005918946627122
2013-10-11,0.0065786397411455,-0.0016183674695394,0.0014683690087502,0.0262841686973902
2013-10-14,0.012532648133456,0.0110028992599606,0.0122910520218551,0.0162265593637002
2013-10-15,-0.0044394422017877,-0.0032096833407783,-0.0062832800753794,-0.0021657742023146
2013-10-16,-0.0075875122122612,-0.014179384892857,-0.003371854241448,-0.0032970663688402
2013-10-17,0.0162370203040361,0.017660839544372,0.0043499347638846,0.0233598094048489
2013-10-18,0.0029435031616471,0.0133591258616559,-0.0105212489220424,0.0093249573162711
2013-10-21,0.0077164338373895,0.0147646743335446,0.0038665984360113,0.0068747418798563
2013-10-22,0.000287835888351,0.0080714018881421,-0.0091522414240288,0.0028909565836612
2013-10-23,-0.0150686532131013,0.0008673265489578,-0.0205078166836754,-0.0193504015950971
2013-10-24,0.0111513375622409,0.0012083444283308,0.0233018994336489,0.0118466686288654
2013-10-25,-0.0120883883085247,-0.0010335620651329,-0.0188406416725991,-0.0081390033836033
2013-10-28,-0.0134049159282711,-0.0034465153015393,-0.0196560005421181,-0.0102891807926805
2013-10-29,0.008924324527523,0.0081315218654926,0.0115057301085435,0.0059263179436741
2013-10-30,-0.004745948166059,-0.0032623655597793,-0.0049042901968824,-0.0062691133448719
2013-10-31,-0.017772667250635,0.0096634923056586,-0.0230887050218267,-0.0102888760949712
2013-11-01,0.0051206243083371,0.0073454342075939,0.0110004757880626,-0.0150810393354179
2013-11-04,-0.0014938148300928,0.0073260354772443,-0.0087357747658352,-0.0011446820969143
2013-11-05,-0.0073330432870205,-0.0159074669734235,-0.0057113504176706,0.0007173973398165
2013-11-06,-0.0006566795520918,-0.0030075158856684,-0.0046899504993844,0.0093016821898503
2013-11-07,-0.0338389810130137,-0.0309433847103477,-0.0348051987685167,-0.0340059766997202
2013-11-08,0.0312183676094747,0.0612878154237023,0.0214017981327169,0.0170480233886586
2013-11-11,0.0289507190257301,0.055514432812269,0.0047095839724429,0.0080184023103172
2013-11-12,0.0041650981862558,0.004219371646673,0.0015600981466284,0.007538028697202
2013-11-13,0.0205199403418349,0.0268361665632622,0.020196856954084,0.0176803402256877
2013-11-14,-0.0024111927048685,0.0175438596491226,-0.0116221040396466,-0.0097114950035298
2013-11-15,0.0012104703459449,0.0103448012779501,-0.0051150116636081,0.0043717041684401
2013-11-18,-0.0040672015255887,0.0120000203450521,-0.0133265108063371,-0.0124198572922144
2013-11-19,-0.0277137926907801,-0.0151814883186539,-0.0318039937771508,-0.0204802897618054
2013-11-20,-0.01447299777288,-0.0260346730017466,-0.0139037549879204,-0.0101748222541285
2013-11-21,0.0199031186519341,0.0150068396533881,0.0249592553909764,0.0077765106068797
2013-11-22,-0.0030443664215341,-0.0073578366609125,-0.008429918402056,0.0062830565339996
2013-11-25,-0.0054847626982606,-0.0154258581214036,-0.0031745749816608,-0.0043927668971845
2013-11-26,-0.0088504271689574,-0.0493506035086545,-0.0015907044366182,0.0091259006803575
2013-11-27,0.0084086658684159,-0.0149863939002265,0.0175066268980269,0.0078895115822653
2013-11-29,-0.0032972071739101,-0.0041379599735655,-0.0025987129758493,-0.00402946937069
2013-12-02,-0.0058752241737483,-0.018055505701052,0.0005203032902758,-0.0009762858828956
2013-12-03,0.0027848742555849,-0.0028409063970005,0.0036477171900011,0.0037798773892325
2013-12-04,0.0312453142474289,0.0064377793658707,0.0265624115243587,0.0429731185597617
2013-12-05,0.0042606957570657,-0.0035587323883337,-0.0030379476426521,0.0145200574204786
2013-12-06,0.0089031572276704,0.0191624912111705,0.0135678624592663,-0.0061647591011604
2013-12-09,0.0177563578215709,-0.0104311940897659,0.02370368109809,0.0115789112291837
2013-12-10,0.0090860965530774,0.0196629698838484,0.0096805791101932,0.0014386687374928
2013-12-11,-0.012433627840209,-0.0241047087076765,-0.0119961611405724,-0.0100918459057771
2013-12-12,0.0056500327990535,-0.0155038280380659,0.0111650261153983,-0.0047034309647954
2013-12-13,0.0063200252141897,-0.001427584399495,0.0119331737897713,-0.0039027324188713
2013-12-16,0.0144857299898325,-0.0014225076221024,0.0182926545605494,0.0048045072967663
2013-12-17,0.0147956898398997,-0.0078403178026256,0.0197337484974925,-0.0062958432691253
2013-12-18,0.0123511621392973,0.0078739910218086,0.0143304834714529,0.006057497652872
2013-12-19,-0.0007397416205618,0.0035536739032948,0.0031055763966717,-0.0105250582168506
2013-12-20,0.0015868496144195,0.0063514574525979,0.0053096871619152,-0.0088025929472593
2013-12-23,-0.0017383273854888,-0.0020876641064791,-0.0021814675782773,-0.0006512364797374
2013-12-24,0.0142765669511177,0.0139276300641453,0.0153981693144938,0.0114628750982495
2013-12-26,0.0065692285323559,-0.0048010764876895,0.0060605795383771,0.0092296013458091
2013-12-27,-0.0054427568366979,0.0,-0.0030146294958743,-0.0094948730254873
2013-12-30,0.0055041963846799,0.007580954854728,0.0086280782121545,-0.0002544749052999
2013-12-31,0.00238836157627,-0.0041695912567881,0.0051282410764816,-0.0006334949762193
2014-01-02,0.0069849515676175,-0.0090972788515011,0.0076464906893191,0.0120819612211727
2014-01-03,-0.0150172415406618,-0.0112517471453985,-0.0159462510274108,-0.0154561865874901
2014-01-06,-0.01614962539477,-0.0156472446986462,-0.0159262807374101,-0.0171712802894084
2014-01-07,0.0178492273676007,-0.007907955275622,0.0221017805155504,0.0120451362170502
2014-01-08,0.0002874942443605,-0.028240429505619,-0.0036261141698022,0.018314087582998
2014-01-09,-0.0043378294492874,-0.0275707811814902,0.0032128483908296,-0.0117690215528289
2014-01-10,0.0141401240555632,-0.0030487776068543,0.0184739356975315,0.0082571754059171
2014-01-13,-0.0170979455428178,-0.0168323885609281,-0.0178918358947151,-0.0133349915666854
2014-01-14,0.0167703318481628,0.0069820943767618,0.0185697839044037,0.0144012043571204
2014-01-15,-0.0083169752006508,-0.0085603585280968,-0.0111495929632988,0.0043391824724835
2014-01-16,0.0042475667390883,-0.0117646759631583,0.0090020139511918,0.0042220783861798
2014-01-17,0.0174275540697358,-0.0015897857083184,0.0204791616627629,0.0113565997368844
2014-01-21,-0.0079788887598405,-0.0087162961707405,-0.0093949640836441,-0.0035228488411374
2014-01-22,-0.0020561842706886,-0.0015987575857508,-0.0011641709783699,-0.0044537993591042
2014-01-23,-0.0100571378399863,-0.0120869960011766,-0.010609054996841,-0.0083143871951496
2014-01-24,-0.0391552024640864,-0.0410846340891937,-0.0341186077966861,-0.0484098699044296
2014-01-27,-0.0095173301564406,-0.0136286073706517,-0.0037704293851539,-0.0195030600129432
2014-01-28,0.0142475797305093,0.0217194359253857,0.0113540177720291,0.0170270558950064
2014-01-29,-0.0154872347966435,-0.0089364996912701,-0.0214375876105564,-0.0068511837655015
2014-01-30,0.0314149121829517,0.0133929084606326,0.0117499239421717,0.0641989432647533
2014-01-31,0.0154965123012191,0.0343914801058829,0.0209555736466779,-0.0053295679251647
2014-02-03,-0.0222092770040684,-0.0153977209548848,-0.0209273783881362,-0.0272845480355553
2014-02-04,0.0014993440893067,-0.0172414445139966,0.0083333651224772,0.0037458030675166
2014-02-05,0.0150970082000424,0.0044444613986544,-0.0029485971145366,0.0384616167227251
2014-02-06,0.0329631230775404,0.0666074586815954,0.0125052583272783,0.0158476827732348
2014-02-07,0.0076653849738767,-0.0081301121885388,0.014729897509669,0.0118312282041476
2014-02-10,-0.0062975623038574,-0.0148636958385229,-0.0024292053213636,-0.0097668966148995
2014-02-11,0.0179137045059992,0.0041981688812304,0.0177348062688037,0.0224543244773589
2014-02-12,-0.0032113104582692,-0.0283569774043611,-0.0019708767345347,0.003183496802319
2014-02-13,0.0092682126689845,0.0206896347608356,0.0047133088589382,0.0133762175630526
2014-02-14,0.0137920202482309,-0.0254237445665821,0.0179969092892282,0.0159716332358826
2014-02-18,-0.0031830622314101,0.0113240522321131,-0.0103369237782763,0.0092499732971192
2014-02-19,-0.0029858003285594,-0.0337662629335368,0.0003885092840234,-0.0079671277861345
2014-02-20,0.0224104110758608,0.0080501028739887,0.0263963485144861,0.010786315624584
2014-02-21,0.0048562991020807,0.0157479743390693,0.0044559573161869,0.0017337385714975
2014-02-24,0.0335695536711276,0.0341880836517477,0.0269273155957651,0.041841608979295
2014-02-25,-0.014087558143043,0.0057946767604567,-0.0167796968766129,-0.0132686020375661
2014-02-26,-0.0008244998554597,0.042763196076383,-0.0075812630338353,-0.0070447323927238
2014-02-27,0.0263496487631146,0.0441292701445292,0.0164173938505855,0.0228282328469484
2014-02-28,-0.0087399274922105,-0.0100153440178167,-0.0125448167116557,0.001291996842144
2014-03-03,0.0201201702474721,0.0015686633540134,0.016200314305213,0.0329207948246617
2014-03-04,0.0086565685113826,-0.004640403573129,0.0110793916498485,0.0053087025547861
2014-03-05,-0.0030280111024492,0.0031128374058811,-0.0056377678697503,0.0008032093356122
2014-03-06,0.0046046105664193,0.015491852178854,0.0014108997404055,0.0063029499071593
2014-03-07,-0.0132397990068921,-0.0174242079969492,-0.0132542434515305,-0.0106854885570358
2014-03-10,-0.0146943261603305,-0.0069391018299885,-0.0156305698053358,-0.0139529412758332
2014-03-11,-0.0236550957908186,-0.013107176005702,-0.0276779463051871,-0.0152858530366682
2014-03-12,0.0062022455517621,0.0196540876377196,0.0011144385795126,0.0109264350556375
2014-03-13,-0.0220200481420118,-0.0053845919095553,-0.0199704473832785,-0.0346487781229754
2014-03-14,-0.0002703553819957,-0.0139319120830388,-0.0030360501915706,0.0087073715538487
2014-03-17,0.0038786456075072,-0.0390320049665506,0.0079545831384741,0.0159922423089761
2014-03-18,0.0028641148551535,0.0171288771799743,0.0033707921354375,-0.0011953872715513
2014-03-19,-0.0123286517775357,-0.0072057769605413,-0.0096870427497656,-0.0170570350624061
2014-03-20,-0.0025702200122835,-0.009685220519284,-0.0034000814099939,-0.0001228310965612
2014-03-21,-0.0120959906070741,-0.0228199410105433,-0.0154193247483757,-0.0029390825667502
2014-03-24,-0.0201678241053497,-0.0258118579274634,-0.0189753317936047,-0.0211858994515809
2014-03-25,-0.018637706628493,-1.6266211229884363e-16,-0.0157571037739847,-0.0249937719709711
2014-03-26,-0.0290683340304139,-0.0558252103195277,-0.0268901222977677,-0.0237524301524847
2014-03-27,0.0031841368690312,0.0025684702215201,0.0040322735704076,0.0016847751068965
2014-03-28,-0.0005490553929861,0.0161564265888934,-0.004800033569336,0.0063014126840054
2014-03-31,0.023169632688305,0.0232557918486983,0.0257834807411499,0.0190488482424144
2014-04-01,-0.0115795116620981,-0.0177418806550388,-0.0085949006079637,-0.0152326406984578
2014-04-02,0.0023245294981829,0.0090089808627009,0.0037594127832941,-0.0027676983364888
2014-04-03,-0.0182335817655675,0.0040485210944256,-0.0259740535481567,-0.0171290487672913
2014-04-04,-0.042312226138,-0.012789755754178,-0.0396525398493972,-0.0541128555066046
2014-04-07,-0.0342999801059831,0.0024430527115532,-0.0428171150309834,-0.0234851117913693
2014-04-08,0.0166183477139763,-0.0177992976913752,0.0204422104778771,0.0178048936999106
2014-04-09,0.0023969058983621,0.007092210840339,0.0072933672183963,-0.0072899306436441
2014-04-10,-0.0375909477287363,0.0047318189667465,-0.0444444764017838,-0.0371595584233153
2014-04-11,0.0030651016418032,-0.0015823146535149,0.0008371895468666,0.0085147303825102
2014-04-14,-0.0125076927673751,-0.021995266538871,-0.0149750664160346,-0.0058587858981559
2014-04-15,-0.0115735306819597,0.0,-0.0067739944570611,-0.0202169244460134
2014-04-16,0.0253117996400699,0.0047656445762674,0.0236686166337248,0.0303479905384804
2014-04-17,-0.0005909475547589,0.0047467930627137,-0.0037422102055288,0.0065824118750182
2014-04-21,-0.0081153923999632,0.0291109271792752,-0.0111801433552198,-0.0120025851354315
2014-04-22,0.0303878340843432,0.0221374010235327,0.0330988512426688,0.0283879142940163
2014-04-23,-0.0319510149994759,-0.0329094677748309,-0.0335597335015681,-0.0286604741652063
2014-04-24,-0.0069237701469194,-0.0258548350175217,0.0,-0.0013819950498561
2014-04-25,-0.0288995648113918,-0.0224913684640209,-0.0275380221288502,-0.030836967178718
2014-04-28,-0.0290034750033745,-0.0265017001014334,-0.0270498475813994,-0.0318843969938358
2014-04-29,0.0452214753063596,0.0099637370522945,0.0456257923999859,0.0493860740531943
2014-04-30,0.0191169750537822,0.0035971189086947,0.0193939208984373,0.0216914186103646
2014-05-01,0.0080348908821589,0.0072398119751285,0.0091414762969477,0.0053211474385079
2014-05-02,0.0176229214895707,0.0285714869596529,0.0239659416997195,-0.0009915943325741
2014-05-05,-0.0008864311300653,-0.0340610826327574,-0.0003816881141462,0.0030188410537047
2014-05-06,-0.0100353120135654,-0.0199637257613558,-0.0134460381189804,-0.0015182533551623
2014-05-07,-0.0172153967756824,-0.0046083123481044,-0.0194931776778188,-0.0159473750431994
2014-05-08,0.0124881708015287,0.085686379897029,0.0008230641313424,0.0071399535946183
2014-05-09,-0.0120079311009926,0.0071813214758118,-0.0077456391658829,-0.0194328162522122
2014-05-12,0.0026791507848584,0.0026642746324501,0.0,0.0062284816645305
2014-05-13,-0.0015580761997264,0.0008841091809491,-0.002828270497948,-0.0013157693963301
2014-05-14,-0.0252970710050184,-0.0158033625768329,-0.0210271114997621,-0.0298841057191432
2014-05-15,0.0006484320688768,0.0125560850325131,0.0053986362615646,-0.0066305528234385
2014-05-16,-0.0053836933264131,-0.0061837187907544,-0.0082987867126027,-0.0009558881826486
2014-05-19,0.0256830174624608,0.0035587155398179,0.0245971130442178,0.0288009110481489
2014-05-20,-0.0156129897779615,-0.0283940226708766,-0.0083194989734907,-0.0233121647875218
2014-05-21,0.0122895595214712,0.0164233854515764,0.0112876445193349,0.0133039849484014
2014-05-22,0.0166298020650685,0.0197485912544299,0.0197531466936385,0.0095855148831904
2014-05-23,0.0047204082083946,0.0167106891794198,0.0040048211541697,0.0017387306225666
2014-05-27,0.0116013224574399,-0.006902495483418,0.0146534985835008,0.0083654880259734
2014-05-28,0.0004109593073758,-0.003469207526401,0.0062622251346305,-0.0054980779198987
2014-05-29,0.009734880061674,-0.0086580415427133,0.0144362407861401,0.0067983303305495
2014-05-30,-0.0059211980463499,0.021015741638773,-0.0115162858290507,-0.0059756650273743
2014-06-02,0.0094489799315162,-0.0266323376695198,0.0147572489618096,0.0066302931405472
2014-06-03,-0.0050202862037851,0.0026596354038747,-0.0112972697571263,0.001859221566727
2014-06-04,0.0148554451953922,-0.0141970536457435,0.0174257637250539,0.0153272230386365
2014-06-05,-0.0111145189949164,0.0179855945434733,-0.0139534385135099,-0.0159748746474638
2014-06-06,-0.005583394078571,0.0255506565732355,-0.0082840626690797,-0.008258994926102
2014-06-09,-0.0075807081391882,0.005199343138218,-0.0112857229070576,-0.0043740747430346
2014-06-10,0.0147209158060348,0.0259965504095801,0.0086384613918028,0.018549538182195
2014-06-11,0.0140626310304769,0.0347457492190577,0.0150835271719417,0.0068212821170954
2014-06-12,-0.0124413464328528,0.0147420396898784,-0.0172899192064938,-0.0164975475544977
2014-06-13,0.0115158565021644,0.0137096839938527,0.013018702026748,0.0087515303389203
2014-06-16,0.0042128632954041,-0.0271565607153835,0.0105906410167761,0.0013682597965023
2014-06-17,0.0081500049279202,0.0132013076669041,0.004864241542857,0.0090398029503321
2014-06-18,0.0147865105171986,-0.0057142608019769,0.0174230267365758,0.0153341009384343
2014-06-19,0.0014340004570981,-0.0057142608019769,-0.0015885986911255,0.0063138259710976
2014-06-20,-3.0935082899900534e-05,-0.0196882509745432,0.0031595546868197,-0.0009278856383734
2014-06-23,0.0119053219515574,0.0025104379456084,0.0154455203821163,0.0056225678112256
2014-06-24,-0.0030220657801861,-0.014237782964325,0.0011705301454486,-0.0084813066182521
2014-06-25,0.0171861274090829,0.0441426544610384,0.0105304393210196,0.0128928162271874
2014-06-26,0.0092699217483534,-0.0252032857568742,0.0182926656411279,-0.0005209130752758
2014-06-27,-0.0088527858087458,0.0016849585473038,-0.0189450307368663,-0.0144099782934166
2014-06-30,-0.0018102540123265,0.0193115448242948,-0.0071455634812819,-0.0007865437802029
2014-07-01,0.0013651198645776,-0.0197530682019227,0.0018832823294164,0.006079436496514
2014-07-02,0.0043528923215957,0.0226891148251163,0.0074850586855925,-0.0041109931896082
2014-07-03,-0.0072542511811355,0.0196721126942891,-0.0128723933282503,-0.0003847477084419
2014-07-07,-0.0111458248365822,0.0048387436663333,-0.0133481168768394,-0.0108010334852638
2014-07-08,-0.0174961470418184,-0.0258481172751322,-0.0227444462929869,-0.0091064384661663
2014-07-09,0.0136948583467156,0.0041356650209935,0.0140405857613593,0.0159304215531731
2014-07-10,0.0033190399770792,-0.0158730601352591,0.0066536235369962,0.0059068660763146
2014-07-11,-0.0077612259310209,-0.0051064186907828,-0.0073815281953034,-0.0087696471349375
2014-07-14,-0.0080588212787487,-0.0220152599190403,-0.0096413419613456,-0.0029267157917001
2014-07-15,-0.014754964622521,-0.0259067523930389,-0.0120154835313746,-0.0156498711047212
2014-07-16,-0.0080792746288668,-0.0052863804052954,-0.0011723597681367,-0.0135007958801878
2014-07-17,0.0083320986710966,-0.0080141765433817,0.0023771579432042,0.0139599468905549
2014-07-18,0.0028289690384672,0.0170709414581927,0.0098931537582616,-0.0087099481464923
2014-07-21,0.0006557205999539,0.0035555521647136,0.0027581404447427,-0.0017970315178171
2014-07-22,0.0203136960783966,0.0211268250040316,0.0234650132432804,0.0138622306858308
2014-07-23,-0.0063115767196704,-0.0215517234291956,0.0011428833007812,-0.0084712230677099
2014-07-24,-0.0227308208268817,-0.0462075566091332,-0.0173979191577079,-0.013095736798969
2014-07-25,0.0122690220235637,0.0045912980242654,0.0169556305885498,0.0019177998581977
2014-07-28,0.0065231293637904,-0.0420860041448618,0.0147559358738284,0.0066740057938507
2014-07-29,-0.0124940713711185,-0.0057196822928042,-0.0156762778123135,-0.0046710059081223
2014-07-30,0.00565067319958,0.0047036867541456,0.0081091495580021,-0.0031996465315142
2014-07-31,-0.006506355065001,-0.0075758403599832,-0.0077633674822786,-0.0028355264838688
2014-08-01,-0.0146599846182127,-0.0276981809414338,-0.0146341236484394,-0.0107468493071636
2014-08-04,0.014143192276345,0.0304220247676438,0.0110856619731986,0.0104482012448478
2014-08-05,-0.0334413493381639,-0.0009597148568731,-0.0389900160605409,-0.016424815060797
2014-08-06,-0.019786039174307,0.0386100951216518,-0.0168165940675712,-0.034682856305364
2014-08-07,-0.0164814611245619,-0.002775271552355,-0.0184517042194253,-0.0160719012503005
2014-08-08,0.0105590580099437,-0.0065056363391744,0.00610250687534,0.0161072953393675
2014-08-11,0.0007156839346132,0.0111627800520077,-0.0024126003725885,0.0021903313249354
2014-08-12,-0.0014802488862996,0.0064634991059413,-0.0008054956836539,-0.0042397793721923
2014-08-13,-0.0055733471965993,-0.005504538352495,-0.0031961614666969,-0.0080315862265816
2014-08-14,0.0060838292892037,0.0083025969853334,0.0076151751863354,0.0029243595558864
2014-08-15,-0.0080527706318854,-0.0154545523903589,-0.0106676632205527,-0.0017508425004242
2014-08-18,0.0016235446645606,0.0128557745853775,-0.0003974653792721,0.0020360585412877
2014-08-19,-0.0074540365564014,-0.0045331089705651,-0.0075098273691118,-0.0080702920236267
2014-08-20,0.0033837797480044,-0.0174472477564352,0.0047827393844152,0.0058190506009563
2014-08-21,-0.0027332714689261,0.0112464746673895,-0.0059405789516938,0.0010118487209514
2014-08-22,0.0029313186876439,-0.0185873424731257,0.0044053109081476,0.0039164002539148
2014-08-25,-0.0099015855101746,0.0131703049685354,-0.0111243816367413,-0.0109400046477036
2014-08-26,-0.0025185128677076,0.0213555740446167,0.0020145505650271,-0.0100671495796542
2014-08-27,-0.0052053733642088,0.0218380142053221,-0.0104459716857193,-0.0058875700839703
2014-08-28,0.0152524252991578,0.0071556280431422,0.0196883292086983,0.0086477088667624
2014-08-29,-0.0152756314582455,0.0026642746324501,-0.0160836957129445,-0.0162697598608313
2014-09-02,-0.0184579223421558,0.0115044347120905,-0.0087354818562277,-0.0305730215967318
2014-09-03,0.0038487476285958,-0.0183246105975518,0.0012552588754957,0.0082513559820136
2014-09-04,0.0040696454033081,0.0159715478429697,0.0100460350460351,-0.0047333422531524
2014-09-05,0.002406669443431,0.0052538936551264,0.0058236016770704,-0.0012718891751025
2014-09-08,0.0094527130101522,0.0522648436754938,0.0058188404033526,-0.0001601268698446
2014-09-09,0.0063724519412485,-0.02161257530995,0.0070480957868552,0.0089901677695136
2014-09-10,0.0050294037903757,0.0093537121204378,0.0024875399608108,0.006719970703125
2014-09-11,0.009699053019362,-0.0135708098328918,0.0074813096081142,0.0153134937023417
2014-09-12,-0.0169485549181209,-0.008583642151915,-0.021004951172112,-0.0100250530720352
2014-09-15,-0.0153619978832298,-0.0078057376125107,-0.0181895226851856,-0.0105078782515798
2014-09-16,0.0200279621985252,0.0008803018647942,0.0187500037252904,0.0229096814274826
2014-09-17,0.024625723415803,0.0141217871570621,0.0155624893299997,0.0364266188539483
2014-09-18,0.0164321715348428,0.0112651745988434,0.0169564952021059,0.0158856233181926
2014-09-19,-0.0166861221933035,0.0017050689295986,-0.0119657599940791,-0.0260937213897706
2014-09-22,-0.0161322502406251,-0.0179948617629881,-0.0127192551702953,-0.019850267233637
2014-09-23,0.0186320525952263,0.0166521066256376,0.0178970743491312,0.019385024138606
2014-09-24,0.0048546415418179,0.0154772401895572,0.0017566538153087,0.0095254037915672
2014-09-25,-0.0159556795876878,-0.0185968105196645,-0.0136564477036112,-0.0187174110821304
